,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695754601466,-0.16015625,0.41992188,-0.8925781,0.0,-0.4375,-0.09375,0.0,0.0,0.0
1,1695754601496,-0.17285156,0.4189453,-0.8964844,0.125,-0.5625,-0.0625,0.0,0.0,0.0
2,1695754601586,-0.171875,0.41992188,-0.9091797,0.125,-0.5,-0.09375,0.0,0.0,0.0
3,1695754601587,-0.17773438,0.42285156,-0.921875,0.125,-0.375,-0.09375,0.0,0.0,0.0
4,1695754601616,-0.16503906,0.421875,-0.9013672,0.1875,-0.5,-0.0625,0.0,0.0,0.0
5,1695754601676,-0.16601562,0.4189453,-0.90722656,0.0,-0.375,-0.0625,0.0,0.0,0.0
6,1695754601705,-0.17578125,0.42089844,-0.8964844,0.0625,0.0625,0.0,0.0,0.0,0.0
7,1695754601765,-0.17089844,0.4189453,-0.9042969,0.125,0.3125,0.125,0.0,0.0,0.0
8,1695754601796,-0.16894531,0.421875,-0.90527344,0.1875,0.375,0.125,0.0,0.0,0.0
9,1695754601826,-0.17578125,0.42382812,-0.9160156,0.0625,0.71875,0.25,-71.6875,20.3125,-158.4375
10,1695754601855,-0.1640625,0.42871094,-0.89746094,0.0,0.1875,-0.0625,0.0,0.0,0.0
11,1695754601916,-0.16796875,0.42089844,-0.8955078,0.0625,0.59375,0.1875,0.0,0.0,0.0
12,1695754601946,-0.1640625,0.42871094,-0.9003906,0.0625,1.09375,0.25,0.0,0.0,0.0
13,1695754601976,-0.171875,0.42285156,-0.8984375,-0.46875,0.1875,0.0625,0.0,0.0,0.0
14,1695754602039,-0.16210938,0.41992188,-0.9033203,-1.3125,-0.125,0.25,0.0,0.0,0.0
15,1695754602068,-0.1640625,0.4248047,-0.8984375,-2.0625,-0.5,0.3125,0.0,0.0,0.0
16,1695754602096,-0.15820312,0.42285156,-0.89453125,-2.0625,-2.125,0.0,0.0,0.0,0.0
17,1695754602156,-0.16503906,0.41796875,-0.9316406,-2.25,-2.75,0.0,0.0,0.0,0.0
18,1695754602185,-0.15722656,0.4267578,-0.8857422,-4.9375,-1.21875,1.0,0.0,0.0,0.0
19,1695754602216,-0.15917969,0.42578125,-0.8544922,-8.78125,1.46875,1.71875,0.0,0.0,0.0
20,1695754602305,-0.16503906,0.42773438,-0.859375,-9.6875,2.1875,1.78125,0.0,0.0,0.0
21,1695754602307,-0.16113281,0.44140625,-0.8701172,-6.28125,0.46875,0.9375,0.0,0.0,0.0
22,1695754602335,-0.16308594,0.45410156,-0.8798828,-1.875,-1.78125,-0.28125,-70.8125,23.0,-157.875
23,1695754602396,-0.15722656,0.45703125,-0.9091797,-0.09375,-1.15625,-0.40625,0.0,0.0,0.0
24,1695754602426,-0.16601562,0.4580078,-0.8613281,-3.71875,1.71875,0.375,0.0,0.0,0.0
25,1695754602456,-0.15722656,0.4765625,-0.9238281,-7.0,-1.90625,-1.4375,0.0,0.0,0.0
26,1695754602516,-0.123046875,0.45507812,-0.9082031,-0.71875,-6.09375,-3.09375,0.0,0.0,0.0
27,1695754602546,-0.19238281,0.4765625,-0.94921875,0.0,-9.40625,-5.46875,0.0,0.0,0.0
28,1695754602576,-0.17675781,0.48632812,-0.94140625,6.5,-11.71875,-7.75,0.0,0.0,0.0
29,1695754602636,-0.19824219,0.46484375,-0.93652344,11.0,-14.28125,-9.375,0.0,0.0,0.0
30,1695754602668,-0.22558594,0.44726562,-0.94433594,13.9375,-6.84375,-8.78125,0.0,0.0,0.0
31,1695754602695,-0.234375,0.41992188,-0.8613281,14.1875,3.09375,-5.25,0.0,0.0,0.0
32,1695754602756,-0.19140625,0.40625,-0.8408203,8.625,14.15625,-0.28125,0.0,0.0,0.0
33,1695754602786,-0.1796875,0.3876953,-0.9013672,3.25,18.375,4.21875,0.0,0.0,0.0
34,1695754602817,-0.16601562,0.36816406,-0.8105469,0.0,22.625,6.59375,-72.875,20.4375,-159.9375
35,1695754602906,-0.13183594,0.4091797,-0.87402344,-12.875,21.65625,8.6875,0.0,0.0,0.0
36,1695754602908,-0.12695312,0.42382812,-0.8828125,-13.78125,20.5,8.25,0.0,0.0,0.0
37,1695754602936,-0.15136719,0.4560547,-1.0722656,-20.25,14.59375,8.6875,0.0,0.0,0.0
38,1695754602998,-0.1484375,0.5214844,-1.1083984,-33.90625,14.09375,11.25,0.0,0.0,0.0
39,1695754603029,-0.13867188,0.5546875,-1.1923828,-61.5,25.9375,19.78125,0.0,0.0,0.0
40,1695754603055,-0.1796875,0.62402344,-1.2177734,-118.34375,38.03125,45.0,0.0,0.0,0.0
41,1695754603116,-0.16113281,0.7597656,-1.1796875,-180.65625,4.34375,87.59375,0.0,0.0,0.0
42,1695754603146,0.0146484375,0.55566406,-0.7998047,-132.375,-43.03125,47.125,0.0,0.0,0.0
43,1695754603177,-0.034179688,0.7519531,-0.61816406,-138.71875,36.0625,55.90625,0.0,0.0,0.0
44,1695754603237,0.21484375,0.88671875,-0.44335938,-165.15625,75.125,25.9375,0.0,0.0,0.0
45,1695754603266,0.2685547,0.70410156,-0.25390625,-148.4375,6.84375,-16.71875,0.0,0.0,0.0
46,1695754603328,0.14257812,0.71484375,-0.22167969,-92.9375,13.90625,-15.4375,0.0,0.0,0.0
47,1695754603358,0.044921875,0.7392578,-0.18847656,-73.90625,38.625,9.65625,-56.5625,40.0625,-119.75
48,1695754603386,0.08496094,0.859375,-0.19238281,-54.1875,41.9375,14.21875,0.0,0.0,0.0
49,1695754603417,0.18554688,1.0703125,-0.16308594,-43.375,28.5,5.6875,0.0,0.0,0.0
50,1695754603476,0.24511719,1.0996094,-0.16992188,-58.15625,20.0625,9.15625,0.0,0.0,0.0
51,1695754603508,0.21484375,1.0263672,-0.18847656,-62.59375,3.46875,8.75,0.0,0.0,0.0
52,1695754603537,0.10546875,0.91503906,-0.09472656,-73.09375,15.5,3.4375,0.0,0.0,0.0
53,1695754603597,-0.12402344,0.93066406,-0.10839844,-64.375,-12.75,14.96875,0.0,0.0,0.0
54,1695754603657,0.00390625,0.84277344,-0.052734375,-71.09375,-9.09375,6.0625,0.0,0.0,0.0
55,1695754603660,0.15917969,0.92285156,-0.06933594,-38.8125,4.875,16.90625,0.0,0.0,0.0
56,1695754603747,0.32910156,0.9941406,0.08203125,-40.75,25.375,22.96875,0.0,0.0,0.0
57,1695754603750,0.21289062,1.0048828,0.080078125,-47.53125,6.53125,15.09375,0.0,0.0,0.0
58,1695754603777,0.17675781,0.99121094,0.15722656,-51.5625,5.84375,-7.375,0.0,0.0,0.0
59,1695754603836,0.17480469,0.94628906,0.19921875,-45.625,-15.5,-15.1875,0.0,0.0,0.0
60,1695754603866,0.26367188,0.8671875,0.28808594,-44.71875,-30.53125,-31.0,-56.6875,35.5625,-100.375
61,1695754603897,0.22070312,0.7988281,0.30566406,-35.8125,-17.28125,-26.15625,0.0,0.0,0.0
62,1695754603957,0.07519531,0.859375,0.24511719,-7.125,-2.375,-4.25,0.0,0.0,0.0
63,1695754603988,0.07714844,0.8828125,0.2841797,0.3125,0.65625,2.5625,0.0,0.0,0.0
64,1695754604016,0.15136719,0.97753906,0.3779297,3.625,-8.5625,6.1875,0.0,0.0,0.0
65,1695754604076,0.20019531,1.0234375,0.37597656,-28.78125,4.5,5.03125,0.0,0.0,0.0
66,1695754604105,0.17480469,0.9873047,0.34960938,-39.71875,-1.34375,15.9375,0.0,0.0,0.0
67,1695754604136,0.12597656,0.89453125,0.29589844,-17.1875,-7.6875,13.5625,0.0,0.0,0.0
68,1695754604196,0.13378906,0.90722656,0.28710938,18.9375,-9.34375,0.25,0.0,0.0,0.0
69,1695754604226,0.2109375,0.98535156,0.31835938,23.9375,-0.4375,-7.8125,0.0,0.0,0.0
70,1695754604256,0.22167969,0.97753906,0.27441406,9.15625,-0.3125,-8.03125,0.0,0.0,0.0
71,1695754604315,0.16894531,0.9091797,0.23632812,9.65625,-6.90625,-7.6875,0.0,0.0,0.0
72,1695754604345,0.18066406,0.88378906,0.24609375,10.75,-1.90625,-3.84375,-56.25,34.8125,-97.25
73,1695754604375,0.15136719,0.86621094,0.2421875,16.4375,-1.34375,3.0625,0.0,0.0,0.0
74,1695754604436,0.140625,0.8925781,0.25976562,19.84375,-1.09375,4.53125,0.0,0.0,0.0
75,1695754604465,0.140625,0.94628906,0.23730469,21.25,-2.5,5.375,0.0,0.0,0.0
76,1695754604496,0.17675781,0.9980469,0.21582031,20.53125,-4.40625,6.46875,0.0,0.0,0.0
77,1695754604556,0.18359375,1.0410156,0.15722656,19.0625,-7.4375,3.4375,0.0,0.0,0.0
78,1695754604585,0.18652344,1.0449219,0.10644531,23.9375,-21.0,-7.75,0.0,0.0,0.0
