timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1696237208240,-0.043945312,0.33496094,0.9482422,0.09375,0.03125,-0.4375,0.0,0.0,0.0,93
1696237208280,-0.055664062,0.33984375,0.9580078,-0.34375,-0.5,-0.625,-17.375,7.8125,-19.25,94
1696237208320,-0.051757812,0.34179688,0.96191406,-0.21875,-0.28125,-0.5625,0.0,0.0,0.0,95
1696237208360,-0.044921875,0.33496094,0.96875,-0.15625,0.15625,-0.3125,0.0,0.0,0.0,96
1696237208400,-0.053710938,0.33984375,0.9638672,-0.59375,-0.03125,0.03125,0.0,0.0,0.0,97
1696237208440,-0.049804688,0.33691406,0.95410156,0.03125,0.21875,0.0,0.0,0.0,0.0,98
1696237208480,-0.05859375,0.3388672,0.9580078,0.25,0.03125,0.03125,0.0,0.0,0.0,99
1696237208520,-0.044921875,0.3388672,0.9628906,0.21875,0.09375,-0.3125,0.0,0.0,0.0,100
1696237208560,-0.052734375,0.33203125,0.9658203,0.21875,-0.28125,-0.1875,0.0,0.0,0.0,101
1696237208600,-0.047851562,0.3330078,0.9580078,-0.03125,0.09375,-0.125,0.0,0.0,0.0,102
1696237208640,-0.043945312,0.3330078,0.9550781,0.03125,0.15625,-0.0625,0.0,0.0,0.0,103
1696237208680,-0.05078125,0.33984375,0.95703125,0.03125,0.03125,-0.125,0.0,0.0,0.0,104
1696237208720,-0.043945312,0.33203125,0.9560547,-0.28125,0.09375,-0.125,0.0,0.0,0.0,105
1696237208760,-0.053710938,0.33984375,0.9550781,0.3125,-0.21875,-0.375,-16.8125,7.25,-18.0625,106
1696237208800,-0.0546875,0.33691406,0.9628906,-0.28125,0.09375,-0.25,0.0,0.0,0.0,107
1696237208840,-0.044921875,0.33496094,0.9609375,-0.03125,0.09375,-0.0625,0.0,0.0,0.0,108
1696237208880,-0.049804688,0.3388672,0.9609375,0.03125,0.09375,0.03125,0.0,0.0,0.0,109
1696237208920,-0.044921875,0.32617188,0.96484375,0.03125,-0.09375,0.03125,0.0,0.0,0.0,110
1696237208960,-0.044921875,0.33691406,0.9560547,0.09375,-0.03125,-0.0625,0.0,0.0,0.0,111
1696237209000,-0.056640625,0.3330078,0.96484375,0.3125,0.09375,-0.0625,0.0,0.0,0.0,112
1696237209040,-0.047851562,0.33691406,0.96777344,0.5,-0.28125,-0.125,0.0,0.0,0.0,113
1696237209080,-0.044921875,0.3330078,0.9345703,0.3125,-0.09375,-0.1875,0.0,0.0,0.0,114
1696237209120,-0.045898438,0.33203125,0.9667969,0.03125,0.09375,-0.25,0.0,0.0,0.0,115
1696237209160,-0.0546875,0.32617188,0.9560547,-0.09375,-0.21875,-0.25,0.0,0.0,0.0,116
1696237209200,-0.040039062,0.34277344,0.96875,0.03125,-0.09375,-0.0625,0.0,0.0,0.0,117
1696237209240,-0.049804688,0.3408203,0.9550781,0.03125,0.15625,-0.25,0.0,0.0,0.0,118
1696237209280,-0.055664062,0.33984375,0.96777344,0.15625,-0.03125,-0.25,-18.0,6.8125,-19.5625,119
1696237209320,-0.05078125,0.34277344,0.9511719,0.3125,0.09375,-0.25,0.0,0.0,0.0,120
1696237209360,-0.0546875,0.33789062,0.9609375,-0.21875,-0.03125,-0.3125,0.0,0.0,0.0,121
1696237209400,-0.043945312,0.33691406,0.96191406,-0.09375,-0.21875,-0.3125,0.0,0.0,0.0,122
1696237209440,-0.047851562,0.33789062,0.9638672,0.03125,0.09375,-0.375,0.0,0.0,0.0,123
1696237209480,-0.044921875,0.3408203,0.9628906,-0.15625,0.21875,-0.0625,0.0,0.0,0.0,124
1696237209520,-0.046875,0.34472656,0.96777344,-0.03125,-0.03125,-0.125,0.0,0.0,0.0,125
1696237209560,-0.049804688,0.32910156,0.9589844,0.5,-0.09375,-0.375,0.0,0.0,0.0,126
1696237209600,-0.056640625,0.34375,0.9628906,0.375,0.03125,-0.25,0.0,0.0,0.0,127
1696237209640,-0.048828125,0.328125,0.9638672,-0.15625,0.15625,0.46875,0.0,0.0,0.0,128
1696237209680,-0.052734375,0.33789062,0.9501953,0.25,0.03125,0.09375,0.0,0.0,0.0,129
1696237209720,-0.043945312,0.3466797,0.9716797,0.75,-0.28125,-0.0625,0.0,0.0,0.0,130
1696237209760,-0.045898438,0.3310547,0.9589844,0.15625,-0.03125,0.0,-18.875,7.25,-18.9375,131
1696237209800,-0.05078125,0.33496094,0.9560547,0.625,0.09375,-0.25,0.0,0.0,0.0,132
1696237209840,-0.053710938,0.34570312,0.9609375,0.25,-0.5,-0.25,0.0,0.0,0.0,133
1696237209880,-0.055664062,0.34179688,0.9707031,-0.03125,-0.15625,-0.0625,0.0,0.0,0.0,134
1696237209920,-0.046875,0.3486328,0.9560547,-0.15625,0.21875,-0.25,0.0,0.0,0.0,135
1696237209960,-0.043945312,0.3388672,0.96777344,-0.09375,-0.21875,-0.25,0.0,0.0,0.0,136
1696237210000,-0.052734375,0.32714844,0.96972656,-0.03125,-0.09375,-0.0625,0.0,0.0,0.0,137
1696237210040,-0.041015625,0.3330078,0.9609375,-0.34375,0.21875,-0.25,0.0,0.0,0.0,138
1696237210080,-0.045898438,0.33496094,0.9589844,-0.03125,-0.15625,-0.25,0.0,0.0,0.0,139
1696237210120,-0.05078125,0.3330078,0.9667969,0.75,-0.03125,-0.25,0.0,0.0,0.0,140
1696237210160,-0.05078125,0.3330078,0.9472656,0.25,0.03125,-0.1875,0.0,0.0,0.0,141
1696237210200,-0.051757812,0.32714844,0.9580078,0.6875,0.03125,-0.0625,0.0,0.0,0.0,142
1696237210240,-0.060546875,0.3388672,0.9736328,0.75,0.09375,0.09375,0.0,0.0,0.0,143
1696237210280,-0.049804688,0.34375,0.97265625,0.5625,-0.09375,-0.25,-18.0,7.375,-20.3125,144
1696237210320,-0.056640625,0.33789062,0.9511719,1.0,-0.21875,-0.5,0.0,0.0,0.0,145
1696237210360,-0.056640625,0.34179688,0.95410156,0.375,-0.03125,0.03125,0.0,0.0,0.0,146
1696237210400,-0.047851562,0.33398438,0.9707031,0.375,0.53125,0.34375,0.0,0.0,0.0,147
1696237210440,-0.05078125,0.34472656,0.95996094,0.375,-0.4375,0.34375,0.0,0.0,0.0,148
1696237210480,-0.040039062,0.34472656,0.9560547,0.15625,0.15625,-0.125,0.0,0.0,0.0,149
1696237210520,-0.048828125,0.3388672,0.9609375,-0.28125,-0.21875,-0.375,0.0,0.0,0.0,150
1696237210560,-0.052734375,0.34179688,0.9707031,0.15625,-0.5625,-0.6875,0.0,0.0,0.0,151
1696237210600,-0.049804688,0.3388672,0.9628906,-0.15625,-0.09375,-0.4375,0.0,0.0,0.0,152
1696237210640,-0.04296875,0.33984375,0.9501953,-0.40625,0.03125,-0.3125,0.0,0.0,0.0,153
1696237210680,-0.049804688,0.33789062,0.9628906,-0.53125,0.03125,-0.125,0.0,0.0,0.0,154
1696237210720,-0.056640625,0.32714844,0.9550781,-0.34375,-0.21875,-0.3125,0.0,0.0,0.0,155
1696237210760,-0.044921875,0.33398438,0.95410156,-0.34375,-0.03125,-0.3125,-17.375,8.875,-19.25,156
1696237210800,-0.041015625,0.328125,0.9716797,-0.21875,0.21875,-0.4375,0.0,0.0,0.0,157
1696237210840,-0.043945312,0.33496094,0.9638672,0.09375,0.21875,-0.25,0.0,0.0,0.0,158
1696237210880,-0.046875,0.33691406,0.96972656,-0.03125,-0.03125,-0.3125,0.0,0.0,0.0,159
1696237210920,-0.041015625,0.33398438,0.9580078,0.25,-0.28125,-0.5,0.0,0.0,0.0,160
1696237210960,-0.0546875,0.3310547,0.95703125,0.625,0.15625,-0.375,0.0,0.0,0.0,161
1696237211000,-0.045898438,0.34179688,0.97753906,-0.03125,-0.09375,-0.25,0.0,0.0,0.0,162
1696237211040,-0.036132812,0.33984375,0.9589844,0.09375,-0.15625,-0.3125,0.0,0.0,0.0,163
1696237211080,-0.052734375,0.33496094,0.9580078,-0.40625,0.09375,-0.25,0.0,0.0,0.0,164
1696237211120,-0.051757812,0.3330078,0.96972656,-0.78125,0.03125,-0.25,0.0,0.0,0.0,165
1696237211160,-0.046875,0.33398438,0.97558594,0.15625,-0.34375,-0.1875,0.0,0.0,0.0,166
1696237211200,-0.052734375,0.32910156,0.9580078,0.375,-0.15625,0.0,0.0,0.0,0.0,167
1696237211240,-0.05078125,0.33398438,0.9638672,0.15625,0.03125,-0.25,0.0,0.0,0.0,168
1696237211280,-0.047851562,0.34472656,0.9501953,0.5625,-0.125,-0.09375,-18.3125,5.875,-19.6875,169
1696237211320,-0.052734375,0.33691406,0.9638672,-0.125,-0.375,-0.15625,0.0,0.0,0.0,170
1696237211360,-0.051757812,0.3359375,0.96777344,-0.375,-0.3125,-0.21875,0.0,0.0,0.0,171
1696237211400,-0.0546875,0.33203125,0.9550781,-0.84375,0.0,-0.15625,0.0,0.0,0.0,172
1696237211440,-0.047851562,0.33398438,0.9638672,-0.375,-0.0625,0.03125,0.0,0.0,0.0,173
1696237211480,-0.0546875,0.3330078,0.9785156,0.625,0.0,0.3125,0.0,0.0,0.0,174
1696237211520,-0.045898438,0.3310547,0.9746094,0.0,0.3125,0.03125,0.0,0.0,0.0,175
1696237211560,-0.047851562,0.3310547,0.9667969,0.625,0.0,-0.09375,0.0,0.0,0.0,176
1696237211600,-0.0390625,0.33203125,0.9482422,0.5,-0.125,0.09375,0.0,0.0,0.0,177
1696237211640,-0.046875,0.3359375,0.9658203,0.1875,0.125,-0.15625,0.0,0.0,0.0,178
1696237211680,-0.038085938,0.3408203,0.96875,-0.3125,-0.0625,0.03125,0.0,0.0,0.0,179
1696237211720,-0.046875,0.33007812,0.9550781,-0.0625,0.125,0.15625,0.0,0.0,0.0,180
1696237211760,-0.044921875,0.32910156,0.953125,0.0625,0.125,0.03125,-19.5,8.5625,-18.5,181
1696237211800,-0.053710938,0.33984375,0.9589844,-0.125,0.0,0.03125,0.0,0.0,0.0,182
1696237211840,-0.043945312,0.33789062,0.96191406,-0.125,0.65625,0.3125,0.0,0.0,0.0,183
1696237211880,-0.046875,0.3251953,0.96484375,-0.3125,0.0625,0.25,0.0,0.0,0.0,184
1696237211920,-0.037109375,0.3310547,0.9580078,0.3125,0.125,0.21875,0.0,0.0,0.0,185
1696237211960,-0.047851562,0.33691406,0.9589844,0.75,-0.125,-0.09375,0.0,0.0,0.0,186
1696237212000,-0.047851562,0.33496094,0.9716797,0.375,0.1875,-0.09375,0.0,0.0,0.0,187
1696237212040,-0.047851562,0.33789062,0.9482422,0.1875,0.0,0.09375,0.0,0.0,0.0,188
1696237212080,-0.046875,0.33789062,0.9423828,0.4375,-0.3125,0.03125,0.0,0.0,0.0,189
1696237212120,-0.0546875,0.34375,0.96191406,0.0,0.5,0.09375,0.0,0.0,0.0,190
1696237212160,-0.053710938,0.33496094,0.96777344,-0.1875,0.1875,0.09375,0.0,0.0,0.0,191
1696237212200,-0.041992188,0.3330078,0.9580078,-0.125,-0.0625,0.15625,0.0,0.0,0.0,192
1696237212240,-0.046875,0.32910156,0.9580078,-0.25,0.0,-0.21875,0.0,0.0,0.0,193
1696237212280,-0.055664062,0.32617188,0.96875,0.0625,0.375,-0.15625,-17.875,6.9375,-18.9375,194
1696237212320,-0.049804688,0.34179688,0.9638672,-0.1875,-0.125,-0.03125,0.0,0.0,0.0,195
1696237212360,-0.051757812,0.33984375,0.9609375,-0.375,-0.3125,-0.09375,0.0,0.0,0.0,196
1696237212400,-0.048828125,0.3359375,0.9589844,-0.4375,-0.1875,-0.09375,0.0,0.0,0.0,197
1696237212440,-0.043945312,0.3310547,0.95214844,-0.1875,0.125,-0.21875,0.0,0.0,0.0,198
1696237212480,-0.060546875,0.33984375,0.9501953,-0.3125,0.0625,0.15625,0.0,0.0,0.0,199
1696237212520,-0.041992188,0.3388672,0.9658203,-0.125,-0.25,-0.21875,0.0,0.0,0.0,200
1696237212560,-0.052734375,0.33691406,0.96972656,-0.25,0.0,0.15625,0.0,0.0,0.0,201
1696237212600,-0.052734375,0.32128906,0.96777344,-0.0625,0.5625,0.8125,0.0,0.0,0.0,202
1696237212640,-0.0546875,0.3232422,0.96484375,0.5,-0.0625,0.5,0.0,0.0,0.0,203
1696237212680,-0.043945312,0.3251953,0.9628906,1.40625,-0.3125,0.25,0.0,0.0,0.0,204
1696237212720,-0.049804688,0.3408203,0.96875,0.90625,-0.1875,-0.03125,0.0,0.0,0.0,205
1696237212760,-0.047851562,0.33496094,0.9560547,1.09375,-0.5,-0.40625,-17.375,7.8125,-18.8125,206
1696237212800,-0.043945312,0.3515625,0.9550781,1.03125,-0.71875,-0.34375,0.0,0.0,0.0,207
1696237212840,-0.049804688,0.35253906,0.95703125,0.5,-0.375,-0.15625,0.0,0.0,0.0,208
1696237212880,-0.046875,0.34472656,0.9550781,-0.5,0.3125,0.21875,0.0,0.0,0.0,209
1696237212920,-0.05078125,0.3310547,0.96875,-0.3125,0.3125,0.5625,0.0,0.0,0.0,210
1696237212960,-0.053710938,0.33691406,0.9609375,-0.25,0.25,0.3125,0.0,0.0,0.0,211
1696237213000,-0.052734375,0.3330078,0.95410156,-0.59375,0.25,0.09375,0.0,0.0,0.0,212
1696237213040,-0.051757812,0.33203125,0.9511719,-0.125,0.125,-0.21875,0.0,0.0,0.0,213
1696237213080,-0.048828125,0.33691406,0.95703125,-0.25,0.0,-0.34375,0.0,0.0,0.0,214
1696237213120,-0.048828125,0.3466797,0.9707031,-0.25,0.0,-0.40625,0.0,0.0,0.0,215
1696237213160,-0.05859375,0.34277344,0.94433594,-0.1875,0.0625,-0.15625,0.0,0.0,0.0,216
1696237213200,-0.045898438,0.33691406,0.9550781,-0.65625,-0.0625,0.15625,0.0,0.0,0.0,217
1696237213240,-0.04296875,0.34179688,0.9628906,-0.125,0.125,0.03125,0.0,0.0,0.0,218
1696237213280,-0.059570312,0.34375,0.95214844,-0.1875,-0.3125,0.15625,-18.4375,8.125,-19.875,219
