timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695810311816,-1.0126953,0.029296875,0.13964844,-8.90625,21.5,17.28125,0.0,0.0,0.0,0
1695810311856,-1.1162108999999998,0.087890625,0.1796875,-3.65625,16.4375,10.6875,0.0,0.0,0.0,1
1695810311896,-1.1660156000000002,0.13769531,0.2529297,-12.0625,10.71875,9.8125,0.0,0.0,0.0,2
1695810311936,-1.1396483999999998,0.20410156,0.17871094,-33.625,10.40625,-4.21875,0.0,0.0,0.0,3
1695810311976,-1.109375,0.072265625,-0.06347656,-12.625,6.0625,-28.5625,0.0,0.0,0.0,4
1695810312016,-0.9970703000000002,0.2939453,-0.20898438,19.46875,-11.1875,-48.09375,0.0,0.0,0.0,5
1695810312056,-0.7939453000000001,0.47558594,0.0546875,6.53125,-38.0,-35.90625,0.0,0.0,0.0,6
1695810312096,-0.98535156,0.39941406,0.13183594,-44.375,-51.84375,-26.625,0.0,0.0,0.0,7
1695810312136,-1.1289062,0.044921875,0.15332031,-46.4375,-36.65625,-21.59375,0.0,0.0,0.0,8
1695810312176,-1.2001953,0.08105469,0.19335938,-6.78125,-42.75,-4.03125,0.0,0.0,0.0,9
1695810312216,-0.9707030999999999,0.119140625,0.26660156,36.03125,-60.09375,16.40625,-51.0,18.5,-133.6875,10
1695810312256,-0.81347656,0.099609375,0.23828125,45.3125,-54.78125,15.125,0.0,0.0,0.0,11
1695810312296,-0.7988281,0.12402344,0.28027344,24.4375,-34.40625,10.625,0.0,0.0,0.0,12
1695810312336,-0.63378906,0.12792969,0.2919922,14.53125,-8.28125,9.03125,0.0,0.0,0.0,13
1695810312376,-0.61816406,0.064453125,0.32617188,10.6875,23.28125,6.46875,0.0,0.0,0.0,14
1695810312416,-0.7949219,0.034179688,0.36132812,6.53125,41.84375,3.15625,0.0,0.0,0.0,15
1695810312456,-1.0996093999999998,0.052734375,0.40234375,-3.71875,30.59375,-10.5625,0.0,0.0,0.0,16
1695810312496,-1.1796875,0.15332031,0.24707031,36.5,6.6875,-5.5625,0.0,0.0,0.0,17
1695810312536,-1.2314453,0.2705078,0.48144529999999996,-5.3125,-4.0,-5.8125,0.0,0.0,0.0,18
1695810312576,-1.9873047,0.6777344,0.3828125,-19.875,-34.09375,11.59375,0.0,0.0,0.0,19
1695810312616,-0.6894531,0.27246094,0.08300781,-49.5,-18.53125,39.5625,0.0,0.0,0.0,20
1695810312656,-0.5019531,0.0107421875,0.025390625,-40.46875,0.34375,37.53125,0.0,0.0,0.0,21
1695810312696,-0.7207031,0.09667969,-0.13085938,24.84375,8.625,15.625,-50.5625,21.625,-130.6875,22
1695810312736,-1.1015625,0.43847656,0.040039062,52.0625,18.03125,6.34375,0.0,0.0,0.0,23
1695810312776,-0.9375,0.3359375,0.21972656,-20.0625,19.375,-13.3125,0.0,0.0,0.0,24
1695810312816,-0.87402344,0.12988281,0.15722656,-40.75,16.75,-26.125,0.0,0.0,0.0,25
1695810312856,-0.90625,0.080078125,0.12207031,-20.5625,17.78125,-20.625,0.0,0.0,0.0,26
1695810312896,-0.8720703000000002,0.18261719,0.1484375,-14.34375,29.375,-9.15625,0.0,0.0,0.0,27
