timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695810554996,0.28808594,0.76953125,0.5722656,-0.59375,0.28125,0.28125,0.0,0.0,0.0,0
1695810555036,0.29785156,0.7705078000000001,0.5761719,-0.125,-0.28125,0.40625,0.0,0.0,0.0,1
1695810555076,0.30273438,0.78027344,0.5625,0.5,-0.375,0.09375,0.0,0.0,0.0,2
1695810555116,0.29003906,0.7734375,0.5576171999999999,0.625,-0.5625,-0.28125,0.0,0.0,0.0,3
1695810555156,0.2919922,0.77441406,0.5546875,0.6875,-0.09375,-0.21875,0.0,0.0,0.0,4
1695810555196,0.28808594,0.77246094,0.56347656,0.6875,-0.21875,-0.03125,8.25,32.3125,-127.5625,5
1695810555236,0.28710938,0.7832031,0.55859375,0.6875,-0.28125,0.03125,0.0,0.0,0.0,6
1695810555276,0.29296875,0.7792969,0.5576171999999999,0.5625,-0.03125,0.09375,0.0,0.0,0.0,7
1695810555316,0.28320312,0.7832031,0.54296875,0.25,-0.03125,0.15625,0.0,0.0,0.0,8
1695810555356,0.2919922,0.78515625,0.5488281,-0.125,-0.03125,0.09375,0.0,0.0,0.0,9
1695810555396,0.29589844,0.7871094,0.5605469,-0.25,-0.09375,0.15625,0.0,0.0,0.0,10
1695810555436,0.2939453,0.7841796999999999,0.54589844,-0.5,0.09375,0.09375,0.0,0.0,0.0,11
1695810555476,0.28710938,0.7861328000000001,0.55566406,-0.65625,0.03125,0.28125,0.0,0.0,0.0,12
1695810555516,0.30273438,0.7890625,0.55859375,-0.5,0.03125,0.09375,0.0,0.0,0.0,13
1695810555556,0.2939453,0.78125,0.56640625,-0.5625,0.03125,0.03125,0.0,0.0,0.0,14
1695810555596,0.28808594,0.7783203000000001,0.5546875,-0.5,0.03125,0.09375,0.0,0.0,0.0,15
1695810555636,0.28515625,0.7714844,0.55566406,-0.25,0.21875,0.21875,0.0,0.0,0.0,16
1695810555676,0.29003906,0.78125,0.56347656,0.0,-0.375,0.15625,0.0,0.0,0.0,17
1695810555716,0.2919922,0.7861328000000001,0.5576171999999999,0.0625,-0.4375,0.09375,9.125,30.625,-125.75,18
1695810555756,0.2890625,0.7763671999999999,0.57421875,-0.125,-0.21875,-0.09375,0.0,0.0,0.0,19
1695810555796,0.29101562,0.7792969,0.5605469,0.0,-0.09375,-0.03125,0.0,0.0,0.0,20
1695810555836,0.29003906,0.77734375,0.56152344,0.0,-0.15625,0.09375,0.0,0.0,0.0,21
1695810555876,0.2939453,0.79003906,0.5449219,-0.0625,-0.15625,0.28125,0.0,0.0,0.0,22
1695810555916,0.29785156,0.78027344,0.56933594,-0.0625,-0.03125,0.40625,0.0,0.0,0.0,23
1695810555956,0.2919922,0.7792969,0.5595703000000001,0.0,-0.03125,0.46875,0.0,0.0,0.0,24
1695810555996,0.2939453,0.7919921999999999,0.5546875,-0.0625,-0.15625,0.21875,0.0,0.0,0.0,25
1695810556036,0.30078125,0.7792969,0.5546875,0.0,-0.21875,0.34375,0.0,0.0,0.0,26
1695810556076,0.2939453,0.7861328000000001,0.55078125,0.0,-0.21875,0.28125,0.0,0.0,0.0,27
1695810556116,0.2890625,0.77246094,0.5673828000000001,0.125,-0.03125,0.21875,0.0,0.0,0.0,28
1695810556156,0.2890625,0.78222656,0.5605469,0.0625,-0.15625,0.15625,0.0,0.0,0.0,29
1695810556196,0.2890625,0.78515625,0.55078125,0.0,-0.34375,0.28125,7.0625,31.375,-126.8125,30
1695810556236,0.2939453,0.78027344,0.54296875,0.0,-0.34375,0.15625,0.0,0.0,0.0,31
1695810556276,0.29882812,0.78222656,0.5498046999999999,0.0,-0.09375,-0.03125,0.0,0.0,0.0,32
