timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695810397526,-1.0029297,0.3671875,0.13769531,1.09375,-32.125,-2.3125,0.0,0.0,0.0,0
1695810397566,-0.98339844,0.28027344,0.22558594,-6.03125,-18.65625,1.71875,0.0,0.0,0.0,1
1695810397606,-1.0068359,0.29589844,0.2529297,6.59375,-14.9375,3.0,0.0,0.0,0.0,2
1695810397646,-0.8486328000000002,0.31933594,0.27441406,8.3125,-9.84375,3.53125,0.0,0.0,0.0,3
1695810397686,-0.70214844,0.22753906,0.24511719,-2.0,9.0625,-4.8125,0.0,0.0,0.0,4
1695810397726,-0.7734375,0.34375,0.068359375,9.34375,30.4375,-12.5,-51.4375,27.8125,-135.625,5
1695810397766,-1.0615233999999998,0.3798828,0.17285156,6.53125,40.3125,-15.6875,0.0,0.0,0.0,6
1695810397806,-1.2333983999999998,0.3857422,0.14941406,-4.1875,14.9375,-5.6875,0.0,0.0,0.0,7
1695810397846,-0.89160156,0.19335938,0.09863281,-13.25,11.375,5.625,0.0,0.0,0.0,8
1695810397886,-0.96777344,0.2265625,0.08691406,8.1875,14.96875,0.0,0.0,0.0,0.0,9
1695810397926,-0.9423828000000002,0.34960938,0.06738281,15.09375,4.84375,0.59375,0.0,0.0,0.0,10
1695810397966,-0.9628905999999999,0.26953125,0.07128906,4.21875,8.15625,-0.90625,0.0,0.0,0.0,11
1695810398006,-0.96972656,0.2783203,0.046875,-0.46875,-0.53125,-2.9375,0.0,0.0,0.0,12
1695810398046,-0.96875,0.2998047,0.0107421875,-0.90625,2.65625,-0.4375,0.0,0.0,0.0,13
1695810398086,-0.9892578000000002,0.27441406,0.026367188,-6.40625,4.96875,-1.65625,0.0,0.0,0.0,14
1695810398126,-0.99121094,0.24414062,0.040039062,-7.875,2.21875,-0.96875,0.0,0.0,0.0,15
1695810398166,-0.9970703000000002,0.25683594,0.028320312,-4.6875,2.59375,2.6875,0.0,0.0,0.0,16
1695810398206,-1.0126953,0.24804688,0.032226562,-2.3125,2.09375,3.40625,-51.875,26.3125,-138.625,17
1695810398246,-0.9863280999999999,0.24511719,0.048828125,-6.40625,4.84375,0.96875,0.0,0.0,0.0,18
1695810398286,-0.9980469000000001,0.22460938,0.064453125,-11.21875,7.65625,1.21875,0.0,0.0,0.0,19
1695810398326,-0.98046875,0.21777344,0.04296875,-10.375,5.9375,7.0625,0.0,0.0,0.0,20
1695810398366,-0.9433594000000001,0.24707031,0.08984375,-11.71875,7.15625,17.34375,0.0,0.0,0.0,21
1695810398406,-0.9111328000000002,0.33203125,0.08886719,-17.4375,0.40625,21.46875,0.0,0.0,0.0,22
1695810398446,-0.8798828000000002,0.33398438,-0.009765625,-19.40625,-2.21875,18.375,0.0,0.0,0.0,23
1695810398486,-0.921875,0.3017578,-0.0107421875,-13.40625,5.53125,7.875,0.0,0.0,0.0,24
1695810398526,-0.9707030999999999,0.43847656,0.06347656,-5.96875,-1.6875,9.53125,0.0,0.0,0.0,25
1695810398566,-0.8964844000000001,0.3544922,0.055664062,-17.25,-5.21875,10.125,0.0,0.0,0.0,26
1695810398606,-0.91015625,0.2939453,0.08496094,-14.6875,-9.125,3.96875,0.0,0.0,0.0,27
1695810398646,-0.9316405999999999,0.3173828,0.16699219,-6.71875,-17.84375,-1.21875,0.0,0.0,0.0,28
1695810398686,-0.9238280999999999,0.35742188,0.18164062,-3.09375,-19.25,-2.125,0.0,0.0,0.0,29
1695810398726,-0.94140625,0.3642578,0.20117188,4.46875,-19.0,3.0625,-49.1875,27.8125,-136.6875,30
1695810398766,-0.9628905999999999,0.38378906,0.20507812,1.90625,-11.4375,5.5,0.0,0.0,0.0,31
1695810398806,-0.94433594,0.4091797,0.24023438,-2.0,-2.40625,8.0,0.0,0.0,0.0,32
1695810398846,-0.859375,0.38964844,0.22949219,-10.5625,2.21875,5.1875,0.0,0.0,0.0,33
1695810398886,-0.7685546999999999,0.28125,0.19335938,-19.09375,12.59375,-4.03125,0.0,0.0,0.0,34
1695810398926,-0.76660156,0.24609375,0.17089844,-7.6875,27.0,-11.34375,0.0,0.0,0.0,35
1695810398966,-0.8847655999999999,0.20996094,0.25683594,-7.875,36.84375,-15.6875,0.0,0.0,0.0,36
1695810399006,-1.2929688,0.43554688,0.0625,-1.8125,15.03125,-11.84375,0.0,0.0,0.0,37
1695810399046,-0.96777344,0.3564453,0.12207031,-13.34375,28.21875,4.21875,0.0,0.0,0.0,38
1695810399086,-1.0039062,0.28222656,0.076171875,6.1875,16.3125,3.96875,0.0,0.0,0.0,39
1695810399126,-0.9003905999999999,0.32421875,0.041992188,13.25,9.1875,-2.3125,0.0,0.0,0.0,40
1695810399166,-0.9160155999999999,0.32226562,0.009765625,8.75,12.53125,-5.9375,0.0,0.0,0.0,41
1695810399206,-0.9589844000000001,0.34472656,0.005859375,2.09375,7.40625,-6.28125,-51.625,28.375,-138.625,42
1695810399246,-0.93847656,0.3232422,0.0029296875,3.78125,1.625,-1.96875,0.0,0.0,0.0,43
1695810399286,-0.9511719000000001,0.2998047,-0.01171875,-1.6875,3.8125,-5.375,0.0,0.0,0.0,44
1695810399326,-0.9921875,0.31933594,-0.025390625,1.71875,1.0625,-3.96875,0.0,0.0,0.0,45
1695810399366,-0.99609375,0.31347656,-0.020507812,5.0625,1.125,1.34375,0.0,0.0,0.0,46
1695810399406,-0.9628905999999999,0.28515625,-0.029296875,3.1875,3.15625,2.875,0.0,0.0,0.0,47
1695810399446,-0.95703125,0.3017578,-0.029296875,1.09375,6.0625,3.59375,0.0,0.0,0.0,48
1695810399486,-0.9785155999999999,0.2919922,0.0048828125,-2.0,7.84375,3.53125,0.0,0.0,0.0,49
1695810399526,-0.9453125,0.24804688,-0.03515625,-4.375,10.09375,2.1875,0.0,0.0,0.0,50
1695810399566,-0.9453125,0.25683594,-0.0126953125,-0.71875,11.03125,3.40625,0.0,0.0,0.0,51
1695810399606,-0.9589844000000001,0.31640625,-0.0234375,2.03125,4.90625,6.71875,0.0,0.0,0.0,52
1695810399646,-0.96191406,0.33496094,0.013671875,-2.0,-2.15625,12.5,0.0,0.0,0.0,53
1695810399686,-0.9638671999999998,0.36035156,0.033203125,-12.6875,-7.125,15.375,0.0,0.0,0.0,54
1695810399726,-0.93652344,0.3564453,0.017578125,-17.5625,-12.96875,13.4375,-49.1875,28.8125,-139.5625,55
1695810399766,-0.9355469000000001,0.3466797,0.024414062,-19.03125,-11.8125,8.40625,0.0,0.0,0.0,56
1695810399806,-0.9638671999999998,0.3935547,0.059570312,-2.5,-19.9375,4.09375,0.0,0.0,0.0,57
1695810399846,-0.95410156,0.35742188,0.0234375,12.28125,-37.5,0.0,0.0,0.0,0.0,58
1695810399886,-0.9111328000000002,0.38378906,0.020507812,12.53125,-41.84375,-6.21875,0.0,0.0,0.0,59
1695810399926,-0.890625,0.33789062,0.20117188,-7.1875,-24.5625,-8.4375,0.0,0.0,0.0,60
1695810399966,-0.96875,0.29492188,0.3046875,-19.09375,-12.90625,-13.5625,0.0,0.0,0.0,61
1695810400006,-0.83984375,0.27441406,0.2548828,-10.625,-7.1875,-9.28125,0.0,0.0,0.0,62
