timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695810652859,0.08886719,0.6464844,-0.7158203000000001,10.59375,9.4375,-6.0625,0.0,0.0,0.0,31
1695810652899,0.09082031,0.64453125,-0.7128906,27.875,8.90625,-5.5625,0.0,0.0,0.0,32
1695810652939,0.080078125,0.625,-0.7558594,39.09375,7.90625,-3.25,0.0,0.0,0.0,33
1695810652979,0.087890625,0.6123046999999999,-0.79785156,44.0625,5.03125,-2.09375,0.0,0.0,0.0,34
1695810653019,0.10058594,0.5751953000000001,-0.81347656,47.15625,0.09375,-2.34375,0.0,0.0,0.0,35
1695810653059,0.09667969,0.5595703000000001,-0.8496094000000001,47.65625,-5.5,-4.40625,0.0,0.0,0.0,36
1695810653099,0.076171875,0.53808594,-0.86816406,44.90625,-10.34375,-6.0625,0.0,0.0,0.0,37
1695810653139,0.06347656,0.5205078,-0.92871094,39.21875,-13.75,-4.78125,0.0,0.0,0.0,38
1695810653179,0.05859375,0.48144529999999996,-0.9189453000000002,24.46875,-7.90625,-0.4375,10.8125,8.75,-199.125,39
1695810653219,0.049804688,0.48730470000000004,-0.8984375,10.78125,-0.875,3.34375,0.0,0.0,0.0,40
1695810653259,0.06347656,0.46972656,-0.9003905999999999,7.96875,0.34375,6.5,0.0,0.0,0.0,41
1695810653299,0.06542969,0.47558594,-0.89746094,5.0625,-1.96875,7.71875,0.0,0.0,0.0,42
1695810653339,0.07421875,0.45996094,-0.8964844000000001,0.09375,-6.71875,9.4375,0.0,0.0,0.0,43
1695810653379,0.06738281,0.45800779999999996,-0.88183594,-8.625,-7.90625,9.625,0.0,0.0,0.0,44
1695810653419,0.0546875,0.46875,-0.8964844000000001,-12.96875,-8.9375,7.4375,0.0,0.0,0.0,45
1695810653459,0.06738281,0.47558594,-0.89941406,-18.625,-9.1875,6.3125,0.0,0.0,0.0,46
1695810653499,0.00390625,0.48046875,-0.88378906,-26.375,-10.875,4.1875,0.0,0.0,0.0,47
1695810653539,0.06347656,0.5175781,-0.8730469000000001,-35.78125,-9.90625,3.75,0.0,0.0,0.0,48
1695810653579,0.045898438,0.5517578000000001,-0.88671875,-37.3125,-10.59375,3.40625,0.0,0.0,0.0,49
1695810653619,0.036132812,0.5800781,-0.88183594,-48.25,-12.15625,4.0625,0.0,0.0,0.0,50
