,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695996053922,-1.6035156,0.6357422,0.4248047,-23.6875,11.34375,14.625,0.0,0.0,0.0
1,1695996053962,-1.3779297,0.32910156,0.16894531,-5.21875,-16.875,34.53125,0.0,0.0,0.0
2,1695996054002,-1.0332031,0.2626953,0.20605469,-9.0625,35.1875,46.4375,0.0,0.0,0.0
3,1695996054042,-0.49609375,0.1484375,0.028320312,-10.15625,46.25,67.5625,-114.125,26.5625,-67.875
4,1695996054082,-0.20019531,-0.040039062,-0.059570312,-15.8125,16.34375,-0.875,0.0,0.0,0.0
5,1695996054122,-0.13769531,0.16699219,-0.045898438,-21.8125,-8.875,-56.46875,0.0,0.0,0.0
6,1695996054162,-0.7011719,0.42773438,-0.30566406,-45.65625,-23.9375,-51.21875,0.0,0.0,0.0
7,1695996054202,-2.0,0.0703125,0.38867188,24.71875,-20.46875,30.6875,0.0,0.0,0.0
8,1695996054242,-0.8984375,-0.103515625,0.734375,18.0,18.65625,13.71875,0.0,0.0,0.0
9,1695996054282,-1.6240234,0.45214844,0.25878906,20.625,84.625,-29.125,0.0,0.0,0.0
10,1695996054322,-1.2792969,-0.026367188,0.14550781,-9.84375,111.0,-47.25,0.0,0.0,0.0
11,1695996054362,-0.7138672,0.08886719,-0.0625,-3.625,95.75,-42.0,0.0,0.0,0.0
12,1695996054402,-1.1708984,0.12207031,0.09472656,-14.3125,68.65625,25.625,0.0,0.0,0.0
13,1695996054442,-0.45898438,-0.2578125,0.0234375,-23.5625,-22.53125,33.5,0.0,0.0,0.0
14,1695996054482,-0.030273438,-0.19335938,-0.09375,-10.5625,-73.4375,-4.78125,0.0,0.0,0.0
15,1695996054522,-0.83203125,-0.07910156,-0.51953125,89.34375,-155.46875,-52.6875,0.0,0.0,0.0
16,1695996054562,-2.0,1.1396484,0.4326172,63.09375,-137.28125,-12.90625,-112.9375,24.1875,-69.8125
17,1695996054602,-1.6503906,0.42773438,0.24511719,18.46875,-30.65625,10.375,0.0,0.0,0.0
18,1695996054642,-1.4589844,0.0048828125,0.20214844,30.5,-17.28125,53.5,0.0,0.0,0.0
19,1695996054682,-0.8574219,0.20800781,0.109375,39.90625,30.0625,67.375,0.0,0.0,0.0
20,1695996054722,-0.26953125,0.18945312,0.11816406,40.4375,45.6875,66.09375,0.0,0.0,0.0
21,1695996054762,-0.1953125,0.052734375,0.0126953125,3.09375,20.4375,-6.71875,0.0,0.0,0.0
22,1695996054802,-0.12695312,0.18554688,-0.09375,-20.03125,-31.9375,-61.65625,0.0,0.0,0.0
