,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1696248833832,-0.1015625,0.97265625,0.20410156,-0.15625,-0.0625,-0.03125,0.0,0.0,0.0
1,1696248833872,-0.107421875,0.9716797,0.20507812,-0.03125,0.0,-0.03125,-64.8125,65.5625,-30.5
2,1696248833912,-0.10058594,0.97753906,0.20214844,0.03125,0.125,0.15625,0.0,0.0,0.0
3,1696248833952,-0.111328125,0.9794922,0.20507812,0.0625,-0.25,0.34375,0.0,0.0,0.0
4,1696248833992,-0.10546875,0.9765625,0.20605469,0.03125,0.0625,-0.03125,0.0,0.0,0.0
5,1696248834032,-0.10644531,0.9794922,0.21386719,-0.09375,-0.0625,-0.03125,0.0,0.0,0.0
6,1696248834072,-0.09863281,0.9824219,0.21582031,-0.34375,-0.25,0.15625,0.0,0.0,0.0
7,1696248834112,-0.11035156,0.96972656,0.20800781,-0.21875,-0.125,0.15625,0.0,0.0,0.0
8,1696248834152,-0.099609375,0.9707031,0.20996094,-0.53125,0.0625,0.09375,0.0,0.0,0.0
9,1696248834192,-0.099609375,0.98046875,0.21386719,-0.40625,-0.125,0.03125,0.0,0.0,0.0
10,1696248834232,-0.09472656,0.96972656,0.20605469,-0.15625,-0.125,0.09375,0.0,0.0,0.0
11,1696248834272,-0.10546875,0.9746094,0.21191406,0.03125,0.0,0.09375,0.0,0.0,0.0
12,1696248834312,-0.107421875,0.97265625,0.22265625,-0.28125,-0.25,0.03125,0.0,0.0,0.0
13,1696248834352,-0.10644531,0.96875,0.203125,0.03125,-0.125,0.09375,0.0,0.0,0.0
14,1696248834392,-0.09667969,0.9794922,0.20410156,-0.28125,-0.0625,-0.09375,-65.125,65.4375,-30.6875
15,1696248834432,-0.10644531,0.97558594,0.20800781,-0.40625,-0.0625,0.03125,0.0,0.0,0.0
16,1696248834472,-0.09765625,0.9716797,0.20507812,-0.40625,-0.125,0.09375,0.0,0.0,0.0
17,1696248834512,-0.09082031,0.9746094,0.20605469,-0.34375,-0.3125,0.03125,0.0,0.0,0.0
18,1696248834552,-0.10058594,0.9707031,0.1953125,-0.53125,-0.3125,0.09375,0.0,0.0,0.0
19,1696248834592,-0.09375,0.9707031,0.21289062,-0.46875,0.0,0.34375,0.0,0.0,0.0
20,1696248834632,-0.10058594,0.96972656,0.20996094,0.0625,-0.0625,0.03125,0.0,0.0,0.0
21,1696248834672,-0.10253906,0.9765625,0.2109375,0.25,0.1875,0.03125,0.0,0.0,0.0
22,1696248834712,-0.09863281,0.97265625,0.20703125,0.25,0.0625,0.03125,0.0,0.0,0.0
23,1696248834752,-0.10253906,0.9765625,0.21582031,-0.03125,-0.0625,0.15625,0.0,0.0,0.0
24,1696248834792,-0.09765625,0.97753906,0.20019531,0.03125,0.125,0.15625,0.0,0.0,0.0
25,1696248834832,-0.1015625,0.9785156,0.19628906,0.03125,0.1875,-0.09375,0.0,0.0,0.0
26,1696248834872,-0.09863281,0.9785156,0.19824219,0.03125,-0.0625,0.09375,-65.6875,65.4375,-29.3125
