timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1695850308144,-0.16040039,-0.98565674,-0.11602783,-1.453125,0.953125,0.46875,0
1695850308184,-0.15405273,-0.9819946,-0.12579346,-1.953125,0.546875,0.21875,1
1695850308224,-0.1508789,-0.98687744,-0.12408447,-1.265625,1.40625,0.1875,2
1695850308264,-0.15063477,-0.98443604,-0.117004395,-1.0,0.9375,0.125,3
1695850308304,-0.15429688,-0.9829712,-0.11407471,-0.859375,0.859375,0.75,4
1695850308344,-0.14648438,-0.9763794,-0.11529541,-0.734375,0.796875,0.375,5
1695850308384,-0.15405273,-0.9824829,-0.12188721,-0.921875,1.03125,0.46875,6
1695850308424,-0.15649414,-0.9866333,-0.11895752,-1.9375,1.265625,0.21875,7
1695850308464,-0.15771484,-0.9915161,-0.112854004,-0.96875,0.96875,0.28125,8
1695850308504,-0.1508789,-0.9793091,-0.11505127,-1.15625,1.09375,0.59375,9
1695850308544,-0.14892578,-0.98638916,-0.11505127,-0.953125,1.25,0.25,10
1695850308584,-0.14648438,-0.9932251,-0.1194458,-0.765625,0.71875,0.296875,11
1695850308624,-0.15722656,-0.9819946,-0.12042236,-1.34375,1.203125,-0.1875,12
1695850308664,-0.1472168,-0.9829712,-0.11456299,-0.875,1.078125,-0.328125,13
1695850308704,-0.1538086,-0.9849243,-0.10601807,-2.34375,1.5625,-0.90625,14
1695850308744,-0.16381836,-0.9939575,-0.093322754,-0.5,0.484375,-0.078125,15
1695850308784,-0.1538086,-0.98516846,-0.10748291,-0.390625,0.125,-0.171875,16
1695850308824,-0.15551758,-0.986145,-0.11798096,-0.484375,0.484375,-0.28125,17
1695850308864,-0.1616211,-0.9907837,-0.12188721,-0.296875,0.8125,0.40625,18
1695850308904,-0.15478516,-0.9871216,-0.11553955,-0.765625,0.890625,0.0,19
1695850308944,-0.15478516,-0.9846802,-0.1182251,-0.71875,0.90625,-0.1875,20
1695850308984,-0.16088867,-0.99224854,-0.10675049,-0.953125,0.96875,-0.140625,21
1695850309024,-0.16308594,-0.9807739,-0.10845947,-1.265625,1.078125,-0.015625,22
1695850309064,-0.1694336,-0.98321533,-0.101135254,-0.59375,0.796875,0.515625,23
1695850309104,-0.16601562,-0.99102783,-0.10064697,-0.625,0.859375,0.203125,24
1695850309144,-0.16064453,-0.98150635,-0.10430908,-0.375,0.265625,0.5625,25
1695850309184,-0.15454102,-0.98809814,-0.10455322,-0.796875,1.40625,0.09375,26
1695850309224,-0.15551758,-0.9812622,-0.117004395,0.484375,0.734375,0.28125,27
