,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1696075596339,-1.0048828,0.026367188,-0.009765625,-8.0,0.3125,0.0625,0.0,0.0,0.0,0
1,1696075596379,-1.0,0.045898438,0.0126953125,-3.53125,2.34375,-0.78125,-86.6875,-56.6875,-108.625,1
2,1696075596419,-1.0107422,0.07519531,0.020507812,-4.9375,0.5,0.375,0.0,0.0,0.0,2
3,1696075596459,-1.0166016,0.076171875,0.016601562,-7.3125,2.34375,0.96875,0.0,0.0,0.0,3
4,1696075596499,-1.0244141,0.045898438,0.03125,-13.0625,-0.59375,2.6875,0.0,0.0,0.0,4
5,1696075596539,-1.0136719,0.038085938,0.0234375,-8.59375,-0.90625,1.875,0.0,0.0,0.0,5
6,1696075596579,-1.0019531,0.043945312,0.044921875,-8.0,-0.21875,1.875,0.0,0.0,0.0,6
7,1696075596619,-0.99121094,0.013671875,0.0029296875,-11.15625,-1.9375,0.84375,0.0,0.0,0.0,7
8,1696075596659,-0.9941406,0.038085938,0.052734375,0.90625,3.4375,-0.375,0.0,0.0,0.0,8
9,1696075596699,-1.0058594,0.056640625,0.03515625,-3.46875,0.9375,0.96875,0.0,0.0,0.0,9
10,1696075596739,-1.0136719,0.080078125,0.029296875,-0.96875,1.59375,0.96875,0.0,0.0,0.0,10
11,1696075596779,-1.0068359,0.07910156,0.020507812,-5.0625,0.9375,1.53125,0.0,0.0,0.0,11
12,1696075596819,-1.0126953,0.053710938,0.0126953125,-9.65625,-0.78125,3.125,0.0,0.0,0.0,12
13,1696075596859,-1.0078125,0.048828125,0.026367188,-8.0,0.125,2.875,-85.5,-57.125,-109.375,13
14,1696075596899,-0.99316406,0.030273438,0.029296875,-7.6875,-0.71875,3.34375,0.0,0.0,0.0,14
15,1696075596939,-1.0058594,0.0,0.04296875,0.0,0.9375,2.0625,0.0,0.0,0.0,15
16,1696075596979,-1.0126953,0.03515625,0.041015625,5.3125,1.1875,-0.5,0.0,0.0,0.0,16
17,1696075597019,-1.0058594,0.041015625,0.0146484375,10.875,0.0625,-1.21875,0.0,0.0,0.0,17
18,1696075597059,-1.0136719,0.045898438,0.030273438,9.34375,-2.0,-0.84375,0.0,0.0,0.0,18
19,1696075597099,-1.0117188,0.057617188,0.001953125,11.65625,-1.75,-2.03125,0.0,0.0,0.0,19
20,1696075597139,-1.0244141,0.044921875,-0.0068359375,12.03125,-2.25,-2.25,0.0,0.0,0.0,20
21,1696075597179,-1.0341797,0.0625,0.00390625,13.3125,-7.6875,-0.75,0.0,0.0,0.0,21
22,1696075597219,-1.0253906,0.1015625,-0.022460938,8.65625,-10.0625,1.09375,0.0,0.0,0.0,22
23,1696075597259,-0.99902344,0.107421875,-0.033203125,8.90625,-15.71875,6.71875,0.0,0.0,0.0,23
24,1696075597299,-1.0117188,0.09765625,-0.03125,10.0,-19.5625,12.21875,0.0,0.0,0.0,24
25,1696075597339,-1.0087891,0.09375,-0.053710938,7.4375,-24.46875,15.3125,0.0,0.0,0.0,25
26,1696075597379,-0.9794922,0.13183594,-0.06347656,11.40625,-22.4375,18.6875,-85.5,-55.0,-107.0,26
27,1696075597419,-0.9433594,0.12988281,-0.12792969,19.78125,-28.65625,28.25,0.0,0.0,0.0,27
28,1696075597459,-0.8408203,0.12792969,-0.15820312,18.78125,-12.25,24.21875,0.0,0.0,0.0,28
29,1696075597499,-1.046875,0.05859375,0.23925781,13.71875,0.6875,28.8125,0.0,0.0,0.0,29
30,1696075597539,-1.0234375,0.09277344,0.059570312,-23.375,-82.8125,24.53125,0.0,0.0,0.0,30
31,1696075597579,-0.86621094,0.2607422,0.2861328,5.25,-128.59375,24.71875,0.0,0.0,0.0,31
32,1696075597619,-0.6953125,0.2890625,0.64746094,-2.375,-139.25,31.3125,0.0,0.0,0.0,32
33,1696075597659,-0.5439453,0.12597656,0.43847656,-17.9375,-209.8125,31.375,0.0,0.0,0.0,33
34,1696075597699,-0.48339844,0.0,0.39160156,-82.28125,-165.8125,8.53125,0.0,0.0,0.0,34
