,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,-0.033935547,-0.99102783,0.26898193,2.03125,0.8125,1.640625
1,1697606005,-0.023925781,-1.0125122,0.26898193,3.203125,1.578125,3.21875
2,1697606045,0.0024414062,-1.0037231,0.21356201,2.296875,2.1875,2.453125
3,1697606085,-0.0078125,-0.98443604,0.19451904,6.359375,2.078125,2.390625
4,1697606125,0.0036621094,-0.9993286,0.21673584,9.15625,2.09375,2.90625
5,1697606165,0.015625,-1.0020142,0.19134521,4.09375,2.53125,2.421875
6,1697606205,0.009521484,-1.0083618,0.1696167,4.703125,2.9375,1.765625
7,1697606245,0.015136719,-0.9907837,0.17108154,3.203125,2.515625,1.5625
8,1697606285,0.032226562,-0.97320557,0.15814209,1.9375,2.46875,0.703125
9,1697606325,0.037841797,-0.9776001,0.15814209,-0.453125,2.859375,-0.828125
10,1697606365,0.0073242188,-0.972229,0.15130615,-5.984375,-1.421875,-0.875
11,1697606405,0.010009766,-1.0232544,0.19891357,-4.0625,-4.203125,-1.421875
12,1697606445,0.0061035156,-1.0310669,0.19866943,-5.5,0.6875,-1.515625
13,1697606485,-0.0126953125,-1.0054321,0.21356201,-4.875,0.671875,-0.078125
14,1697606525,0.009033203,-1.003479,0.21966553,-7.171875,-3.46875,-0.75
15,1697606565,-0.0036621094,-0.99468994,0.20794678,-5.65625,-3.46875,-0.421875
16,1697606605,0.0234375,-1.0015259,0.22137451,-2.734375,-2.78125,-0.53125
17,1697606645,-0.0056152344,-0.99884033,0.22576904,-2.125,0.84375,-0.453125
18,1697606685,-0.0053710938,-0.9915161,0.21453857,-0.34375,-2.578125,0.390625
19,1697606725,0.0053710938,-1.000061,0.24139404,-0.109375,0.765625,0.078125
20,1697606765,0.0036621094,-1.0337524,0.24432373,0.140625,5.265625,0.015625
21,1697606805,-0.011962891,-1.0108032,0.22576904,3.21875,4.484375,1.34375
22,1697606845,-0.0021972656,-0.98638916,0.22723389,3.234375,2.515625,2.046875
23,1697606885,0.00048828125,-0.99298096,0.21917725,1.140625,2.953125,1.453125
24,1697606925,0.0107421875,-1.0025024,0.21429443,2.59375,1.125,1.140625
25,1697606965,0.018554688,-0.9973755,0.23040771,2.203125,3.15625,0.84375
26,1697607005,0.015380859,-0.9885864,0.20257568,0.515625,2.6875,0.828125
27,1697607045,0.016601562,-0.9998169,0.20721436,1.625,2.84375,0.75
28,1697607085,0.01977539,-1.0032349,0.199646,1.484375,2.4375,1.296875
29,1697607125,0.01928711,-0.987854,0.1762085,-0.65625,2.375,0.4375
30,1697607165,0.014404297,-0.99420166,0.18939209,0.59375,2.078125,0.578125
31,1697607205,0.021484375,-0.96661377,0.1798706,1.5625,1.234375,-0.640625
32,1697607245,0.032470703,-0.9602661,0.17230225,-0.03125,0.390625,-1.078125
33,1697607285,0.0107421875,-0.98687744,0.18719482,-4.25,-2.765625,-1.84375
34,1697607325,-0.038330078,-1.0596313,0.24847412,-2.25,1.28125,0.578125
35,1697607365,0.020507812,-1.0020142,0.18182373,-5.046875,-5.34375,-0.875
36,1697607405,0.010498047,-0.98321533,0.21551514,-5.828125,-4.90625,-1.78125
37,1697607445,0.020019531,-1.0239868,0.23065186,-3.328125,-4.828125,-0.90625
38,1697607485,0.014404297,-1.005188,0.22796631,-3.0,-0.21875,-1.03125
39,1697607525,-0.0146484375,-0.98443604,0.22039795,-0.328125,-0.875,-0.375
40,1697607565,0.0014648438,-0.9956665,0.24798584,-2.0625,-1.375,-1.203125
41,1697607605,-0.0068359375,-1.0112915,0.24163818,-1.59375,1.375,-0.625
42,1697607645,-0.0061035156,-0.99346924,0.22161865,-0.03125,-0.328125,0.0625
43,1697607685,0.0036621094,-0.9937134,0.22503662,0.0,0.484375,-0.1875
44,1697607725,0.00048828125,-1.0215454,0.23065186,2.390625,4.578125,0.53125
45,1697607765,0.005859375,-1.0027466,0.23382568,4.984375,6.9375,0.078125
46,1697607805,-0.0017089844,-0.9859009,0.23162842,4.4375,6.96875,-0.359375
47,1697607845,-0.025634766,-0.9854126,0.21917725,2.828125,5.390625,0.46875
48,1697607885,-0.0017089844,-1.006897,0.20574951,0.796875,0.40625,-0.203125
49,1697607925,0.005859375,-1.00177,0.22113037,1.046875,2.171875,0.25
50,1697607965,0.0024414062,-0.9981079,0.20941162,0.84375,3.328125,2.296875
51,1697608005,0.005859375,-0.9963989,0.1864624,-0.78125,1.375,0.625
52,1697608045,0.0146484375,-0.99591064,0.19891357,0.015625,1.484375,0.125
53,1697608085,0.00390625,-1.0003052,0.2111206,0.890625,1.78125,0.296875
