timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695378844403,-1.2519531000000002,-0.10839844,0.26953125,19.1875,-130.15625,-10.53125,0.0,0.0,0.0,0
1695378844443,-1.4814453,0.37597656,0.26171875,-61.4375,-207.65625,-17.28125,0.0,0.0,0.0,1
1695378844483,-1.2402343999999998,0.41308594,-0.7871094,-19.625,-236.59375,15.84375,0.0,0.0,0.0,2
1695378844523,-1.4101562,0.080078125,0.44140625,62.0,-180.6875,7.65625,0.0,0.0,0.0,3
1695378844563,-1.0878906000000002,-0.041992188,0.18554688,56.1875,-157.375,-46.03125,0.0,0.0,0.0,4
1695378844603,-0.4921875,0.14257812,0.07324219,53.0625,-131.125,-37.1875,0.0,0.0,0.0,5
1695378844643,-0.5019531,0.0703125,0.1875,60.28125,-87.96875,-11.875,-25.375,-2.125,35.0,6
1695378844683,-0.37402344,0.08203125,0.23046875,38.4375,-17.78125,-21.1875,0.0,0.0,0.0,7
1695378844723,-0.09277344,0.061523438,0.23046875,4.25,51.0,-18.34375,0.0,0.0,0.0,8
1695378844763,-0.37597656,-0.123046875,0.4140625,-12.78125,74.125,-4.21875,0.0,0.0,0.0,9
1695378844803,-0.73535156,-0.017578125,0.5292969,-3.5625,96.46875,17.5625,0.0,0.0,0.0,10
1695378844843,-0.86035156,0.23730469,0.4296875,-4.3125,83.46875,11.625,0.0,0.0,0.0,11
1695378844883,-0.5253906,0.047851562,0.15820312,-53.375,87.8125,-5.09375,0.0,0.0,0.0,12
1695378844923,-0.86621094,0.28222656,0.27539062,11.9375,78.15625,16.34375,0.0,0.0,0.0,13
1695378844963,-1.1474608999999998,0.38671875,0.49707029999999996,-2.78125,69.8125,18.59375,0.0,0.0,0.0,14
1695378845003,-1.0869141000000002,0.0107421875,0.040039062,-128.6875,57.28125,-21.25,0.0,0.0,0.0,15
1695378845043,-1.1953125,-0.5859375,0.2529297,-133.3125,100.3125,-61.1875,0.0,0.0,0.0,16
1695378845083,-1.4492188,1.1503906000000002,0.44433594,25.0625,5.03125,57.78125,0.0,0.0,0.0,17
1695378845123,-1.9941406000000004,0.40234375,1.1220703,-38.65625,8.46875,41.0,0.0,0.0,0.0,18
1695378845163,-0.55078125,-0.048828125,-0.15917969,-60.9375,11.8125,-32.8125,-40.8125,-4.8125,18.8125,19
1695378845203,-1.1572266000000002,-0.3623047,-0.22558594,90.375,-26.40625,59.0625,0.0,0.0,0.0,20
1695378845243,-1.0722656000000002,-0.2607422,0.328125,-28.65625,98.59375,-42.0,0.0,0.0,0.0,21
1695378845283,-0.9267578000000002,-0.21777344,0.34570312,45.5625,29.34375,-16.8125,0.0,0.0,0.0,22
1695378845323,-0.7832031,0.43554688,-0.16308594,37.375,48.25,-17.90625,0.0,0.0,0.0,23
1695378845363,-1.2841797,0.265625,0.0546875,13.40625,61.875,-0.09375,0.0,0.0,0.0,24
1695378845403,-0.8671875,0.16894531,0.3408203,31.84375,30.5625,8.21875,0.0,0.0,0.0,25
1695378845443,-0.8857421999999998,-0.12597656,0.2626953,-0.5,16.34375,-0.375,0.0,0.0,0.0,26
1695378845483,-0.60058594,-0.09765625,0.23144531,-40.125,-20.40625,-9.1875,0.0,0.0,0.0,27
1695378845523,-0.80371094,0.14355469,0.32226562,-58.5,-54.40625,-10.75,0.0,0.0,0.0,28
1695378845563,-0.98828125,-0.39257812,0.37890625,-25.90625,-103.65625,-35.53125,0.0,0.0,0.0,29
1695378845603,-0.3935547,0.3623047,0.29003906,14.3125,-121.125,-9.96875,0.0,0.0,0.0,30
1695378845643,-0.9814453000000002,-0.45703125,0.3642578,34.09375,-93.84375,40.75,-37.25,-5.875,22.125,31
1695378845683,-1.5908203,-0.11425781,0.3701172,103.1875,-172.625,6.21875,0.0,0.0,0.0,32
1695378845723,-1.5771483999999998,0.7285156,0.2685547,173.375,-188.9375,15.78125,0.0,0.0,0.0,33
1695378845763,-0.9824219000000001,0.36816406,0.115234375,53.9375,-109.34375,24.5,0.0,0.0,0.0,34
1695378845803,-1.2314453,0.13183594,0.45019529999999996,41.65625,-66.75,19.28125,0.0,0.0,0.0,35
1695378845843,-0.8203125,0.56347656,0.47363279999999996,0.34375,-4.25,-26.8125,0.0,0.0,0.0,36
1695378845883,-0.45996094,0.033203125,0.3125,-14.625,28.1875,6.9375,0.0,0.0,0.0,37
1695378845923,-0.23925781,0.08105469,0.22753906,-37.0,83.28125,6.3125,0.0,0.0,0.0,38
1695378845963,-0.19042969,0.11621094,0.2861328,-49.84375,104.53125,14.25,0.0,0.0,0.0,39
1695378846003,-0.77246094,-0.0078125,0.18261719,-30.25,102.6875,16.65625,0.0,0.0,0.0,40
1695378846043,-0.99609375,0.12011719,0.42675779999999996,5.90625,132.375,12.5625,0.0,0.0,0.0,41
1695378846083,-1.0136719,0.21582031,0.42285156,0.28125,117.28125,-12.40625,0.0,0.0,0.0,42
1695378846123,-1.0205078,0.48925779999999996,0.59277344,9.8125,93.71875,-21.6875,0.0,0.0,0.0,43
1695378846163,-1.2011718999999998,-0.08886719,0.15527344,-101.96875,67.84375,-62.40625,-36.5,1.1875,19.6875,44
1695378846203,-1.4150391000000002,0.12207031,-0.20800781,-114.71875,75.90625,-35.3125,0.0,0.0,0.0,45
1695378846243,-0.93847656,0.12792969,-0.3232422,0.9375,-17.65625,-12.09375,0.0,0.0,0.0,46
1695378846283,-1.9941406000000004,0.20019531,1.2773438,89.6875,-55.25,12.75,0.0,0.0,0.0,47
1695378846323,-0.6582031,-0.11425781,-0.005859375,-70.09375,25.90625,-22.46875,0.0,0.0,0.0,48
1695378846363,-1.3837891000000002,-0.10546875,0.15234375,45.4375,8.53125,10.40625,0.0,0.0,0.0,49
1695378846403,-0.9189453000000002,0.026367188,0.06542969,24.625,36.84375,-4.78125,0.0,0.0,0.0,50
1695378846443,-0.91796875,-0.041015625,0.07714844,-11.0625,22.25,-2.28125,0.0,0.0,0.0,51
1695378846483,-0.90527344,0.032226562,0.2685547,19.5,12.5,-3.625,0.0,0.0,0.0,52
1695378846523,-0.8359375,-0.09667969,0.14648438,-24.0,27.3125,-9.0625,0.0,0.0,0.0,53
1695378846563,-0.8300780999999999,0.0146484375,0.23046875,-1.25,-1.5625,2.3125,0.0,0.0,0.0,54
1695378846603,-0.8496094000000001,-0.15136719,0.13476562,-5.21875,-18.9375,-6.78125,0.0,0.0,0.0,55
1695378846643,-1.0976562,-0.18652344,0.091796875,61.8125,-69.53125,-21.09375,-38.875,-3.9375,14.4375,56
1695378846683,-0.8046875,0.17089844,0.38476562,57.46875,-98.65625,4.625,0.0,0.0,0.0,57
1695378846723,-0.828125,0.56152344,0.6953125,-45.375,-103.34375,11.34375,0.0,0.0,0.0,58
1695378846763,-1.1669922,-0.2529297,-0.1015625,-2.53125,-94.25,13.53125,0.0,0.0,0.0,59
1695378846803,-1.5429688,-0.08984375,0.30078125,62.65625,-158.15625,24.9375,0.0,0.0,0.0,60
1695378846843,-1.1142578,0.12402344,0.046875,69.5625,-142.65625,34.40625,0.0,0.0,0.0,61
1695378846883,-1.0048828,0.2705078,0.30664062,52.53125,-105.4375,26.15625,0.0,0.0,0.0,62
1695378846923,-1.1943358999999998,0.3203125,0.57910156,48.0625,-47.9375,17.3125,0.0,0.0,0.0,63
1695378846963,-0.79785156,0.125,0.38867188,25.25,-3.5,-33.90625,0.0,0.0,0.0,64
1695378847003,-0.38964844,0.25683594,0.2861328,-40.0,43.125,-2.875,0.0,0.0,0.0,65
1695378847043,-0.45214844,0.111328125,0.23242188,-12.34375,58.625,5.53125,0.0,0.0,0.0,66
1695378847083,-0.23339844,0.1171875,0.28808594,-54.15625,111.3125,34.71875,0.0,0.0,0.0,67
1695378847123,-0.7060546999999999,-0.20605469,0.27929688,27.8125,90.4375,50.75,0.0,0.0,0.0,68
1695378847163,-1.0830078,0.0,0.44433594,3.21875,130.84375,2.25,-32.0,3.6875,26.625,69
1695378847203,-0.7402344,0.3017578,0.48242188,-67.15625,126.125,-47.625,0.0,0.0,0.0,70
1695378847243,-0.9404296999999998,0.18066406,0.19726562,-11.1875,69.8125,-25.40625,0.0,0.0,0.0,71
1695378847283,-1.0380859,0.20117188,0.37304688,27.1875,59.84375,-26.6875,0.0,0.0,0.0,72
1695378847323,-1.140625,0.3466797,0.20117188,-14.0,27.25,-16.5625,0.0,0.0,0.0,73
1695378847363,-1.4912108999999998,0.3251953,0.41308594,36.78125,33.90625,-14.84375,0.0,0.0,0.0,74
1695378847403,-1.9941406000000004,0.07421875,0.9267578000000002,-107.5,7.53125,-8.03125,0.0,0.0,0.0,75
1695378847443,-0.5576171999999999,-0.2705078,-0.5078125,-91.875,-35.3125,-54.28125,0.0,0.0,0.0,76
1695378847483,-1.0615233999999998,0.2578125,-0.33789062,122.15625,-109.40625,23.53125,0.0,0.0,0.0,77
1695378847523,-1.1289062,-0.11328125,0.13476562,-22.71875,114.84375,-56.46875,0.0,0.0,0.0,78
1695378847563,-1.0253906,0.16796875,0.056640625,18.21875,23.90625,7.5,0.0,0.0,0.0,79
1695378847603,-0.8720703000000002,0.119140625,0.15625,39.15625,34.59375,-0.3125,0.0,0.0,0.0,80
1695378847643,-0.98046875,-0.07421875,0.12207031,14.4375,48.0625,-3.75,-40.0625,-2.3125,12.9375,81
1695378847683,-0.79003906,-0.041015625,0.35351562,13.71875,17.1875,-7.15625,0.0,0.0,0.0,82
1695378847723,-0.8017578000000001,-0.06933594,0.2265625,-23.09375,-2.59375,-3.1875,0.0,0.0,0.0,83
1695378847763,-0.66503906,-0.033203125,0.12011719,-30.84375,-12.0,-12.59375,0.0,0.0,0.0,84
1695378847803,-0.98828125,-0.18066406,-0.0107421875,-13.03125,-17.34375,-13.15625,0.0,0.0,0.0,85
1695378847843,-0.91015625,0.09863281,0.02734375,49.15625,-51.96875,-2.65625,0.0,0.0,0.0,86
1695378847883,-1.0488281000000002,-0.09082031,0.24414062,65.28125,-108.59375,7.78125,0.0,0.0,0.0,87
1695378847923,-0.9736328000000002,0.73339844,0.8388671999999998,14.8125,-156.6875,17.1875,0.0,0.0,0.0,88
1695378847963,-0.99121094,0.20507812,-0.6621094,-106.78125,-81.5625,8.71875,0.0,0.0,0.0,89
1695378848003,-1.9326172,-0.24707031,0.16992188,146.21875,-192.40625,65.71875,0.0,0.0,0.0,90
1695378848043,-1.0810547,0.0625,0.119140625,60.59375,-129.40625,50.34375,0.0,0.0,0.0,91
1695378848083,-0.7363281,0.5078125,0.23339844,61.8125,-74.125,24.875,0.0,0.0,0.0,92
1695378848123,-1.0410156,0.37109375,0.5419921999999999,26.15625,-21.03125,2.78125,0.0,0.0,0.0,93
1695378848163,-0.6269531,0.19628906,0.32226562,17.1875,19.875,-10.6875,-23.125,6.875,30.9375,94
1695378848203,-0.3623047,0.24707031,0.28027344,-31.03125,60.71875,7.71875,0.0,0.0,0.0,95
1695378848243,-0.5,0.13085938,0.31054688,-3.0625,72.3125,31.34375,0.0,0.0,0.0,96
1695378848283,-0.7841796999999999,0.07421875,0.43261720000000004,-10.34375,101.28125,13.71875,0.0,0.0,0.0,97
1695378848323,-0.77734375,-0.09082031,0.2763672,27.4375,108.4375,-25.34375,0.0,0.0,0.0,98
1695378848363,-0.88964844,0.09082031,0.5019531,29.5625,119.40625,-41.53125,0.0,0.0,0.0,99
1695378848403,-0.8535155999999999,0.41601562,0.58496094,-51.1875,95.875,-43.96875,0.0,0.0,0.0,100
