timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664814247995,-0.107421875,-0.39648438,-0.9160156,-0.28125,-0.09375,-0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248025,-0.10449219,-0.3935547,-0.9404297,-0.03125,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248084,-0.11230469,-0.39648438,-0.9326172,-0.15625,-0.21875,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248114,-0.1015625,-0.39257812,-0.92285156,-0.09375,-0.40625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248144,-0.12402344,-0.39746094,-0.9355469,0.09375,-0.34375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248205,-0.111328125,-0.390625,-0.91308594,0.09375,-0.28125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248235,-0.10839844,-0.39453125,-0.9326172,-0.03125,-0.40625,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248294,-0.10644531,-0.39160156,-0.9326172,0.03125,-0.21875,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248327,-0.115234375,-0.38867188,-0.9238281,0.09375,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248354,-0.11328125,-0.39257812,-0.9345703,-0.03125,-0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248384,-0.11425781,-0.38867188,-0.93066406,-0.15625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248445,-0.11425781,-0.38378906,-0.92285156,-0.09375,-0.21875,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248475,-0.107421875,-0.39453125,-0.94140625,-0.15625,-0.34375,-0.125,-49.0625,-10.9375,-212.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248506,-0.10839844,-0.39257812,-0.93066406,-0.21875,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248567,-0.10546875,-0.39453125,-0.93652344,0.03125,0.15625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248596,-0.1015625,-0.390625,-0.9267578,-0.03125,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248625,-0.10839844,-0.38378906,-0.92285156,-0.03125,-0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248686,-0.11230469,-0.390625,-0.9394531,0.03125,-0.28125,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248716,-0.107421875,-0.39257812,-0.921875,0.09375,0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248747,-0.10839844,-0.3779297,-0.9316406,0.09375,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248806,-0.10644531,-0.3935547,-0.9296875,0.15625,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248835,-0.10058594,-0.390625,-0.9296875,0.21875,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248866,-0.109375,-0.3935547,-0.9316406,0.21875,-0.28125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248926,-0.10644531,-0.39257812,-0.93066406,0.15625,-0.28125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248957,-0.111328125,-0.38183594,-0.9355469,0.21875,-0.21875,-0.1875,-48.625,-12.5625,-212.75,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814248986,-0.107421875,-0.3935547,-0.91796875,0.15625,-0.21875,-0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814249045,-0.11816406,-0.38964844,-0.9199219,0.15625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814249075,-0.11230469,-0.3876953,-0.9277344,0.15625,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814249105,-0.10839844,-0.39648438,-0.9296875,0.21875,-0.28125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814249166,-0.10449219,-0.39746094,-0.9267578,0.21875,-0.46875,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
1664814249197,-0.11035156,-0.39453125,-0.9375,0.21875,-0.21875,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1832137,,Thingy_s1832137_Lying down right_03-10-2022_17-24-38
