timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664815895086,-0.2626953,-0.46972656,0.35546875,31.6875,76.59375,86.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895116,-0.060546875,-1.4951172,0.33789062,12.84375,-25.6875,40.65625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895179,-0.01171875,-0.060546875,-0.001953125,11.0625,0.3125,-27.84375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895205,0.24609375,-0.29882812,0.16796875,-32.34375,-45.0625,-48.28125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895235,-0.5234375,-0.91503906,-0.18066406,132.09375,-205.75,-99.625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895295,-1.65625,0.5751953,0.07910156,-208.0625,-34.25,-204.21875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895324,-1.9882812,2.0058594,0.43359375,-216.125,-8.78125,-248.78125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895354,-1.9882812,0.40234375,-0.34765625,-130.1875,-8.3125,-190.0,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895414,-1.9882812,-1.2734375,-0.41601562,94.375,-102.90625,-97.84375,-71.5625,0.3125,-197.3125,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895445,0.6298828,1.1835938,-0.36816406,210.84375,-182.4375,-62.125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895483,1.4111328,1.0078125,-0.6826172,64.09375,-22.78125,48.34375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895536,1.4101562,0.38476562,-0.45507812,-28.375,144.28125,112.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895565,-0.10058594,0.15625,0.3154297,-13.0,217.53125,113.59375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895596,-1.9882812,-1.9941406,-0.78515625,-96.96875,-114.625,-6.46875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895655,0.048828125,-0.30859375,-1.9775391,-140.5,32.71875,-224.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895685,1.3027344,1.5585938,-0.5,-102.96875,-142.65625,0.65625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895745,-1.9882812,1.3476562,-0.38964844,138.625,33.125,230.09375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895775,-1.8583984,1.3701172,-1.2148438,265.6875,120.0625,235.65625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895835,-1.9882812,0.9169922,0.36132812,-174.59375,498.53125,119.0,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895841,-1.71875,0.6347656,-0.8535156,144.78125,10.375,163.09375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895895,-0.4814453,-0.63183594,0.1328125,85.53125,64.1875,91.125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895925,-0.14160156,-1.2841797,0.3017578,-5.46875,6.21875,54.3125,-63.625,14.3125,-205.5625,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815895955,-0.009765625,-0.20898438,-0.06640625,36.4375,-3.1875,-39.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896015,0.4267578,-0.3642578,0.34277344,-27.15625,-55.5625,-63.71875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896046,-0.9189453,-1.1318359,0.19042969,104.75,-230.46875,-99.0,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896075,-1.9882812,0.76464844,0.1796875,-169.78125,-78.3125,-224.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896135,-1.9882812,2.0058594,-0.15527344,-176.0,-87.90625,-217.71875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896165,-1.9882812,-0.31152344,-0.35839844,-199.03125,100.75,-166.625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896196,-1.9091797,-0.66308594,-0.15917969,13.8125,-56.46875,-129.03125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896256,0.5107422,0.9716797,-0.4658203,211.0625,-118.53125,-26.5625,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896287,1.7216797,0.8671875,-0.62109375,42.3125,-12.46875,75.0,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896316,1.2939453,0.6308594,-0.01171875,0.0,166.0,125.125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896375,-1.3242188,-0.28320312,1.2851562,-42.90625,155.75,124.1875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896408,-1.9882812,-0.64746094,-0.8847656,-104.53125,48.53125,-237.3125,-70.1875,3.3125,-196.125,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896436,0.92871094,0.9550781,0.328125,155.59375,11.15625,-234.8125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896495,-1.8222656,1.9033203,-1.5029297,162.125,-212.40625,79.09375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896526,-1.9882812,1.1357422,-0.25097656,262.03125,-75.03125,314.375,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896555,-1.9882812,0.703125,-0.85839844,-73.53125,195.0,226.125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896615,-1.9882812,0.5332031,0.625,-119.375,638.53125,160.46875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896646,-1.3115234,0.20996094,-0.51171875,75.09375,11.40625,137.8125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896675,-0.025390625,-0.36523438,0.41210938,80.34375,70.375,61.46875,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
1664815896736,-0.01171875,-1.2724609,0.41796875,6.78125,1.21875,54.8125,0.0,0.0,0.0,Thingy,Running,11,s1832137,,Thingy_s1832137_Running_03-10-2022_17-52-08
