timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665417628044,0.61987305,-0.18682861,-0.7095337,0.796875,0.6875,-0.015625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628091,0.6125488,-0.19952393,-0.72052,0.859375,0.96875,-0.0625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628134,0.61328125,-0.18927002,-0.7234497,0.71875,0.828125,-0.09375,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628165,0.61206055,-0.19537354,-0.7190552,0.890625,1.140625,-0.375,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628210,0.6176758,-0.1975708,-0.71539307,0.984375,0.953125,0.1875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628254,0.6166992,-0.19122314,-0.7185669,0.8125,0.75,0.203125,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628285,0.61865234,-0.19561768,-0.7161255,0.828125,0.5,0.0625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628328,0.6171875,-0.19122314,-0.7127075,0.796875,0.765625,0.09375,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628375,0.6081543,-0.1897583,-0.72052,1.171875,1.125,0.046875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628405,0.61621094,-0.19342041,-0.72052,0.875,0.8125,-0.046875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628450,0.6098633,-0.19366455,-0.72198486,0.703125,0.46875,-0.046875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628479,0.61572266,-0.1921997,-0.71295166,0.84375,0.53125,0.171875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628524,0.6196289,-0.18927002,-0.72076416,1.046875,0.890625,0.15625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628569,0.61376953,-0.19171143,-0.71539307,0.84375,0.859375,-0.1875,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628599,0.61694336,-0.18682861,-0.7173462,0.84375,0.796875,-0.03125,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628645,0.61865234,-0.19342041,-0.71832275,0.84375,0.65625,-0.0625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628689,0.6105957,-0.19732666,-0.7127075,0.765625,0.25,-0.25,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628719,0.6176758,-0.19683838,-0.70098877,0.5625,-0.1875,-0.015625,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628764,0.61816406,-0.19024658,-0.7139282,1.046875,1.71875,0.109375,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
1665417628809,0.6196289,-0.19781494,-0.7178345,0.9375,0.625,-0.09375,Respeck,Lying down on stomach,8,s1832137,,Respeck_s1832137_Lying down on stomach_10-10-2022_17-01-05
