timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664813855266,-0.9560547,0.26660156,-0.091796875,-0.65625,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855327,-0.9589844,0.2607422,-0.08300781,-0.71875,-0.0625,-0.1875,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855359,-0.97265625,0.2626953,-0.08496094,-0.34375,-0.4375,-0.125,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855386,-0.9707031,0.2548828,-0.091796875,-0.34375,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855446,-0.95410156,0.25195312,-0.09667969,0.09375,-0.25,0.0625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855477,-0.9628906,0.25195312,-0.099609375,0.125,0.3125,-0.28125,-72.3125,24.8125,-152.875,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855506,-0.95996094,0.25878906,-0.08203125,0.15625,-0.125,-0.40625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855566,-0.95703125,0.26660156,-0.087890625,0.375,0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855597,-0.9580078,0.26953125,-0.099609375,0.125,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855626,-0.9628906,0.26367188,-0.10644531,0.375,0.125,-0.59375,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855688,-0.9716797,0.25683594,-0.109375,0.09375,0.125,-0.65625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855716,-0.9638672,0.2705078,-0.091796875,0.4375,0.25,-0.34375,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855746,-0.96777344,0.25976562,-0.10253906,-0.03125,0.0625,-0.46875,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855805,-0.9550781,0.2734375,-0.10644531,-0.46875,0.1875,-0.78125,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855836,-0.96484375,0.25683594,-0.107421875,-0.34375,0.0625,-0.78125,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
1664813855866,-0.96777344,0.25585938,-0.09472656,-0.28125,-0.375,-0.65625,0.0,0.0,0.0,Thingy,Standing,100,s1832137,,Thingy_s1832137_Standing_03-10-2022_17-18-04
