timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664814071445,-0.16992188,0.078125,0.96972656,-0.1875,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071475,-0.17578125,0.083984375,0.97558594,-0.1875,0.03125,-0.1875,-49.375,-7.0,-116.625,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071506,-0.18457031,0.087890625,0.98535156,-0.25,-0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071566,-0.17285156,0.0859375,0.984375,-0.25,-0.28125,0.0625,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071596,-0.16113281,0.07910156,0.9863281,-0.0625,-0.03125,0.1875,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071626,-0.17285156,0.076171875,0.98046875,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071686,-0.16699219,0.07910156,0.9863281,-0.0625,-0.09375,0.1875,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071715,-0.15917969,0.0859375,0.9785156,-0.3125,-0.15625,0.125,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071746,-0.17285156,0.07910156,0.9824219,-0.25,0.03125,-0.1875,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
1664814071806,-0.16894531,0.0859375,0.99902344,-0.3125,-0.09375,-0.25,0.0,0.0,0.0,Thingy,Lying down left,7,s1832137,,Thingy_s1832137_Lying down left_03-10-2022_17-21-41
