timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665418320355,0.17114258,-1.1340942,0.0048217773,-1.796875,-2.03125,0.09375,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320383,0.15209961,-1.399231,0.08929443,-8.4375,13.171875,0.625,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320428,0.3100586,-1.5491333,-0.109436035,-3.796875,-15.3125,-3.265625,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320473,0.67578125,-1.1289673,-0.016418457,4.890625,-12.0,1.46875,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320503,0.4765625,-0.6091919,-0.35357666,5.859375,-20.578125,11.171875,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320548,0.65112305,-0.84454346,-0.089416504,2.28125,-8.453125,3.046875,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320593,0.2265625,-1.1299438,-0.06744385,-2.984375,-10.375,-7.359375,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320623,0.024658203,-0.83673096,-0.04156494,-4.9375,-9.328125,-16.453125,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320668,0.15893555,-0.7542114,0.03656006,2.71875,-4.1875,-9.984375,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320713,0.18969727,-0.7420044,0.08465576,3.484375,-5.59375,-9.453125,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320743,0.12939453,-0.70440674,0.07928467,3.453125,-3.046875,-8.984375,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320789,0.15014648,-0.7085571,0.07904053,2.5625,2.0,-6.4375,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320833,0.12475586,-0.78302,0.15447998,0.671875,11.0,-3.015625,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320863,0.14697266,-0.90631104,0.15838623,-0.84375,10.0,1.1875,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320908,0.26489258,-1.2276001,0.10858154,-2.03125,7.1875,-5.140625,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
1665418320938,0.41723633,-1.4109497,0.121520996,2.0625,-4.65625,-2.765625,Respeck,Walking at normal speed,1,s1832137,,Respeck_s1832137_Walking at normal speed_10-10-2022_17-12-43
