,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.060791016,-1.0149536,-0.11236572,-55.5625,-22.53125,-17.875
1,1697606005,-0.05102539,0.3241577,-0.06011963,-53.0,-31.5625,-4.1875
2,1697606045,0.049316406,0.51312256,-0.013244629,-10.234375,-25.828125,-7.15625
3,1697606085,-0.107666016,-0.23834229,-0.12872314,-13.9375,-5.046875,-12.84375
4,1697606125,0.05126953,0.05218506,-0.17120361,-34.578125,5.140625,-5.375
5,1697606165,0.0871582,0.002380371,0.22650146,43.265625,15.90625,0.109375
6,1697606205,0.017822266,-2.0,-0.7280884,124.4375,19.25,5.984375
7,1697606245,0.1574707,-2.0,-0.47784424,-3.21875,22.46875,31.171875
8,1697606285,0.47216797,-2.0,-0.22467041,12.515625,21.09375,11.953125
9,1697606325,-0.076171875,-1.6296997,-0.14581299,-30.28125,63.03125,15.34375
10,1697606365,0.33129883,-0.80914307,-0.14239502,-30.03125,41.578125,1.0
11,1697606405,-0.11694336,0.3156128,0.18817139,-35.328125,-5.90625,5.984375
12,1697606445,0.028076172,0.14227295,-0.34527588,-11.125,6.21875,13.0
13,1697606485,0.29492188,0.18450928,-0.1819458,-2.390625,-11.4375,2.734375
14,1697606525,0.09399414,0.010192871,-0.007873535,-11.953125,-18.0625,-1.59375
15,1697606565,-0.2397461,-0.8154907,-1.1082153,18.734375,-0.578125,-13.78125
16,1697606605,1.6191406,-2.0,-0.536438,63.078125,-14.0,16.984375
17,1697606645,-0.64282227,-2.0,-0.32965088,-11.515625,-73.359375,-34.796875
18,1697606685,0.92456055,-2.0,-0.35455322,-15.4375,3.984375,-19.609375
19,1697606725,-0.2253418,-1.5183716,-0.046936035,-62.328125,-24.015625,-18.0
20,1697606765,-0.012207031,-0.25201416,-0.3418579,-77.796875,13.0625,-10.890625
21,1697606805,0.14257812,0.883728,0.27874756,-29.34375,3.875,-3.859375
22,1697606845,-0.19458008,-0.17681885,-0.043762207,-12.03125,10.09375,-10.046875
23,1697606885,0.111328125,-0.13897705,-0.40582275,-2.28125,12.3125,-10.359375
24,1697606925,0.16113281,0.19671631,0.36346436,3.109375,2.40625,3.75
25,1697606965,0.1665039,-1.0049438,-0.7437134,95.25,15.625,1.265625
26,1697607005,-0.009765625,-2.0,-1.1726685,129.09375,-15.953125,21.765625
27,1697607045,0.7573242,-1.9192505,-0.26226807,45.703125,48.09375,20.453125
28,1697607085,0.24536133,-2.0,-0.16363525,12.171875,-4.390625,13.96875
29,1697607125,-0.01586914,-1.0127563,-0.25665283,-32.6875,60.953125,1.84375
30,1697607165,0.21850586,-0.30010986,0.121520996,-35.140625,2.75,7.328125
