,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.69873047,-0.2041626,0.69573975,3.296875,1.359375,0.828125
1,1697606005,0.7155762,-0.22174072,0.65423584,1.59375,0.953125,0.640625
2,1697606045,0.72216797,-0.20611572,0.67596436,-0.15625,-0.265625,0.171875
3,1697606085,0.7258301,-0.22125244,0.6691284,2.03125,-1.046875,-0.03125
4,1697606125,0.7102051,-0.21295166,0.6845093,1.765625,-0.515625,0.0
5,1697606165,0.7175293,-0.22442627,0.6610718,3.421875,1.734375,-1.15625
6,1697606205,0.7409668,-0.22003174,0.6625366,2.21875,1.140625,-1.3125
7,1697606245,0.71777344,-0.22418213,0.6937866,5.5625,0.796875,-0.859375
8,1697606285,0.7272949,-0.23516846,0.6803589,6.8125,0.59375,-1.359375
9,1697606325,0.7163086,-0.2559204,0.62249756,-0.359375,-4.578125,-0.046875
10,1697606365,0.7114258,-0.23565674,0.6557007,1.921875,0.140625,-1.015625
11,1697606405,0.75097656,-0.24810791,0.65740967,1.953125,-0.34375,-1.328125
12,1697606445,0.7414551,-0.24517822,0.6576538,-0.65625,-0.3125,-0.625
13,1697606485,0.74365234,-0.24102783,0.65789795,0.390625,-0.96875,-0.1875
14,1697606525,0.71606445,-0.2468872,0.65448,-0.25,0.46875,0.0
15,1697606565,0.72558594,-0.2649536,0.664978,2.734375,2.484375,-1.3125
16,1697606605,0.70336914,-0.28619385,0.65179443,3.203125,3.421875,0.4375
17,1697606645,0.74121094,-0.26837158,0.63494873,3.109375,3.5,0.734375
18,1697606685,0.7441406,-0.2576294,0.637146,1.28125,-1.0,0.703125
19,1697606725,0.7219238,-0.26837158,0.62127686,0.828125,3.28125,-0.078125
20,1697606765,0.7709961,-0.2756958,0.64178467,2.140625,-0.15625,0.0625
21,1697606805,0.7446289,-0.25811768,0.6185913,-3.421875,-0.546875,-1.21875
22,1697606845,0.70092773,-0.21588135,0.6251831,0.265625,1.515625,0.328125
23,1697606885,0.73779297,-0.23809814,0.63983154,3.25,1.234375,0.984375
24,1697606925,0.72875977,-0.28155518,0.65618896,4.75,2.796875,0.59375
25,1697606965,0.7709961,-0.25933838,0.59002686,-2.0,1.953125,0.46875
26,1697607005,0.7585449,-0.22320557,0.59661865,-1.0,1.328125,-0.765625
27,1697607045,0.75219727,-0.26470947,0.60198975,0.40625,0.828125,-0.1875
28,1697607085,0.765625,-0.2883911,0.60736084,-1.640625,-0.65625,-0.203125
29,1697607125,0.76586914,-0.25323486,0.62493896,-1.15625,1.25,-0.484375
30,1697607165,0.7895508,-0.2720337,0.63616943,2.328125,0.90625,0.21875
31,1697607205,0.7727051,-0.28741455,0.62298584,2.0,0.125,0.484375
32,1697607245,0.78027344,-0.2630005,0.59173584,-0.703125,-0.734375,0.8125
33,1697607285,0.76464844,-0.27227783,0.5883179,1.265625,-0.015625,1.203125
34,1697607325,0.7714844,-0.24517822,0.5866089,-1.515625,-0.5625,0.21875
35,1697607365,0.7651367,-0.23638916,0.5739136,-1.984375,-2.953125,1.109375
