,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.78222656,0.014343262,0.6659546,3.15625,3.015625,-0.96875
1,1697606005,0.7680664,-0.013000488,0.6703491,4.25,3.015625,-0.046875
2,1697606045,0.7260742,-0.023986816,0.66741943,6.46875,3.03125,5.015625
3,1697606085,0.7468262,-0.038146973,0.6107788,-1.171875,1.171875,2.28125
4,1697606125,0.77368164,0.0016479492,0.699646,0.875,-0.375,-0.46875
5,1697606165,0.7766113,-0.021057129,0.6852417,-0.921875,-2.140625,-4.15625
6,1697606205,0.76904297,-0.008605957,0.6950073,-5.703125,0.765625,-8.03125
7,1697606245,0.8022461,0.04559326,0.70477295,-4.703125,2.3125,-7.578125
8,1697606285,0.76342773,0.023132324,0.7079468,-2.390625,2.03125,-5.078125
9,1697606325,0.74316406,-0.0095825195,0.69818115,-3.984375,3.734375,-2.75
10,1697606365,0.7277832,-0.016174316,0.67108154,-3.3125,3.265625,-2.15625
11,1697606405,0.7207031,-0.034973145,0.7184448,-1.203125,5.078125,-3.234375
12,1697606445,0.7663574,-0.039123535,0.68377686,-3.5625,6.53125,-3.046875
13,1697606485,0.7849121,-0.0029907227,0.6727905,-2.140625,4.078125,-3.359375
14,1697606525,0.7714844,-0.007385254,0.6552124,0.140625,3.9375,-3.15625
15,1697606565,0.80029297,-0.03302002,0.6754761,0.421875,5.28125,-1.75
16,1697606605,0.80493164,-0.033996582,0.65252686,-0.09375,3.484375,-0.515625
17,1697606645,0.7841797,-0.031066895,0.670105,0.1875,4.34375,-0.40625
18,1697606685,0.8132324,-0.039855957,0.65252686,-3.65625,6.015625,-0.375
19,1697606725,0.8227539,-0.057434082,0.68573,-7.828125,5.8125,0.0625
20,1697606765,0.83374023,-0.011047363,0.6610718,-12.5625,6.515625,-0.515625
21,1697606805,0.8005371,0.008239746,0.6593628,-7.578125,5.375,-0.203125
22,1697606845,0.80029297,-0.015930176,0.62664795,-5.25,4.125,-0.46875
23,1697606885,0.8178711,0.008728027,0.63153076,-3.9375,4.53125,0.9375
24,1697606925,0.8105469,0.007507324,0.6107788,-2.015625,3.671875,2.125
25,1697606965,0.8017578,0.0026245117,0.5968628,-0.390625,1.515625,2.28125
26,1697607005,0.80859375,0.00579834,0.60028076,-0.78125,1.03125,2.46875
27,1697607045,0.8195801,0.022888184,0.6185913,1.703125,-0.203125,3.453125
28,1697607085,0.81884766,0.026550293,0.6054077,1.984375,-1.640625,3.5625
29,1697607125,0.81396484,0.019714355,0.61639404,2.25,-1.734375,2.734375
30,1697607165,0.7788086,0.011169434,0.63861084,2.828125,-2.375,3.09375
31,1697607205,0.78515625,0.011657715,0.64276123,2.0,-2.734375,2.296875
32,1697607245,0.782959,0.020202637,0.6415405,0.703125,-2.78125,2.125
33,1697607285,0.76953125,0.02947998,0.6535034,2.546875,-2.53125,1.78125
34,1697607325,0.7753906,0.020935059,0.619812,2.328125,-3.59375,0.625
35,1697607365,0.74121094,0.03265381,0.6293335,7.359375,-5.125,1.3125
36,1697607405,0.7434082,0.0018920898,0.6325073,8.3125,-5.640625,0.109375
37,1697607445,0.76464844,-0.012756348,0.6786499,6.640625,-4.71875,-1.09375
38,1697607485,0.7717285,-0.026184082,0.67889404,2.5625,-2.359375,-1.4375
39,1697607525,0.77563477,0.0028686523,0.67645264,-1.9375,-1.5,-1.625
40,1697607565,0.78149414,0.008483887,0.7001343,-0.15625,-0.875,-1.71875
41,1697607605,0.8027344,-0.024719238,0.7157593,1.125,0.0,-0.25
42,1697607645,0.78344727,-0.006652832,0.6713257,-0.796875,-0.0625,0.71875
43,1697607685,0.7680664,0.0014038086,0.6913452,1.328125,0.15625,1.125
44,1697607725,0.77197266,-0.024719238,0.6703491,1.546875,0.609375,1.375
45,1697607765,0.75439453,-0.0051879883,0.68865967,2.078125,1.296875,1.453125
46,1697607805,0.7585449,-0.014221191,0.67059326,1.4375,0.90625,1.3125
47,1697607845,0.7729492,-0.010559082,0.6786499,0.8125,1.03125,0.5625
48,1697607885,0.7697754,-0.010314941,0.6766968,1.0,-0.390625,-0.421875
49,1697607925,0.7561035,-0.012512207,0.6972046,0.734375,0.078125,-0.484375
50,1697607965,0.76342773,-0.026184082,0.7225952,0.578125,0.46875,-0.234375
51,1697608005,0.7729492,-0.0022583008,0.70306396,-1.40625,1.046875,-0.28125
52,1697608045,0.782959,-0.017150879,0.68792725,-3.609375,2.71875,0.359375
53,1697608085,0.7590332,-0.020080566,0.7518921,-4.515625,4.0,1.484375
54,1697608125,0.7988281,-0.038146973,0.7057495,-8.5,4.0625,1.09375
55,1697608165,0.7709961,0.022155762,0.6618042,-9.59375,3.453125,0.46875
56,1697608205,0.7548828,0.034118652,0.68670654,-4.71875,6.203125,1.546875
57,1697608245,0.7775879,0.01727295,0.6676636,-1.9375,5.796875,2.265625
58,1697608285,0.7739258,-0.009094238,0.63494873,-2.609375,3.765625,1.828125
59,1697608325,0.7741699,0.023864746,0.64398193,-2.78125,3.953125,1.296875
60,1697608365,0.78100586,0.034606934,0.6625366,-0.125,3.359375,1.265625
61,1697608405,0.78564453,0.02532959,0.63934326,-0.796875,1.734375,0.6875
62,1697608445,0.78271484,0.022155762,0.64520264,-2.125,0.421875,0.40625
63,1697608485,0.7858887,0.04071045,0.6473999,-2.765625,0.625,-0.03125
64,1697608525,0.7897949,0.034851074,0.6535034,-2.25,0.703125,-0.03125
65,1697608565,0.79589844,0.03704834,0.6557007,-1.75,0.109375,0.09375
66,1697608605,0.7780762,0.036071777,0.67303467,-0.171875,-0.859375,0.3125
67,1697608645,0.78466797,0.048034668,0.6642456,-1.15625,0.40625,0.140625
68,1697608685,0.767334,0.030944824,0.6281128,1.734375,-1.1875,0.1875
69,1697608725,0.7404785,0.046813965,0.6828003,7.109375,0.765625,0.40625
70,1697608765,0.77124023,0.027282715,0.61639404,10.203125,-1.71875,-0.03125
71,1697608805,0.7644043,-0.003967285,0.637146,8.765625,-2.953125,-0.078125
72,1697608845,0.7729492,0.012145996,0.64886475,1.234375,-4.796875,-0.65625
73,1697608885,0.79003906,0.016052246,0.67596436,0.3125,-0.953125,-1.703125
74,1697608925,0.7841797,-0.0015258789,0.69573975,1.75,0.171875,-0.546875
75,1697608965,0.79589844,-0.0020141602,0.67303467,0.0,-0.765625,-0.625
76,1697609005,0.763916,0.0072631836,0.6959839,1.9375,-1.90625,-0.296875
77,1697609045,0.7702637,-0.023742676,0.69281006,2.234375,1.4375,0.375
78,1697609085,0.7734375,-0.011291504,0.67059326,1.046875,1.1875,0.890625
79,1697609125,0.7687988,-0.0032348633,0.6654663,-0.796875,1.21875,0.03125
80,1697609165,0.75805664,-0.002746582,0.69525146,0.546875,0.078125,0.109375
81,1697609205,0.76708984,-0.01373291,0.6786499,-0.796875,1.453125,-0.578125
82,1697609245,0.7661133,-0.0005493164,0.67401123,-2.015625,0.171875,-1.171875
83,1697609285,0.7651367,-0.010070801,0.6774292,-1.734375,-1.390625,-1.921875
84,1697609325,0.7763672,-6.1035156e-05,0.7128296,0.40625,-0.234375,-1.578125
85,1697609365,0.7841797,0.0033569336,0.6832886,-2.640625,0.65625,-0.8125
86,1697609405,0.7363281,-0.01763916,0.7387085,-0.296875,3.59375,0.765625
87,1697609445,0.80908203,-0.03326416,0.7423706,-2.890625,11.078125,3.09375
88,1697609485,0.80029297,-0.004211426,0.7003784,-3.390625,7.1875,3.671875
89,1697609525,0.78100586,0.014099121,0.65838623,-4.53125,4.75,3.328125
90,1697609565,0.7734375,0.026062012,0.64959717,-3.546875,5.265625,3.171875
91,1697609605,0.7817383,0.0040893555,0.6364136,-1.8125,5.78125,2.015625
92,1697609645,0.7758789,0.014343262,0.63323975,-2.140625,4.875,1.078125
93,1697609685,0.7873535,0.030700684,0.6351929,-1.578125,2.53125,1.140625
94,1697609725,0.7910156,0.039733887,0.62615967,-1.40625,1.734375,0.578125
95,1697609765,0.78344727,0.024353027,0.6141968,-3.25,0.125,-0.046875
96,1697609805,0.7919922,0.038513184,0.6325073,-3.46875,0.03125,-0.59375
97,1697609845,0.8029785,0.03387451,0.63812256,-3.109375,-1.046875,-1.109375
98,1697609885,0.7932129,0.04046631,0.64837646,-2.859375,-1.015625,-0.859375
99,1697609925,0.79248047,0.034606934,0.6605835,-1.78125,-2.734375,-0.203125
100,1697609965,0.78515625,0.047790527,0.6557007,-3.15625,-1.25,-0.390625
101,1697610005,0.77124023,0.03289795,0.6408081,-0.703125,-0.1875,-0.25
102,1697610045,0.7636719,0.038269043,0.6703491,1.9375,-0.78125,0.078125
103,1697610085,0.7541504,0.036315918,0.6478882,4.8125,-1.921875,-0.53125
104,1697610125,0.7697754,0.034118652,0.633728,7.296875,-1.1875,-0.96875
105,1697610165,0.77563477,0.02142334,0.6281128,8.65625,-4.078125,-0.75
106,1697610205,0.7729492,-0.006164551,0.66986084,3.671875,-1.421875,-1.765625
107,1697610245,0.80200195,-0.007873535,0.6720581,1.671875,-1.203125,-1.0
108,1697610285,0.79345703,0.021911621,0.64349365,-2.078125,-3.4375,-1.1875
109,1697610325,0.77246094,0.016784668,0.7316284,3.484375,0.625,-0.40625
110,1697610365,0.7753906,-0.01373291,0.67767334,2.140625,0.953125,0.640625
111,1697610405,0.7663574,0.007507324,0.6727905,2.265625,-1.109375,0.640625
112,1697610445,0.7590332,-0.018615723,0.680603,0.40625,0.296875,-0.390625
113,1697610485,0.7792969,-0.010803223,0.6847534,0.828125,-0.71875,-0.265625
114,1697610525,0.76464844,0.008972168,0.67718506,0.578125,-0.921875,-0.09375
115,1697610565,0.76831055,-0.0056762695,0.6989136,0.34375,-1.390625,-1.203125
116,1697610605,0.7766113,-0.013244629,0.68548584,-1.953125,-0.53125,-1.3125
117,1697610645,0.7705078,-0.008361816,0.6881714,-0.703125,0.0625,-0.9375
118,1697610685,0.76953125,0.010192871,0.68499756,-1.65625,-1.1875,-0.6875
119,1697610725,0.7475586,-0.014465332,0.73114014,1.703125,1.46875,0.28125
120,1697610765,0.76831055,-0.026916504,0.7157593,-1.234375,2.96875,0.140625
121,1697610805,0.76708984,-0.017150879,0.7235718,-4.765625,3.75,1.46875
122,1697610845,0.78930664,0.0004272461,0.7040405,-8.171875,6.078125,1.78125
123,1697610885,0.77441406,0.021911621,0.6881714,-5.484375,4.1875,2.390625
124,1697610925,0.7519531,0.012634277,0.6622925,-4.546875,5.5,1.5625
125,1697610965,0.76123047,0.011413574,0.67401123,-2.75,5.296875,1.328125
126,1697611005,0.7741699,0.016296387,0.6647339,-2.15625,4.75,1.296875
127,1697611045,0.795166,0.029724121,0.6564331,-1.484375,3.625,0.453125
128,1697611085,0.78466797,0.026062012,0.6312866,-2.453125,3.1875,0.328125
129,1697611125,0.7705078,0.031921387,0.6469116,-1.84375,2.578125,0.578125
130,1697611165,0.78271484,0.038513184,0.6498413,-2.34375,2.28125,-0.09375
131,1697611205,0.796875,0.026794434,0.64837646,-1.734375,1.53125,0.28125
132,1697611245,0.78930664,0.03289795,0.66619873,-2.1875,-0.46875,0.3125
133,1697611285,0.7873535,0.043151855,0.6456909,-4.359375,-0.25,-0.640625
134,1697611325,0.78027344,0.036071777,0.638855,-2.140625,0.90625,-0.4375
135,1697611365,0.7766113,0.02508545,0.6696167,-0.125,-0.9375,0.0
136,1697611405,0.7624512,0.027770996,0.64837646,-0.546875,-3.015625,-0.359375
137,1697611445,0.7565918,0.05267334,0.6630249,1.671875,-1.1875,-0.84375
138,1697611485,0.7702637,0.04486084,0.6552124,6.359375,-1.53125,-0.09375
139,1697611525,0.7614746,0.017028809,0.6412964,9.359375,-3.765625,-0.15625
140,1697611565,0.7651367,-0.006652832,0.63275146,7.03125,-6.875,-0.796875
141,1697611605,0.77368164,0.0018920898,0.68011475,1.734375,-2.078125,-1.78125
142,1697611645,0.7844238,0.019714355,0.7040405,1.265625,-1.359375,-0.8125
143,1697611685,0.76831055,0.025817871,0.67181396,3.171875,-3.171875,-0.578125
144,1697611725,0.7507324,0.005554199,0.7260132,2.75,-1.296875,-0.234375
145,1697611765,0.77075195,-0.0020141602,0.7020874,1.125,0.5625,0.015625
146,1697611805,0.7541504,-0.005432129,0.6869507,1.6875,-0.59375,0.125
147,1697611845,0.75146484,-0.012023926,0.69818115,0.828125,0.28125,-0.484375
148,1697611885,0.75439453,-0.007385254,0.715271,2.0,-0.984375,-0.515625
149,1697611925,0.75390625,-0.0029907227,0.70184326,-0.109375,-0.0625,-0.75
150,1697611965,0.7668457,-0.01373291,0.6835327,-2.078125,1.1875,-0.734375
151,1697612005,0.75146484,0.0036010742,0.71136475,-0.109375,0.796875,0.125
152,1697612045,0.75268555,-0.014953613,0.7128296,0.6875,3.546875,0.890625
153,1697612085,0.77001953,-0.022766113,0.7211304,-1.578125,5.953125,0.640625
154,1697612125,0.7763672,-0.0044555664,0.7079468,-4.421875,4.265625,1.734375
155,1697612165,0.79248047,0.012878418,0.6935425,-4.796875,4.921875,1.921875
156,1697612205,0.7644043,-0.002746582,0.7008667,-3.609375,6.0,2.203125
157,1697612245,0.7602539,0.018005371,0.68792725,-5.296875,7.4375,2.015625
158,1697612285,0.77441406,0.023376465,0.66937256,-3.984375,6.953125,1.890625
159,1697612325,0.78027344,0.022399902,0.635437,-2.609375,5.203125,1.171875
160,1697612365,0.7788086,0.02557373,0.64642334,-2.21875,5.40625,0.828125
161,1697612405,0.78686523,0.023864746,0.6305542,-2.609375,4.75,0.3125
162,1697612445,0.78930664,0.03753662,0.633728,-2.34375,2.265625,-0.203125
163,1697612485,0.7844238,0.036315918,0.6378784,-1.828125,1.890625,0.03125
164,1697612525,0.79956055,0.021911621,0.6376343,-1.578125,0.984375,0.171875
165,1697612565,0.8010254,0.0211792,0.62908936,-1.9375,0.25,-0.125
166,1697612605,0.78149414,0.055603027,0.6395874,-1.59375,-0.921875,-0.171875
167,1697612645,0.7824707,0.02923584,0.6532593,-1.203125,0.390625,-0.484375
168,1697612685,0.79125977,0.025817871,0.64349365,-0.125,-1.828125,-0.25
169,1697612725,0.7651367,0.04486084,0.6425171,1.3125,-2.984375,-0.5
170,1697612765,0.76293945,0.057800293,0.6415405,5.1875,-4.953125,-0.453125
171,1697612805,0.7734375,0.023132324,0.64105225,7.578125,-7.359375,-0.734375
172,1697612845,0.75561523,0.0006713867,0.66571045,6.234375,-8.53125,-1.5
173,1697612885,0.7570801,0.005554199,0.6901245,1.984375,-2.671875,-1.78125
174,1697612925,0.8083496,0.028259277,0.6786499,-0.28125,-2.0,-2.203125
175,1697612965,0.7687988,0.01361084,0.69744873,3.109375,-5.328125,-1.125
176,1697613005,0.7548828,-0.026672363,0.729187,3.109375,-0.671875,-0.796875
177,1697613045,0.76904297,-0.0029907227,0.71673584,1.0,-0.609375,-0.046875
178,1697613085,0.7590332,-0.002746582,0.70062256,0.84375,-0.3125,-0.46875
179,1697613125,0.7607422,-0.00982666,0.711853,1.828125,0.0625,-0.25
180,1697613165,0.75097656,-0.010803223,0.6950073,0.609375,-0.0625,-0.171875
181,1697613205,0.7363281,-0.006652832,0.72406006,1.1875,-0.296875,-0.03125
182,1697613245,0.765625,-0.019104004,0.7184448,0.4375,2.296875,0.203125
183,1697613285,0.7697754,-0.007873535,0.68670654,-0.640625,1.015625,1.78125
184,1697613325,0.7573242,0.026306152,0.69744873,0.796875,-0.21875,1.25
185,1697613365,0.74658203,-0.014953613,0.7133179,2.203125,0.921875,1.65625
186,1697613405,0.7355957,-0.0256958,0.7098999,0.8125,1.171875,0.21875
187,1697613445,0.76000977,-0.0010375977,0.7025757,-0.078125,1.078125,0.921875
188,1697613485,0.751709,-0.0049438477,0.6954956,0.25,0.390625,0.609375
189,1697613525,0.7416992,-0.026184082,0.7062378,-0.9375,2.65625,0.171875
190,1697613565,0.76831055,-0.035217285,0.6923218,-6.953125,3.640625,1.375
191,1697613605,0.7548828,0.0072631836,0.7182007,-13.28125,7.609375,0.25
192,1697613645,0.7976074,0.030944824,0.71795654,-10.578125,5.890625,0.8125
