timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695292284391,-0.022460938,-0.049621582,-0.96099854,-0.328125,1.140625,0.1875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,136
1695292284431,-0.011474609,-0.053771973,-0.9607544,-0.296875,1.15625,-0.046875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,137
1695292284471,-0.012939453,-0.04815674,-0.96099854,-0.34375,1.328125,0.078125,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,138
1695292284511,-0.017333984,-0.04815674,-0.9614868,-0.34375,1.1875,0.09375,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,139
1695292284551,-0.011230469,-0.051574707,-0.95684814,-0.390625,1.234375,0.25,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,140
1695292284591,-0.012939453,-0.05230713,-0.96295166,-0.296875,1.296875,0.21875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,141
1695292284631,-0.014404297,-0.054504395,-0.96417236,0.078125,1.28125,0.125,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,142
1695292284671,-0.014160156,-0.05206299,-0.9585571,-0.015625,1.140625,0.375,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,143
1695292284711,-0.0068359375,-0.04498291,-0.958313,0.3125,1.71875,0.296875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,144
1695292284751,-0.016357422,-0.047180176,-0.9595337,0.125,1.421875,0.1875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,145
1695292284791,-0.016845703,-0.0491333,-0.960022,0.296875,1.53125,0.125,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,146
1695292284831,-0.01953125,-0.046691895,-0.9595337,0.1875,1.671875,0.15625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,147
1695292284871,-0.014892578,-0.047668457,-0.9607544,-0.34375,1.46875,0.078125,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,148
1695292284911,-0.021240234,-0.042541504,-0.96051025,-0.53125,1.140625,0.109375,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,149
1695292284951,-0.017578125,-0.04864502,-0.96099854,-0.609375,0.859375,0.0,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,150
1695292284991,-0.01928711,-0.046447754,-0.9663696,-0.53125,1.0,0.140625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,151
1695292285031,-0.016845703,-0.04888916,-0.95806885,-0.34375,0.9375,0.171875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,152
1695292285071,-0.013427734,-0.04498291,-0.95391846,-0.578125,0.84375,0.25,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,153
1695292285111,-0.01928711,-0.046936035,-0.9614868,-0.359375,0.71875,0.234375,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,154
1695292285151,-0.018066406,-0.050598145,-0.9561157,-0.46875,0.84375,0.046875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,155
1695292285191,-0.014160156,-0.047180176,-0.9585571,-0.5,1.078125,0.171875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,156
1695292285231,-0.013427734,-0.054016113,-0.9614868,-0.390625,0.96875,0.140625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,157
1695292285271,-0.022216797,-0.04449463,-0.9624634,-0.328125,1.125,0.015625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,158
1695292285311,-0.015380859,-0.05596924,-0.96221924,-0.34375,1.078125,0.09375,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,159
1695292285351,-0.012451172,-0.047424316,-0.95758057,-0.375,1.234375,0.15625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,160
1695292285391,-0.014892578,-0.049621582,-0.95880127,-0.265625,1.1875,0.125,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,161
1695292285431,-0.014160156,-0.049621582,-0.9602661,-0.390625,1.21875,0.171875,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,162
1695292285471,-0.01586914,-0.043029785,-0.9561157,-0.359375,1.078125,0.015625,Respeck,Lying down on stomach,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on stomach_Talking_unprocessed_21-09-2023_11-31-55,163
