timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695389564022,0.17089844,-0.31329346,-0.15679932,0.375,-10.484375,1.390625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,31
1695389564062,-0.045166016,-0.7432251,-0.23516846,-54.953125,-10.453125,16.328125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,32
1695389564102,-0.35107422,-1.3875122,-0.07720947,-23.65625,6.796875,13.640625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,33
1695389564142,-0.21508789,-1.4629517,-0.317688,-16.203125,-14.796875,-1.15625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,34
1695389564182,0.123046875,-1.0239868,0.08465576,-2.4375,5.078125,16.765625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,35
1695389564222,0.30859375,-0.81036377,0.23309326,11.453125,-5.5,45.484375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,36
1695389564262,-0.23071289,-0.92852783,-0.23150635,-25.34375,-13.4375,23.265625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,37
1695389564302,-0.32543945,-0.8255005,-0.02545166,27.984375,-8.140625,-12.3125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,38
1695389564342,-0.0017089844,-0.64630127,0.023620605,45.078125,10.390625,-14.15625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,39
1695389564382,0.17236328,-0.565979,0.035827637,8.921875,8.234375,-23.9375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,40
1695389564422,0.053710938,-0.93585205,0.031677246,-58.140625,10.65625,-39.671875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,41
1695389564462,-0.6003418,-2.0,-0.48492432,5.1875,-21.8125,-22.046875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,42
1695389564502,-0.31811523,-1.1819458,-0.06915283,39.375,26.765625,15.59375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,43
1695389564542,0.0034179688,-0.6514282,-0.2522583,32.640625,-0.46875,14.9375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,44
1695389564582,0.31884766,-0.4998169,-0.077941895,15.328125,-27.421875,1.421875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,45
1695389564622,-0.15014648,-0.835022,-0.17120361,-45.921875,-7.28125,17.5,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,46
1695389564662,-0.28295898,-1.2236938,-0.34014893,-28.8125,-9.6875,20.703125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,47
1695389564702,0.072509766,-1.2576294,-0.15045166,-19.296875,-56.53125,-8.53125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,48
1695389564742,0.31860352,-1.060852,0.2826538,11.046875,3.203125,40.71875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,49
1695389564782,-0.3017578,-0.956604,-0.1260376,-6.109375,-5.046875,47.03125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,50
1695389564822,-0.35595703,-0.7925415,-0.04888916,0.921875,-14.671875,-6.375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,51
1695389564862,-0.16357422,-0.6885376,-0.010070801,43.203125,14.34375,-21.671875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,52
1695389564902,0.1159668,-0.56134033,-0.08331299,26.0625,14.84375,-14.78125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,53
1695389564942,0.28466797,-0.6704712,0.07733154,-34.125,11.859375,-27.734375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,54
1695389564982,0.18457031,-1.2964478,-0.286438,-16.9375,-5.890625,-54.28125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,55
1695389565022,-0.62768555,-2.0,-0.2703247,11.140625,-4.8125,6.203125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,56
1695389565062,-0.1821289,-1.0042114,-0.13677979,30.5,21.0625,16.8125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,57
1695389565102,0.0949707,-0.54473877,-0.11456299,34.375,8.765625,9.265625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,58
1695389565142,-0.03930664,-0.27374268,-0.32574463,-28.328125,-4.359375,10.921875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,59
1695389565182,-0.26660156,-0.53912354,-0.11065674,-32.546875,8.34375,22.15625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,60
1695389565222,-0.04321289,-0.96295166,-0.12750244,-21.828125,3.96875,-6.15625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,61
1695389565262,0.0031738281,-1.0664673,-0.4212036,-55.140625,-18.890625,-13.734375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,62
1695389565302,0.42822266,-2.0,0.27264404,23.15625,-20.15625,36.609375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,63
1695389565342,-0.041015625,-1.2178345,0.4232788,-4.234375,16.875,25.21875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,64
1695389565382,-0.6513672,-0.7769165,-0.49468994,2.34375,-15.28125,-8.140625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,65
1695389565422,-0.11450195,-0.2937622,-0.06500244,61.1875,12.8125,-18.4375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,66
1695389565462,0.21704102,-0.42388916,-0.13946533,30.40625,20.375,10.109375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,67
1695389565502,0.3894043,-0.75860596,0.09173584,-35.578125,-0.25,15.453125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,68
1695389565542,-0.048095703,-1.1870728,0.39300537,-14.03125,-2.96875,-43.390625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,69
1695389565582,-0.55029297,-1.600647,-0.3904419,-11.171875,7.640625,-53.09375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,70
1695389565622,-0.057617188,-1.576477,-0.5671997,6.375,-11.546875,-9.140625,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,71
1695389565662,0.0546875,-1.0962524,-0.13067627,14.28125,11.09375,20.96875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,72
1695389565702,-0.030761719,-0.7185669,-0.1326294,25.609375,-9.59375,17.234375,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,73
1695389565742,-0.20410156,-0.43902588,-0.24859619,-0.765625,-10.328125,7.78125,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,74
1695389565782,-0.23730469,-0.7415161,-0.24029541,-20.9375,14.234375,17.71875,Respeck,Shuffle walking,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Shuffle walking_Normal_unprocessed_22-09-2023_14-33-22,75
