timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695293623088,-1.7880859,0.7294922,-0.22558594,11.71875,-142.5,-85.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,16
1695293623128,-1.5810547,0.21679688,-0.5205078,36.125,-116.9375,-114.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,17
1695293623168,-1.4980469,0.022460938,-0.036132812,122.96875,-245.46875,-116.25,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,18
1695293623208,-1.1347656,0.2529297,-0.09277344,123.78125,-266.40625,-98.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,19
1695293623248,-0.91015625,0.025390625,0.06542969,173.15625,-263.71875,-53.375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,20
1695293623288,-0.4140625,0.23925781,0.13378906,149.59375,-226.1875,-49.21875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,21
1695293623328,-0.076171875,0.13769531,0.22753906,148.65625,-160.4375,-31.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,22
1695293623368,-0.25683594,-0.10839844,0.44921875,89.84375,-113.875,-27.75,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,23
1695293623408,-0.20605469,0.20214844,0.7109375,38.125,-71.28125,-44.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,24
1695293623448,-0.20117188,0.18359375,0.8613281,47.40625,-31.65625,-65.15625,6.125,44.0,-65.125,Thingy,Ascending stairs,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Ascending stairs_Normal_unprocessed_21-09-2023_11-54-20,25
