timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695293947118,-0.99902344,0.12890625,-0.10839844,4.375,2.75,1.5,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,0
1695293947158,-0.99609375,0.14453125,-0.12597656,3.59375,1.96875,-2.09375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,1
1695293947198,-0.99121094,0.15722656,-0.095703125,6.875,0.0,-1.96875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,2
1695293947238,-0.98339844,0.16113281,-0.123046875,0.84375,-0.09375,-2.96875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,3
1695293947278,-0.9951172,0.13769531,-0.1328125,5.0,-1.09375,-1.8125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,4
1695293947318,-0.9863281,0.18652344,-0.12988281,4.4375,-0.40625,-2.40625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,5
1695293947358,-0.97558594,0.17675781,-0.16210938,-1.53125,0.5625,-0.15625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,6
1695293947398,-0.93359375,0.13183594,-0.17285156,-8.5625,0.1875,0.09375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,7
1695293947438,-1.0615234,0.123046875,-0.15820312,-2.09375,-12.3125,6.5,-20.875,9.5,-105.375,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,8
1695293947478,-0.9814453,-0.06933594,-0.2919922,-14.0625,-11.59375,0.03125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,9
1695293947518,-0.9589844,0.13085938,-0.12890625,20.5,-12.6875,2.15625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,10
1695293947558,-1.0810547,0.16113281,-0.059570312,29.34375,-13.59375,6.4375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Miscellaneous movements_Normal_unprocessed_21-09-2023_11-59-41,11
