timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695291549618,0.19091797,0.9972534,0.053894043,2.75,1.390625,0.125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,106
1695291549658,0.10253906,0.9623413,0.06439209,1.015625,2.328125,-4.625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,107
1695291549698,0.15722656,0.9928589,0.07562256,2.296875,0.984375,-1.015625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,108
1695291549738,0.17602539,0.98480225,0.06561279,2.421875,1.53125,-0.984375,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,109
1695291549778,0.15917969,0.9906616,0.07733154,0.765625,1.671875,-2.125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,110
1695291549818,0.1977539,0.9520874,0.0758667,-0.703125,-0.328125,-1.203125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,111
1695291549858,0.1772461,0.965271,0.0680542,0.734375,2.578125,0.078125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,112
1695291549898,0.16040039,1.0045776,0.0914917,-0.578125,0.890625,-1.1875,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,113
1695291549938,0.19018555,0.977478,0.06072998,1.5625,1.5,-0.328125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,114
1695291549978,0.16479492,0.9508667,0.08392334,-1.515625,2.09375,0.125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,115
1695291550018,0.17480469,0.9750366,0.085876465,0.25,0.234375,-0.484375,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,116
1695291550058,0.19799805,0.97869873,0.07537842,0.03125,1.59375,0.515625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,117
1695291550098,0.17407227,0.97943115,0.07122803,0.1875,0.671875,-0.390625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,118
1695291550138,0.17382812,0.96795654,0.07122803,-0.140625,0.71875,-0.296875,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,119
1695291550178,0.18481445,0.97576904,0.07244873,-0.75,0.484375,0.59375,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,120
1695291550218,0.17358398,0.98480225,0.086120605,-0.53125,-0.015625,-0.90625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,121
1695291550258,0.19946289,0.9760132,0.08782959,-0.203125,0.5625,-1.140625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,122
1695291550298,0.18286133,0.982605,0.0848999,-0.296875,1.21875,-0.5625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,123
1695291550338,0.17358398,0.96795654,0.08782959,-2.0,1.421875,-0.28125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,124
1695291550378,0.17871094,0.9640503,0.06903076,0.796875,1.65625,0.453125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,125
1695291550418,0.19140625,0.9840698,0.07537842,-0.546875,-0.84375,1.234375,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,126
1695291550458,0.17895508,0.98895264,0.073913574,-0.96875,1.765625,0.15625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,127
1695291550498,0.16381836,0.9660034,0.078552246,-1.90625,0.53125,-0.53125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,128
1695291550538,0.17822266,0.9706421,0.070251465,-0.15625,1.0625,1.421875,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,129
1695291550578,0.18798828,0.9696655,0.07489014,-1.5,0.640625,0.28125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,130
1695291550618,0.17919922,0.9735718,0.070739746,-1.25,1.1875,-0.03125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,131
1695291550658,0.1574707,0.9767456,0.07147217,-1.328125,0.4375,0.25,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,132
1695291550698,0.18676758,0.979187,0.07757568,-1.78125,0.875,1.28125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,133
1695291550738,0.17211914,0.9821167,0.05657959,0.296875,1.75,0.625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,134
1695291550778,0.16308594,0.9789429,0.066345215,-0.4375,1.484375,-0.65625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,135
1695291550818,0.15844727,0.9491577,0.074401855,-3.609375,3.125,1.046875,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,136
1695291550858,0.18017578,0.9828491,0.06903076,-0.5,1.6875,1.03125,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,137
1695291550898,0.19116211,0.9923706,0.08294678,-2.734375,2.09375,1.15625,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,138
1695291550938,0.17504883,0.977478,0.062927246,-2.78125,0.453125,1.171875,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,139
1695291550978,0.17651367,0.97576904,0.055358887,-1.28125,0.875,1.0,Respeck,Standing,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Standing_Eating_unprocessed_21-09-2023_11-19-41,140
