timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695722404169,0.060058594,-0.9404907,-0.1729126,3.359375,1.28125,10.328125,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,0
1695722404209,0.045654297,-0.8994751,-0.17803955,2.140625,-2.640625,11.421875,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,1
1695722404249,-0.0034179688,-0.9365845,-0.12554932,4.96875,4.296875,5.140625,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,2
1695722404289,0.067871094,-0.97857666,-0.11920166,1.15625,-2.3125,-1.609375,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,3
1695722404329,0.09765625,-1.0127563,-0.11993408,-1.65625,0.40625,-2.84375,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,4
1695722404369,0.0847168,-0.9973755,-0.17584229,-0.59375,-3.515625,-7.046875,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,5
1695722404409,-0.0107421875,-1.0349731,-0.11627197,-2.921875,-0.5625,-10.25,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,6
1695722404449,-0.13085938,-0.9404907,0.00970459,-6.546875,21.453125,-13.09375,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,7
1695722404489,-0.20092773,-0.88775635,-0.4036255,-4.640625,0.25,-17.8125,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,8
1695722404529,0.06298828,-1.2593384,-0.50567627,-5.921875,9.515625,-8.65625,Respeck,Descending stairs,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Descending stairs_Normal_unprocessed_26-09-2023_14-49-18,9
