timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695293294349,-0.18652344,-0.56347656,0.8203125,-0.28125,0.1875,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,91
1695293294389,-0.19238281,-0.56152344,0.8251953,-0.28125,0.125,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,92
1695293294429,-0.20410156,-0.5644531,0.81933594,-0.40625,0.25,0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,93
1695293294469,-0.18945312,-0.5722656,0.8105469,-0.28125,0.0,-0.09375,50.125,-2.5,-66.1875,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,94
1695293294509,-0.19238281,-0.5625,0.8125,-0.125,0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,95
1695293294549,-0.18945312,-0.5683594,0.82128906,-0.1875,0.375,-0.1875,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,96
1695293294589,-0.19628906,-0.56347656,0.7919922,-0.125,0.0,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,97
1695293294629,-0.1953125,-0.5576172,0.8183594,-0.125,0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,98
1695293294669,-0.19628906,-0.55859375,0.8095703,-0.46875,0.0,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,99
1695293294709,-0.19140625,-0.5595703,0.80078125,-0.0625,0.375,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,100
1695293294749,-0.19140625,-0.56347656,0.8076172,-0.125,0.1875,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,101
1695293294789,-0.20214844,-0.5546875,0.8027344,-0.21875,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,102
1695293294829,-0.19042969,-0.5654297,0.82421875,-0.0625,0.125,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,103
1695293294869,-0.19433594,-0.5605469,0.79785156,0.0625,0.125,-0.1875,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,104
1695293294909,-0.19824219,-0.5654297,0.81152344,-0.1875,0.1875,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,105
1695293294949,-0.18847656,-0.5644531,0.8105469,-0.125,0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,106
1695293294989,-0.1875,-0.5498047,0.8017578,-0.125,0.25,-0.15625,51.0,-3.4375,-67.375,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,107
1695293295029,-0.20019531,-0.56640625,0.81152344,0.0,0.3125,0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,108
1695293295069,-0.18847656,-0.5673828,0.8076172,-0.53125,0.0,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,109
1695293295109,-0.19824219,-0.56152344,0.8066406,-0.34375,0.0,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,110
1695293295149,-0.19140625,-0.5517578,0.8144531,-0.28125,0.5,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,111
1695293295189,-0.19140625,-0.5625,0.828125,-0.34375,0.3125,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,112
1695293295229,-0.19335938,-0.5595703,0.8105469,-1.03125,0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,113
1695293295269,-0.19140625,-0.55566406,0.8173828,-0.96875,0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,114
1695293295309,-0.19726562,-0.56152344,0.80859375,0.1875,0.25,-0.25,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,115
1695293295349,-0.19824219,-0.5595703,0.80859375,0.5625,0.125,-0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,116
1695293295389,-0.19140625,-0.5566406,0.82128906,0.3125,-0.0625,0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,117
1695293295429,-0.19140625,-0.5517578,0.8203125,0.125,0.125,-0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,118
1695293295469,-0.1875,-0.5576172,0.7949219,-0.1875,0.1875,-0.25,50.375,-2.8125,-66.1875,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,119
1695293295509,-0.18945312,-0.5566406,0.8095703,0.0625,-0.21875,0.28125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,141
1695293295549,-0.19433594,-0.5546875,0.8203125,0.25,0.0625,0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,142
1695293295589,-0.20214844,-0.5703125,0.81933594,0.1875,-0.125,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,143
1695293295629,-0.18945312,-0.5576172,0.8017578,-0.59375,-0.125,-0.21875,50.6875,-3.875,-67.25,Thingy,Lying down back,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Lying down back_Normal_unprocessed_21-09-2023_11-48-46,144
