timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695291349395,0.1381836,0.97039795,-0.046936035,-0.640625,1.375,0.71875,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,0
1695291349435,0.11987305,0.9657593,-0.06011963,-0.203125,1.671875,-0.1875,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,1
1695291349475,0.09667969,0.99798584,-0.035949707,-1.953125,0.3125,0.125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,2
1695291349515,0.13256836,0.977478,-0.050842285,-0.140625,1.09375,0.515625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,3
1695291349555,0.107666016,0.9899292,-0.038635254,-0.78125,-0.265625,0.4375,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,4
1695291349595,0.11010742,0.98724365,-0.054504395,-1.234375,1.265625,-0.46875,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,5
1695291349635,0.095214844,0.9762573,-0.029846191,-2.484375,1.21875,0.03125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,6
1695291349675,0.11645508,0.9804077,-0.042785645,-0.84375,0.796875,0.625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,7
1695291349715,0.114990234,0.9784546,-0.046691895,-0.78125,1.390625,0.765625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,8
1695291349755,0.09716797,0.9828491,-0.05670166,0.53125,1.828125,-0.078125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,9
1695291349795,0.100097656,0.9833374,-0.04083252,-0.65625,0.59375,0.515625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,10
1695291349835,0.11279297,0.9755249,-0.06378174,0.421875,1.484375,0.703125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,11
1695291349875,0.107177734,0.9882202,-0.05645752,-2.015625,0.625,0.484375,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,12
1695291349915,0.10668945,0.98236084,-0.053527832,-1.078125,1.15625,-0.03125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,13
1695291349955,0.10864258,0.96868896,-0.058654785,-0.75,0.640625,0.015625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,14
1695291349995,0.10668945,0.9838257,-0.05670166,-1.390625,1.203125,-0.078125,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,15
1695291350035,0.10205078,0.9816284,-0.05328369,-1.46875,0.65625,0.0625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,16
1695291350075,0.103271484,0.9816284,-0.059387207,-0.71875,0.65625,0.34375,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,17
1695291350115,0.11401367,0.98602295,-0.055480957,-2.640625,0.34375,0.375,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,18
1695291350155,0.103759766,0.98724365,-0.06378174,0.015625,1.0625,-0.265625,Respeck,Sitting,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Sitting_Singing_unprocessed_21-09-2023_11-16-33,19
