timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695392333892,0.16894531,0.24902344,0.9326172,0.09375,0.25,0.125,77.25,-42.4375,-18.6875,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,41
1695392333932,0.16601562,0.25195312,0.921875,0.78125,0.0625,-0.1875,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,42
1695392333972,0.16699219,0.24902344,0.93652344,-0.6875,0.0,-0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,43
1695392334012,0.16894531,0.24707031,0.91796875,0.28125,-0.46875,0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,44
1695392334052,0.16796875,0.24609375,0.93066406,1.375,-0.46875,-0.3125,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,45
1695392334092,0.16308594,0.2548828,0.921875,-0.03125,0.5625,-0.75,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,46
1695392334132,0.16601562,0.24609375,0.9082031,-0.5,-0.15625,-0.3125,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,47
1695392334172,0.17089844,0.24707031,0.9296875,-0.09375,-0.15625,0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,48
1695392334212,0.15917969,0.25195312,0.93359375,-0.8125,0.6875,0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,49
1695392334252,0.1484375,0.22167969,0.953125,-0.5,0.25,-0.5,0.0,0.0,0.0,Thingy,Sitting,-1,s2077148,normal/forward/backward,s2077148_unprocessed\Thingy_s2077148_Sitting_Normal_unprocessed_22-09-2023_15-19-33,81
