timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695292173570,0.9038086,0.0004272461,-0.33380127,0.125,0.625,1.15625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,0
1695292173610,0.8510742,-0.0154418945,-0.36871338,-0.734375,2.796875,-1.1875,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,1
1695292173650,0.8881836,-0.014709473,-0.31378174,-1.625,0.921875,0.59375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,2
1695292173690,0.890625,-0.0076293945,-0.35113525,0.078125,1.453125,0.9375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,3
1695292173730,0.8803711,-0.0095825195,-0.33770752,0.515625,0.34375,-0.03125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,4
1695292173770,0.8640137,-0.023742676,-0.3555298,-0.75,1.4375,-0.3125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,5
1695292173810,0.88671875,-0.008117676,-0.33599854,-1.0,-0.671875,0.796875,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,6
1695292173850,0.88500977,-0.013244629,-0.3250122,-1.328125,1.28125,0.03125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,7
1695292173890,0.87158203,-0.019348145,-0.33892822,0.09375,0.671875,0.34375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,8
1695292173930,0.8845215,-0.022033691,-0.32891846,-1.765625,1.078125,0.703125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,9
1695292173970,0.88378906,-0.008117676,-0.32940674,-1.25,1.9375,0.578125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,10
1695292174010,0.88964844,-0.0037231445,-0.33599854,-0.484375,2.71875,0.5625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,11
1695292174050,0.87280273,-0.011291504,-0.333313,0.375,2.71875,-0.390625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,12
1695292174090,0.88916016,-0.024230957,-0.3587036,0.1875,1.265625,0.5625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,13
1695292174130,0.88500977,0.002380371,-0.33624268,-0.875,1.640625,-0.125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,14
1695292174170,0.8972168,-0.01763916,-0.35406494,1.609375,0.859375,0.28125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,15
1695292174210,0.8774414,-0.007873535,-0.33135986,-0.6875,-0.4375,0.5,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,16
1695292174250,0.87939453,-0.004699707,-0.3411255,0.53125,2.234375,-0.125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,17
1695292174290,0.87402344,-0.012512207,-0.34991455,0.21875,0.265625,0.109375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,18
1695292174330,0.88916016,-0.0064086914,-0.33673096,0.984375,0.125,0.515625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,19
1695292174370,0.87939453,-0.01373291,-0.34991455,0.078125,-0.328125,0.125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,20
1695292174410,0.87475586,-0.015930176,-0.34576416,-0.8125,-0.265625,0.953125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,21
1695292174450,0.8935547,0.005065918,-0.33062744,-1.484375,-0.71875,0.109375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,22
1695292174490,0.86865234,-0.01373291,-0.32843018,-1.703125,0.28125,-0.375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,23
1695292174530,0.87109375,-0.014953613,-0.3196411,-1.6875,0.671875,0.15625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,24
1695292174570,0.88842773,-0.016662598,-0.35235596,-0.015625,0.328125,0.890625,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,25
1695292174610,0.8828125,-0.00030517578,-0.33306885,-2.3125,0.25,0.484375,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,26
1695292174650,0.89501953,-0.018371582,-0.33721924,-1.125,-0.1875,0.328125,Respeck,Lying down on left,-1,s2077148,,s2077148_unprocessed\Respeck_s2077148_Lying down on left_Singing_unprocessed_21-09-2023_11-30-10,27
