timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695294210757,-0.9423828,0.22851562,-0.16308594,-3.0,-3.40625,1.1875,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,0
1695294210797,-0.9326172,0.19726562,-0.2734375,-14.46875,8.9375,3.8125,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,1
1695294210837,-0.9394531,0.06738281,-0.21289062,-0.9375,17.46875,10.46875,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,2
1695294210877,-0.9238281,0.09082031,-0.13183594,12.3125,23.9375,19.0625,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,3
1695294210917,-1.0878906,0.0068359375,-0.0029296875,8.34375,28.09375,17.3125,-1.8125,50.75,-103.375,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,4
1695294210957,-1.0664062,-0.04296875,0.06542969,-15.875,28.9375,10.34375,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,5
1695294210997,-1.1044922,-0.107421875,0.15625,-30.90625,11.5,11.09375,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,6
1695294211037,-1.2119141,-0.013671875,0.4423828,-13.0625,-35.375,9.125,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,7
1695294211077,-1.1650391,-0.17675781,0.5126953,43.9375,-115.09375,-20.21875,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,8
1695294211117,-1.34375,0.034179688,0.5595703,-57.875,-208.1875,-80.21875,0.0,0.0,0.0,Thingy,Running,-1,s2077148,,s2077148_unprocessed\Thingy_s2077148_Running_Normal_unprocessed_21-09-2023_12-04-17,9
