,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1696200317669,-0.984375,0.049804688,0.11425781,-1.4375,2.75,2.9375,0.0,0.0,0.0
1,1696200317729,-0.9873047,0.0546875,0.12402344,-0.65625,3.25,3.125,-62.125,-78.125,-84.5
2,1696200317759,-0.98535156,0.057617188,0.1328125,-1.875,4.03125,3.84375,0.0,0.0,0.0
3,1696200317789,-0.9873047,0.045898438,0.12011719,-1.4375,3.5625,4.65625,0.0,0.0,0.0
4,1696200317819,-0.98046875,0.05859375,0.14355469,-1.375,1.71875,4.90625,0.0,0.0,0.0
5,1696200317909,-0.9951172,0.041992188,0.13867188,-2.3125,0.6875,3.96875,0.0,0.0,0.0
6,1696200317912,-0.99121094,0.02734375,0.14257812,0.0625,-2.625,0.875,0.0,0.0,0.0
7,1696200317939,-0.9873047,0.05078125,0.14257812,7.03125,-9.75,-0.65625,0.0,0.0,0.0
8,1696200317999,-0.9326172,0.04296875,0.13964844,10.21875,-14.875,-3.21875,0.0,0.0,0.0
9,1696200318030,-0.87402344,0.083984375,0.10546875,15.03125,-13.90625,-7.625,0.0,0.0,0.0
10,1696200318059,-0.9580078,0.053710938,0.20214844,19.25,0.375,-10.375,0.0,0.0,0.0
11,1696200318119,-1.0742188,0.048828125,0.20703125,10.75,4.78125,-14.8125,0.0,0.0,0.0
12,1696200318150,-1.0615234,0.020507812,0.18359375,9.96875,1.59375,-9.75,0.0,0.0,0.0
13,1696200318180,-1.0351562,0.053710938,0.20996094,17.09375,1.53125,-4.1875,0.0,0.0,0.0
14,1696200318270,-0.9511719,0.07421875,0.23828125,22.0625,-2.8125,3.1875,-63.4375,-77.8125,-82.6875
15,1696200318272,-0.8183594,0.00390625,0.24023438,12.21875,2.8125,-2.75,0.0,0.0,0.0
16,1696200318300,-0.7373047,-0.047851562,0.12207031,16.96875,16.5,-18.65625,0.0,0.0,0.0
17,1696200318360,-1.1269531,0.087890625,0.0107421875,33.9375,3.90625,-22.5625,0.0,0.0,0.0
18,1696200318391,-1.3896484,0.14550781,0.16796875,5.5625,23.8125,10.875,0.0,0.0,0.0
19,1696200318421,-0.7060547,0.08105469,0.12988281,-8.96875,5.125,0.75,0.0,0.0,0.0
20,1696200318480,-0.98535156,-0.064453125,0.072265625,-1.8125,7.875,-2.6875,0.0,0.0,0.0
21,1696200318510,-1.0576172,-0.080078125,0.017578125,9.53125,23.75,-0.25,0.0,0.0,0.0
22,1696200318539,-1.0019531,0.029296875,0.036132812,19.78125,18.5,3.5,0.0,0.0,0.0
23,1696200318600,-0.98535156,0.041992188,0.0068359375,17.09375,4.28125,3.96875,0.0,0.0,0.0
24,1696200318630,-1.0761719,0.07421875,-0.025390625,4.71875,11.59375,-0.0625,0.0,0.0,0.0
25,1696200318659,-1.0175781,0.07910156,-0.056640625,-4.4375,7.875,1.03125,0.0,0.0,0.0
26,1696200318719,-1.0283203,0.045898438,-0.041015625,-10.65625,8.90625,-0.96875,-63.875,-80.375,-84.5
27,1696200318749,-0.92871094,-0.030273438,0.005859375,-23.78125,3.125,-4.9375,0.0,0.0,0.0
