,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1696199128920,0.13183594,-0.36816406,0.93066406,0.15625,-0.125,-0.3125,0.0,0.0,0.0,11
1,1696199128960,0.14941406,-0.3623047,0.93359375,0.09375,0.0,-0.40625,0.0,0.0,0.0,12
2,1696199129000,0.140625,-0.3671875,0.93652344,0.09375,-0.0625,-0.34375,0.0,0.0,0.0,13
3,1696199129040,0.13867188,-0.3671875,0.9316406,0.21875,0.0625,-0.40625,0.0,0.0,0.0,14
4,1696199129080,0.140625,-0.3642578,0.9345703,0.21875,0.0,-0.59375,0.0,0.0,0.0,15
5,1696199129120,0.13378906,-0.3642578,0.9345703,0.21875,-0.0625,-0.40625,0.0,0.0,0.0,16
6,1696199129160,0.14160156,-0.37402344,0.9296875,0.28125,-0.125,-0.40625,0.0,0.0,0.0,17
7,1696199129200,0.140625,-0.37109375,0.9296875,0.21875,-0.0625,-0.34375,0.0,0.0,0.0,18
8,1696199129240,0.13867188,-0.36523438,0.94140625,0.15625,0.0,-0.3125,-21.75,-86.8125,-44.75,19
9,1696199129280,0.13671875,-0.36523438,0.9326172,0.09375,-0.0625,-0.34375,0.0,0.0,0.0,20
10,1696199129320,0.14160156,-0.37109375,0.94140625,0.21875,-0.0625,-0.40625,0.0,0.0,0.0,21
11,1696199129360,0.13183594,-0.36523438,0.92089844,0.09375,-0.25,-0.46875,0.0,0.0,0.0,22
12,1696199129400,0.14160156,-0.36523438,0.9296875,0.03125,-0.1875,-0.46875,0.0,0.0,0.0,23
13,1696199129440,0.14453125,-0.3701172,0.9189453,0.09375,-0.0625,-0.46875,0.0,0.0,0.0,24
14,1696199129480,0.14648438,-0.36523438,0.9316406,0.28125,-0.3125,-0.53125,0.0,0.0,0.0,25
15,1696199129520,0.14453125,-0.3623047,0.92578125,0.53125,-0.25,-0.46875,0.0,0.0,0.0,26
16,1696199129560,0.13574219,-0.35742188,0.9248047,0.21875,0.0,-0.53125,0.0,0.0,0.0,27
17,1696199129600,0.13964844,-0.36523438,0.9375,0.15625,-0.25,-0.53125,0.0,0.0,0.0,28
18,1696199129640,0.13964844,-0.36328125,0.9345703,-0.03125,0.1875,0.125,0.0,0.0,0.0,29
19,1696199129680,0.14257812,-0.359375,0.9277344,-0.28125,0.0625,0.5,0.0,0.0,0.0,30
20,1696199129720,0.14257812,-0.36035156,0.9316406,-0.03125,-0.125,0.125,-18.75,-87.25,-45.8125,31
21,1696199129760,0.14648438,-0.37304688,0.93066406,-0.28125,0.0625,0.0625,0.0,0.0,0.0,32
22,1696199129800,0.14160156,-0.3701172,0.9316406,-0.03125,-0.0625,0.1875,0.0,0.0,0.0,33
23,1696199129840,0.13671875,-0.3701172,0.9140625,-0.03125,-0.0625,0.125,0.0,0.0,0.0,34
24,1696199129880,0.14941406,-0.359375,0.93359375,0.03125,0.0625,0.1875,0.0,0.0,0.0,35
25,1696199129920,0.14746094,-0.3671875,0.93847656,0.03125,0.0625,0.1875,0.0,0.0,0.0,36
26,1696199129960,0.14257812,-0.36621094,0.92871094,-0.21875,0.1875,0.4375,0.0,0.0,0.0,37
27,1696199130000,0.14257812,-0.3701172,0.9345703,-0.28125,0.0,0.4375,0.0,0.0,0.0,38
28,1696199130040,0.13769531,-0.36914062,0.9394531,-0.34375,0.0,0.375,0.0,0.0,0.0,39
29,1696199130080,0.13085938,-0.36914062,0.9296875,-0.21875,0.0625,0.375,0.0,0.0,0.0,40
30,1696199130120,0.14550781,-0.3720703,0.9267578,0.03125,0.1875,0.375,0.0,0.0,0.0,41
31,1696199130160,0.140625,-0.3642578,0.93652344,0.03125,0.0,0.3125,0.0,0.0,0.0,42
32,1696199130200,0.13476562,-0.3701172,0.92285156,-0.15625,0.1875,0.25,0.0,0.0,0.0,43
33,1696199130240,0.13378906,-0.36328125,0.9248047,-0.21875,0.125,0.25,-19.8125,-86.0625,-44.4375,44
34,1696199130280,0.13476562,-0.36132812,0.9375,-0.34375,0.1875,0.4375,0.0,0.0,0.0,45
35,1696199130320,0.13671875,-0.37597656,0.9277344,-0.40625,0.3125,0.3125,0.0,0.0,0.0,46
36,1696199130360,0.13867188,-0.36523438,0.9433594,-0.34375,0.0625,0.125,0.0,0.0,0.0,47
37,1696199130400,0.13964844,-0.36816406,0.9267578,-0.21875,-0.0625,-0.0625,0.0,0.0,0.0,48
38,1696199130440,0.12597656,-0.375,0.9277344,-0.09375,0.125,-0.125,0.0,0.0,0.0,49
39,1696199130480,0.140625,-0.36816406,0.93066406,0.15625,0.0,-0.1875,0.0,0.0,0.0,50
40,1696199130520,0.13964844,-0.36621094,0.9355469,-0.09375,0.0,0.0625,0.0,0.0,0.0,51
41,1696199130560,0.13964844,-0.3701172,0.93652344,-0.34375,0.25,0.0625,0.0,0.0,0.0,52
42,1696199130600,0.13867188,-0.36621094,0.92871094,-0.28125,0.3125,0.5,0.0,0.0,0.0,53
43,1696199130640,0.13378906,-0.36328125,0.94433594,-0.5,0.3125,0.3125,0.0,0.0,0.0,54
44,1696199130680,0.13769531,-0.36523438,0.93066406,-0.5625,0.0,0.25,0.0,0.0,0.0,55
45,1696199130720,0.14160156,-0.3642578,0.9355469,-0.40625,0.1875,0.0625,-20.125,-87.6875,-47.0,56
46,1696199130760,0.12988281,-0.37109375,0.9199219,-0.09375,-0.125,-0.0625,0.0,0.0,0.0,57
47,1696199130800,0.13476562,-0.37304688,0.94140625,0.15625,0.0,0.1875,0.0,0.0,0.0,58
48,1696199130840,0.13964844,-0.3701172,0.9238281,-0.03125,-0.0625,0.1875,0.0,0.0,0.0,59
49,1696199130880,0.13671875,-0.36621094,0.9355469,-0.09375,0.125,0.0625,0.0,0.0,0.0,60
50,1696199130920,0.1328125,-0.36816406,0.92285156,-0.28125,0.1875,-0.0625,0.0,0.0,0.0,61
51,1696199130960,0.13476562,-0.3671875,0.92285156,-0.4375,-0.0625,-0.1875,0.0,0.0,0.0,62
52,1696199131000,0.13964844,-0.35839844,0.9296875,-0.28125,0.0625,-0.1875,0.0,0.0,0.0,63
53,1696199131040,0.13476562,-0.3720703,0.93652344,0.09375,0.0625,-0.25,0.0,0.0,0.0,64
54,1696199131080,0.14160156,-0.38085938,0.921875,0.21875,0.125,-0.34375,0.0,0.0,0.0,65
55,1696199131120,0.13671875,-0.36914062,0.9326172,0.28125,0.0,-0.3125,0.0,0.0,0.0,66
56,1696199131160,0.13476562,-0.36816406,0.94140625,0.21875,0.0625,-0.34375,0.0,0.0,0.0,67
57,1696199131200,0.12890625,-0.37304688,0.93066406,0.03125,-0.0625,-0.25,0.0,0.0,0.0,68
58,1696199131240,0.14355469,-0.36621094,0.93652344,-0.09375,-0.0625,-0.40625,-20.875,-88.9375,-47.0,69
59,1696199131280,0.14648438,-0.38085938,0.9316406,0.03125,-0.25,-0.3125,0.0,0.0,0.0,70
60,1696199131320,0.12988281,-0.36914062,0.92285156,0.15625,-0.1875,-0.59375,0.0,0.0,0.0,71
61,1696199131360,0.12988281,-0.375,0.9472656,0.34375,0.0,-0.53125,0.0,0.0,0.0,72
62,1696199131400,0.14355469,-0.37109375,0.9404297,0.65625,-0.3125,-0.59375,0.0,0.0,0.0,73
63,1696199131440,0.14453125,-0.37304688,0.9326172,0.53125,0.0,-0.65625,0.0,0.0,0.0,74
64,1696199131480,0.12890625,-0.37109375,0.9326172,0.09375,-0.125,-0.59375,0.0,0.0,0.0,75
65,1696199131520,0.13769531,-0.37304688,0.9316406,0.15625,0.0,-0.25,0.0,0.0,0.0,76
66,1696199131560,0.125,-0.36816406,0.94628906,0.03125,-0.0625,-0.25,0.0,0.0,0.0,77
67,1696199131600,0.12890625,-0.36523438,0.9345703,-0.09375,-0.1875,-0.46875,0.0,0.0,0.0,78
68,1696199131640,0.140625,-0.37109375,0.9472656,0.03125,-0.125,-0.65625,0.0,0.0,0.0,79
69,1696199131680,0.13867188,-0.36816406,0.92578125,0.09375,-0.1875,-0.59375,0.0,0.0,0.0,80
70,1696199131720,0.13964844,-0.3701172,0.93066406,0.34375,-0.3125,-0.40625,-19.8125,-88.625,-44.4375,81
71,1696199131760,0.13769531,-0.375,0.9296875,0.34375,-0.125,-0.46875,0.0,0.0,0.0,82
72,1696199131800,0.1484375,-0.3720703,0.93652344,0.46875,-0.1875,-0.34375,0.0,0.0,0.0,83
73,1696199131840,0.13769531,-0.36523438,0.92578125,0.34375,0.0,-0.40625,0.0,0.0,0.0,84
74,1696199131880,0.14257812,-0.36621094,0.9326172,0.09375,-0.125,-0.59375,0.0,0.0,0.0,85
75,1696199131920,0.13476562,-0.36523438,0.9355469,0.03125,-0.0625,-0.59375,0.0,0.0,0.0,86
76,1696199131960,0.13867188,-0.375,0.9355469,0.09375,0.0,-0.46875,0.0,0.0,0.0,87
77,1696199132000,0.13574219,-0.375,0.93359375,0.15625,-0.0625,-0.46875,0.0,0.0,0.0,88
78,1696199132040,0.13867188,-0.36328125,0.9267578,0.34375,-0.125,-0.34375,0.0,0.0,0.0,89
79,1696199132080,0.13476562,-0.35742188,0.9277344,0.34375,0.0,-0.3125,0.0,0.0,0.0,90
80,1696199132120,0.13183594,-0.36035156,0.9375,0.28125,0.0,-0.3125,0.0,0.0,0.0,91
81,1696199132160,0.140625,-0.36621094,0.9355469,0.15625,-0.0625,-0.34375,0.0,0.0,0.0,92
82,1696199132200,0.14257812,-0.3701172,0.9316406,0.03125,-0.25,-0.53125,0.0,0.0,0.0,93
83,1696199132240,0.14550781,-0.36816406,0.93066406,-0.03125,-0.125,-0.3125,-19.375,-87.6875,-46.25,94
84,1696199132280,0.13476562,-0.36328125,0.953125,0.15625,-0.125,-0.46875,0.0,0.0,0.0,95
85,1696199132320,0.12695312,-0.3720703,0.9248047,0.03125,-0.0625,-0.53125,0.0,0.0,0.0,96
86,1696199132360,0.14160156,-0.36621094,0.92089844,0.34375,-0.1875,-0.65625,0.0,0.0,0.0,97
87,1696199132400,0.14160156,-0.37109375,0.93652344,0.46875,-0.1875,-0.71875,0.0,0.0,0.0,98
88,1696199132440,0.15039062,-0.36523438,0.9345703,0.15625,-0.125,-0.46875,0.0,0.0,0.0,99
89,1696199132480,0.14746094,-0.36816406,0.921875,0.15625,0.0625,-0.34375,0.0,0.0,0.0,100
90,1696199132520,0.14160156,-0.36328125,0.921875,0.09375,0.125,-0.25,0.0,0.0,0.0,101
91,1696199132560,0.13574219,-0.3720703,0.9375,0.03125,-0.0625,-0.3125,0.0,0.0,0.0,102
92,1696199132600,0.13867188,-0.36035156,0.9277344,0.03125,-0.125,-0.46875,0.0,0.0,0.0,103
93,1696199132640,0.14550781,-0.36035156,0.9345703,0.03125,-0.125,-0.34375,0.0,0.0,0.0,104
94,1696199132680,0.1328125,-0.37402344,0.9267578,0.40625,-0.0625,-0.46875,0.0,0.0,0.0,105
95,1696199132720,0.14160156,-0.36816406,0.9316406,0.46875,-0.1875,-0.3125,-19.8125,-86.8125,-45.5,106
96,1696199132760,0.13964844,-0.3671875,0.9355469,0.28125,0.0,-0.3125,0.0,0.0,0.0,107
97,1696199132800,0.14355469,-0.3642578,0.9326172,0.28125,0.0625,-0.53125,0.0,0.0,0.0,108
98,1696199132840,0.13378906,-0.36914062,0.93847656,0.09375,0.0625,-0.40625,0.0,0.0,0.0,109
99,1696199132880,0.14355469,-0.3720703,0.93066406,0.09375,0.0,-0.40625,0.0,0.0,0.0,110
100,1696199132920,0.14453125,-0.36523438,0.93066406,0.09375,0.0,-0.40625,0.0,0.0,0.0,111
101,1696199132960,0.140625,-0.37304688,0.9326172,0.15625,-0.0625,-0.25,0.0,0.0,0.0,112
102,1696199133000,0.14160156,-0.3701172,0.9277344,0.34375,-0.1875,-0.34375,0.0,0.0,0.0,113
103,1696199133040,0.14453125,-0.36035156,0.9248047,0.28125,-0.0625,-0.46875,0.0,0.0,0.0,114
104,1696199133080,0.13574219,-0.36523438,0.9394531,0.15625,0.0625,-0.46875,0.0,0.0,0.0,115
105,1696199133120,0.14453125,-0.36914062,0.92578125,0.03125,-0.0625,-0.46875,0.0,0.0,0.0,116
106,1696199133160,0.13574219,-0.36621094,0.9316406,0.03125,-0.1875,-0.3125,0.0,0.0,0.0,117
107,1696199133200,0.13671875,-0.37597656,0.9375,0.09375,-0.0625,-0.34375,0.0,0.0,0.0,118
108,1696199133240,0.13964844,-0.36621094,0.9267578,0.09375,0.0,0.0625,-18.875,-87.6875,-45.1875,119
109,1696199133280,0.140625,-0.3671875,0.9316406,0.03125,-0.1875,-0.34375,0.0,0.0,0.0,120
