timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1696245611799,0.5583496,0.16546631,0.81707764,0.90625,-0.75,-0.140625,0
1696245611839,0.5505371,0.16253662,0.81414795,-0.59375,-1.609375,-0.515625,1
1696245611879,0.5432129,0.16912842,0.8139038,-0.5,-0.96875,-0.203125,2
1696245611919,0.55859375,0.16009521,0.8121948,1.734375,-0.8125,-0.375,3
1696245611959,0.5576172,0.17791748,0.8131714,0.828125,-0.703125,-0.5,4
1696245611999,0.5551758,0.17669678,0.81414795,-0.234375,-0.984375,-0.5,5
1696245612039,0.5505371,0.15814209,0.80877686,-0.671875,-1.578125,-0.59375,6
1696245612079,0.55078125,0.1642456,0.81585693,0.515625,-1.234375,-0.6875,7
1696245612119,0.5493164,0.15789795,0.81781006,0.484375,-0.84375,-0.328125,8
1696245612159,0.5473633,0.16204834,0.8187866,-0.09375,-1.40625,-0.15625,9
1696245612199,0.55615234,0.14788818,0.81536865,0.109375,-1.625,-0.265625,10
1696245612239,0.5505371,0.16156006,0.8187866,0.515625,-1.703125,-0.453125,11
1696245612279,0.54589844,0.16156006,0.82196045,0.265625,-1.078125,-0.5,12
1696245612319,0.54711914,0.1630249,0.8253784,-1.0,-2.015625,-0.390625,13
1696245612359,0.5456543,0.15570068,0.8175659,-0.46875,-1.390625,-0.21875,14
1696245612399,0.5500488,0.15301514,0.82196045,-0.296875,-1.390625,-0.78125,15
1696245612439,0.5463867,0.16082764,0.8204956,0.765625,0.1875,-0.671875,16
1696245612479,0.54125977,0.1564331,0.8109741,0.28125,-1.015625,-0.578125,17
1696245612519,0.5480957,0.15423584,0.8192749,-0.28125,-0.515625,-0.515625,18
1696245612559,0.5361328,0.14837646,0.82366943,-1.359375,-0.859375,-0.140625,19
1696245612599,0.5505371,0.1552124,0.8175659,-0.03125,-1.296875,-0.28125,20
1696245612639,0.54663086,0.15179443,0.8239136,1.546875,-1.140625,-0.34375,21
1696245612679,0.54418945,0.16375732,0.8300171,-0.359375,-1.5,-0.578125,22
1696245612719,0.54345703,0.15325928,0.81951904,-0.71875,-0.84375,-0.5625,23
1696245612759,0.5407715,0.14959717,0.8258667,-0.3125,-0.984375,-0.375,24
1696245612799,0.5427246,0.15081787,0.81536865,0.453125,-1.453125,-0.3125,25
1696245612839,0.5437012,0.1515503,0.8175659,-0.984375,-1.109375,-0.265625,26
1696245612879,0.54174805,0.15106201,0.8156128,-0.75,-1.6875,0.078125,27
1696245612919,0.53759766,0.15423584,0.8143921,-0.890625,-1.8125,0.09375,28
1696245612959,0.5371094,0.16107178,0.8270874,-0.359375,-0.96875,0.453125,29
1696245612999,0.54174805,0.15374756,0.8344116,-0.9375,-1.453125,0.5625,30
1696245613039,0.53125,0.15179443,0.81658936,-1.28125,-2.53125,0.28125,31
1696245613079,0.52783203,0.15667725,0.81365967,-2.671875,-2.5625,0.390625,32
1696245613119,0.52856445,0.16156006,0.8353882,-1.90625,0.4375,0.453125,33
1696245613159,0.5383301,0.15545654,0.83758545,0.34375,0.8125,0.578125,34
1696245613199,0.5444336,0.16033936,0.83343506,-0.3125,-0.6875,0.546875,35
1696245613239,0.5307617,0.1605835,0.82977295,-3.3125,-1.40625,0.296875,36
1696245613279,0.5354004,0.16571045,0.8324585,-1.625,-0.46875,-0.03125,37
1696245613319,0.5415039,0.1642456,0.8348999,1.71875,0.40625,-0.015625,38
1696245613359,0.5324707,0.17401123,0.8265991,-0.65625,0.109375,-0.125,39
1696245613399,0.53271484,0.16351318,0.8251343,-1.515625,0.046875,-0.078125,40
1696245613439,0.5361328,0.15838623,0.8295288,-0.84375,-0.234375,0.15625,41
1696245613479,0.5437012,0.16668701,0.8324585,-0.375,0.03125,0.03125,42
1696245613519,0.5385742,0.1642456,0.82489014,-1.546875,-0.265625,0.09375,43
1696245613559,0.53393555,0.1605835,0.8324585,-1.140625,0.109375,0.28125,44
1696245613599,0.5410156,0.16571045,0.82318115,-0.265625,-0.125,0.28125,45
1696245613639,0.5373535,0.17156982,0.8187866,-0.96875,0.140625,0.265625,46
1696245613679,0.5383301,0.1786499,0.8373413,-0.609375,0.25,0.21875,47
1696245613719,0.5432129,0.16497803,0.8319702,-0.203125,0.0625,-0.03125,48
1696245613759,0.532959,0.16351318,0.82366943,-1.203125,0.078125,-0.21875,49
1696245613799,0.5410156,0.16375732,0.82366943,0.640625,0.546875,0.09375,50
1696245613839,0.5444336,0.18060303,0.8012085,-0.90625,-0.515625,0.015625,51
1696245613879,0.54711914,0.1749878,0.8192749,-1.59375,-0.671875,-0.03125,52
1696245613919,0.5354004,0.16766357,0.8222046,-2.828125,-0.46875,-0.03125,53
1696245613959,0.54174805,0.16619873,0.83709717,0.828125,0.984375,0.125,54
1696245613999,0.54467773,0.17596436,0.8239136,1.84375,0.609375,-0.140625,55
1696245614039,0.54248047,0.18060303,0.8151245,-0.390625,0.125,-0.1875,56
1696245614079,0.5427246,0.17376709,0.8173218,-0.59375,-0.4375,-0.25,57
1696245614119,0.54589844,0.16546631,0.81048584,-0.390625,-0.390625,-0.375,58
1696245614159,0.545166,0.17327881,0.81829834,-0.21875,-0.21875,-0.296875,59
1696245614199,0.5449219,0.16912842,0.81951904,-0.671875,-0.25,0.234375,60
1696245614239,0.5437012,0.168396,0.822937,-0.953125,-0.34375,0.109375,61
1696245614279,0.5476074,0.1618042,0.8217163,0.203125,-0.390625,0.125,62
1696245614319,0.5476074,0.1828003,0.82147217,0.09375,-0.078125,0.15625,63
1696245614359,0.54296875,0.1708374,0.8180542,-0.09375,0.390625,-0.109375,64
1696245614399,0.545166,0.16522217,0.8226929,-0.875,-0.265625,-0.296875,65
1696245614439,0.54833984,0.1708374,0.8200073,0.40625,0.546875,-0.09375,66
1696245614479,0.54589844,0.16644287,0.80462646,0.09375,-0.890625,-0.109375,67
1696245614519,0.5551758,0.17327881,0.8131714,-0.390625,-1.046875,-0.171875,68
1696245614559,0.55029297,0.1671753,0.8139038,-2.78125,-1.28125,-0.421875,69
1696245614599,0.5546875,0.16595459,0.8217163,-0.765625,-0.390625,0.03125,70
1696245614639,0.54956055,0.16619873,0.8234253,1.484375,0.0625,0.015625,71
1696245614679,0.5505371,0.184021,0.8060913,-0.5625,-0.609375,-0.078125,72
1696245614719,0.5500488,0.17352295,0.8151245,-1.296875,-0.5,0.15625,73
1696245614759,0.54785156,0.16644287,0.824646,-0.546875,-0.453125,-0.234375,74
1696245614799,0.5539551,0.1696167,0.81585693,0.3125,-0.5625,-0.15625,75
1696245614839,0.5422363,0.17303467,0.8095093,-1.09375,-0.671875,-0.140625,76
1696245614879,0.5397949,0.16595459,0.81781006,-0.796875,-0.25,0.3125,77
1696245614919,0.55029297,0.17181396,0.81903076,0.015625,-0.375,0.171875,78
1696245614959,0.54956055,0.17010498,0.81707764,0.265625,-0.296875,-0.125,79
1696245614999,0.5473633,0.17962646,0.8222046,-0.484375,-0.4375,0.078125,80
1696245615039,0.5554199,0.17034912,0.81365967,-0.65625,-0.578125,-0.375,81
