,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
165,1696260186506,-1.078125,0.1953125,-0.017578125,-67.75,92.5625,-4.71875,-107.875,17.5625,-37.125,165
166,1696260186546,-0.64453125,0.3046875,0.10546875,-14.34375,69.75,-4.96875,0.0,0.0,0.0,166
167,1696260186586,-1.1669922,-0.01953125,-0.10449219,-69.59375,91.90625,7.8125,0.0,0.0,0.0,167
168,1696260186626,-0.8847656,0.16113281,-0.10644531,-56.09375,72.625,-2.875,0.0,0.0,0.0,168
169,1696260186666,-0.92089844,0.18847656,-0.02734375,-14.96875,67.6875,9.375,0.0,0.0,0.0,169
170,1696260186706,-0.9609375,0.06933594,-0.11621094,-6.84375,60.53125,12.75,0.0,0.0,0.0,170
171,1696260186746,-0.92578125,0.0859375,-0.099609375,18.40625,59.625,6.9375,0.0,0.0,0.0,171
172,1696260186786,-0.96484375,0.3017578,-0.00390625,11.8125,77.1875,6.21875,0.0,0.0,0.0,172
173,1696260186826,-0.984375,0.17773438,0.064453125,-9.21875,66.03125,13.40625,0.0,0.0,0.0,173
174,1696260186866,-1.203125,-0.040039062,-0.15332031,-23.8125,25.75,13.71875,0.0,0.0,0.0,174
175,1696260186906,-1.2509766,0.20898438,-0.08691406,-32.96875,8.09375,-10.6875,0.0,0.0,0.0,175
176,1696260186946,-1.3847656,0.30078125,0.051757812,-49.15625,-21.0625,-12.21875,0.0,0.0,0.0,176
177,1696260186986,-1.4599609,0.10253906,-0.018554688,-24.25,-99.6875,0.96875,0.0,0.0,0.0,177
178,1696260187026,-0.97753906,0.5595703,0.14648438,-35.0,-171.03125,-8.125,-108.875,20.125,-54.6875,178
179,1696260187066,-0.8173828,0.46972656,-0.15234375,-18.6875,-167.4375,-8.125,0.0,0.0,0.0,179
180,1696260187106,-1.2783203,0.13183594,-0.45898438,44.71875,-104.1875,-41.9375,0.0,0.0,0.0,180
181,1696260187146,-1.1484375,0.056640625,-0.022460938,183.6875,-187.46875,-54.8125,0.0,0.0,0.0,181
182,1696260187186,-0.84472656,0.38964844,0.10449219,114.4375,-147.125,-14.0,0.0,0.0,0.0,182
183,1696260187226,-0.86035156,0.29003906,0.06347656,68.03125,-104.09375,-8.3125,0.0,0.0,0.0,183
184,1696260187266,-0.62109375,0.16699219,0.0068359375,72.5,-85.71875,-4.28125,0.0,0.0,0.0,184
185,1696260187306,-0.56152344,0.10253906,-0.028320312,62.84375,-45.96875,-4.21875,0.0,0.0,0.0,185
186,1696260187346,-0.43945312,0.265625,0.06933594,40.875,-9.34375,-14.3125,0.0,0.0,0.0,186
