timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1696289909985,-0.8515625,-0.22167969,0.8154297,-257.6875,-71.28125,-21.75,0.0,0.0,0.0,0
1696289910025,-0.81933594,-0.021484375,-0.22949219,-89.28125,-156.65625,-25.96875,0.0,0.0,0.0,1
1696289910065,-0.7626953,0.48046875,-0.6660156,86.75,-106.1875,23.34375,0.0,0.0,0.0,2
1696289910105,-0.8847656,0.14550781,0.57910156,154.1875,66.6875,1.3125,0.0,0.0,0.0,3
1696289910145,-0.1015625,-0.01953125,-0.00390625,32.84375,56.3125,-45.84375,0.0,0.0,0.0,4
1696289910185,-1.2324219,0.41308594,0.8544922,140.15625,66.96875,19.6875,0.0,0.0,0.0,5
1696289910225,-2.0,-0.18945312,0.16894531,-231.84375,40.90625,-20.78125,0.0,0.0,0.0,6
1696289910265,-0.8964844,-0.22753906,-0.42578125,-71.03125,27.84375,-38.09375,0.0,0.0,0.0,7
1696289910305,-0.9316406,0.09667969,-0.08496094,143.875,44.28125,-1.0,-81.75,-23.5,-204.9375,8
1696289910345,-0.8222656,0.034179688,0.69433594,102.125,-16.625,16.53125,0.0,0.0,0.0,9
1696289910385,-0.6972656,0.28125,1.1318359,-44.1875,-61.5,31.0625,0.0,0.0,0.0,10
1696289910425,-1.1298828,0.39746094,-0.14453125,-171.90625,-104.34375,41.5,0.0,0.0,0.0,11
1696289910465,-1.5947266,0.40429688,-0.65234375,-49.84375,-69.75,23.96875,0.0,0.0,0.0,12
1696289910505,-1.1113281,-0.14648438,0.25976562,148.15625,-2.40625,12.3125,0.0,0.0,0.0,13
1696289910545,-0.59277344,0.046875,0.3466797,-45.46875,54.59375,-36.75,0.0,0.0,0.0,14
1696289910585,-0.07519531,-0.041992188,0.03515625,26.5,64.46875,-15.59375,0.0,0.0,0.0,15
1696289910625,-0.59277344,-0.20019531,0.032226562,135.9375,49.9375,-18.5,0.0,0.0,0.0,16
1696289910665,-2.0,0.65722656,1.2285156,26.09375,74.1875,-21.0625,0.0,0.0,0.0,17
1696289910705,-0.69628906,0.21582031,1.1445312,-182.65625,-58.28125,-12.09375,0.0,0.0,0.0,18
1696289910745,-1.2070312,0.0087890625,-0.37597656,-225.4375,-95.625,44.65625,0.0,0.0,0.0,19
1696289910785,-0.9091797,0.49023438,-0.43066406,54.59375,-68.65625,-6.90625,-81.4375,-23.6875,-198.5,20
1696289910825,-0.5830078,0.17089844,0.0625,49.03125,26.34375,8.78125,0.0,0.0,0.0,21
1696289910865,-0.44433594,-0.2578125,0.35742188,120.8125,60.3125,-22.84375,0.0,0.0,0.0,22
1696289910905,-1.2138672,0.421875,0.64941406,101.9375,-2.34375,-18.6875,0.0,0.0,0.0,23
1696289910945,-1.5810547,-0.041992188,0.05078125,-14.5,62.34375,-10.625,0.0,0.0,0.0,24
1696289910985,-1.0820312,-0.08691406,-0.044921875,-11.28125,5.03125,20.25,0.0,0.0,0.0,25
1696289911025,-1.0332031,-0.36914062,-0.028320312,27.53125,24.625,-8.1875,0.0,0.0,0.0,26
1696289911065,-0.8339844,-0.046875,0.41308594,-31.125,6.375,-7.53125,0.0,0.0,0.0,27
1696289911105,-0.73828125,0.2626953,0.25097656,-65.46875,7.59375,-0.25,0.0,0.0,0.0,28
1696289911145,-1.1845703,0.29003906,-0.053710938,-3.40625,-3.15625,7.375,0.0,0.0,0.0,29
1696289911185,-1.4824219,-0.07324219,0.7060547,16.625,-38.375,7.3125,0.0,0.0,0.0,30
1696289911225,-0.7783203,0.45703125,-0.1640625,-148.46875,-27.9375,-40.4375,0.0,0.0,0.0,31
1696289911265,-0.7558594,0.18066406,0.10449219,48.96875,-36.90625,-0.03125,0.0,0.0,0.0,32
1696289911305,-0.47558594,-0.016601562,0.17285156,45.1875,-30.75,0.46875,-81.4375,-21.5625,-203.0,33
1696289911345,-0.4765625,0.07324219,0.24511719,8.375,50.9375,-4.03125,0.0,0.0,0.0,34
1696289911385,-1.8720703,0.103515625,0.20898438,84.375,83.09375,-9.21875,0.0,0.0,0.0,35
1696289911425,-1.4677734,0.21875,0.8173828,32.96875,-20.84375,6.625,0.0,0.0,0.0,36
1696289911465,-0.63378906,0.034179688,0.06347656,-70.78125,8.8125,1.6875,0.0,0.0,0.0,37
1696289911505,-0.97558594,-0.10058594,-0.056640625,-46.6875,33.84375,-11.3125,0.0,0.0,0.0,38
1696289911545,-1.1689453,0.25976562,0.3095703,82.65625,20.90625,2.5,0.0,0.0,0.0,39
1696289911585,-1.0361328,0.091796875,0.6152344,-1.6875,-6.4375,25.75,0.0,0.0,0.0,40
1696289911625,-1.1699219,-0.33496094,0.39160156,-209.40625,-52.90625,11.875,0.0,0.0,0.0,41
1696289911665,-1.0517578,0.23632812,-0.16601562,-60.46875,-95.6875,-29.6875,0.0,0.0,0.0,42
1696289911705,-1.0253906,0.5625,-0.26660156,39.4375,-77.25,17.5625,0.0,0.0,0.0,43
1696289911745,-0.85253906,0.0087890625,0.453125,129.90625,-25.78125,12.875,0.0,0.0,0.0,44
1696289911785,-0.50683594,0.1484375,0.20703125,-19.21875,-10.59375,-20.84375,-80.25,-22.1875,-197.625,45
1696289911825,-0.4736328,-0.0146484375,0.5751953,27.25,32.6875,-27.71875,0.0,0.0,0.0,46
1696289911865,-1.6074219,0.22753906,-0.07324219,-11.28125,90.28125,-6.59375,0.0,0.0,0.0,47
1696289911905,-1.5625,0.07128906,0.38085938,-40.03125,42.5625,-15.71875,0.0,0.0,0.0,48
1696289911945,-0.7685547,0.0107421875,0.35058594,-7.0625,-28.59375,20.4375,0.0,0.0,0.0,49
1696289911985,-0.4189453,-0.055664062,-0.19824219,-28.96875,-9.9375,5.34375,0.0,0.0,0.0,50
1696289912025,-1.4501953,0.049804688,0.39648438,96.9375,35.65625,3.8125,0.0,0.0,0.0,51
1696289912065,-1.3525391,0.038085938,0.23339844,-16.71875,9.78125,11.875,0.0,0.0,0.0,52
1696289912105,-0.7089844,-0.30078125,0.08203125,35.84375,-35.0,16.59375,0.0,0.0,0.0,53
1696289912145,-0.6796875,0.3017578,0.28125,-3.09375,8.875,0.40625,0.0,0.0,0.0,54
1696289912185,-1.6123047,0.21191406,0.5292969,-35.75,41.03125,-1.25,0.0,0.0,0.0,55
1696289912225,-0.91796875,-0.046875,-0.01171875,-31.90625,11.1875,1.375,0.0,0.0,0.0,56
1696289912265,-0.3203125,0.087890625,0.0087890625,37.5625,-9.5,8.03125,0.0,0.0,0.0,57
1696289912305,-0.8935547,0.2705078,0.5986328,81.9375,21.3125,2.90625,-80.25,-19.9375,-202.375,58
1696289912345,-1.3603516,0.11425781,0.8017578,-47.21875,-40.1875,6.28125,0.0,0.0,0.0,59
1696289912385,-1.0039062,0.20996094,0.19921875,-78.96875,-69.5,-9.40625,0.0,0.0,0.0,60
1696289912425,-1.1162109,0.2548828,-0.12988281,1.71875,-37.75,-0.375,0.0,0.0,0.0,61
1696289912465,-1.0654297,0.057617188,0.3779297,73.4375,-47.40625,10.25,0.0,0.0,0.0,62
1696289912505,-0.6464844,0.22167969,0.08496094,9.21875,-19.9375,-18.625,0.0,0.0,0.0,63
1696289912545,-0.453125,0.15039062,0.078125,23.8125,22.375,-12.09375,0.0,0.0,0.0,64
1696289912585,-0.88378906,0.01171875,0.043945312,54.8125,36.8125,-6.90625,0.0,0.0,0.0,65
1696289912625,-1.6074219,-0.19921875,1.0253906,-22.3125,42.0,-37.125,0.0,0.0,0.0,66
1696289912665,-0.9609375,0.43652344,0.53027344,-135.71875,43.0625,-40.53125,0.0,0.0,0.0,67
1696289912705,-0.6748047,-0.08984375,0.29785156,-43.8125,-21.78125,8.03125,0.0,0.0,0.0,68
1696289912745,-0.6113281,0.028320312,-0.37597656,-49.40625,7.21875,-3.8125,0.0,0.0,0.0,69
1696289912785,-1.34375,-0.13964844,0.21484375,121.90625,24.5,10.78125,-81.0,-24.25,-197.0,70
1696289912825,-1.3681641,-0.24707031,0.38671875,-40.5,-3.75,-6.375,0.0,0.0,0.0,71
1696289912865,-0.8486328,0.26464844,-0.12109375,-113.8125,-7.71875,-11.25,0.0,0.0,0.0,72
1696289912905,-0.92578125,0.35546875,0.11328125,169.9375,-0.03125,20.4375,0.0,0.0,0.0,73
1696289912945,-1.1708984,-0.26660156,0.5595703,54.65625,17.0625,10.71875,0.0,0.0,0.0,74
1696289912985,-0.97753906,-0.13378906,0.24023438,4.21875,34.4375,-9.46875,0.0,0.0,0.0,75
1696289913025,-0.8876953,0.0859375,0.5019531,-18.28125,39.21875,-13.5625,0.0,0.0,0.0,76
1696289913065,-0.66503906,0.43652344,0.8183594,-27.75,12.59375,-3.6875,0.0,0.0,0.0,77
1696289913105,-0.63183594,-0.08691406,0.14453125,-15.1875,33.78125,1.3125,0.0,0.0,0.0,78
1696289913145,-1.4882812,-0.6201172,0.4609375,-18.125,51.0625,-6.71875,0.0,0.0,0.0,79
1696289913185,-0.9511719,0.3154297,0.19335938,-41.71875,30.0,-26.25,0.0,0.0,0.0,80
1696289913225,-1.0292969,0.45898438,0.4765625,-14.3125,-66.3125,10.71875,0.0,0.0,0.0,81
1696289913265,-0.89453125,0.23925781,-0.46289062,-81.15625,-19.25,4.1875,0.0,0.0,0.0,82
