,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695498184422,0.3515625,-0.021484375,0.91308594,0.0625,0.125,0.25,0.0,0.0,0.0,0
1,1695498184481,0.33691406,-0.018554688,0.93066406,-0.0625,0.5,-0.0625,0.0,0.0,0.0,1
2,1695498184510,0.34472656,-0.0078125,0.92089844,-0.0625,0.25,0.0,-0.75,-1.4375,12.6875,2
3,1695498184541,0.34765625,-0.013671875,0.9169922,0.0625,0.125,-0.1875,0.0,0.0,0.0,3
4,1695498184602,0.34375,-0.018554688,0.9189453,0.125,0.3125,-0.0625,0.0,0.0,0.0,4
5,1695498184632,0.33496094,-0.0068359375,0.9091797,-0.0625,-0.25,0.1875,0.0,0.0,0.0,5
6,1695498184691,0.34472656,-0.017578125,0.9296875,0.0,0.125,0.0625,0.0,0.0,0.0,6
7,1695498184721,0.34472656,-0.013671875,0.9121094,0.0,0.0,0.125,0.0,0.0,0.0,7
8,1695498184753,0.34375,-0.0087890625,0.9277344,-0.0625,0.0625,0.1875,0.0,0.0,0.0,8
9,1695498184812,0.34179688,-0.0087890625,0.9091797,-0.0625,0.25,0.125,0.0,0.0,0.0,9
10,1695498184874,0.33691406,-0.015625,0.9248047,-0.125,0.0,0.1875,0.0,0.0,0.0,10
11,1695498184876,0.35058594,-0.0146484375,0.92578125,-0.1875,-0.125,0.25,0.0,0.0,0.0,11
12,1695498184900,0.34960938,-0.0126953125,0.91015625,-0.125,-0.0625,0.25,0.0,0.0,0.0,12
13,1695498184962,0.35058594,-0.0146484375,0.9238281,-0.1875,-0.3125,0.375,0.0,0.0,0.0,13
14,1695498184991,0.34960938,-0.018554688,0.9169922,-0.25,-0.28125,0.34375,-0.3125,-2.5,12.375,14
15,1695498185024,0.3486328,-0.020507812,0.9033203,-0.0625,0.03125,0.15625,0.0,0.0,0.0,15
16,1695498185082,0.3466797,-0.015625,0.91796875,-0.4375,-0.34375,0.15625,0.0,0.0,0.0,16
17,1695498185113,0.33984375,-0.016601562,0.9375,0.0625,0.34375,0.28125,0.0,0.0,0.0,17
18,1695498185142,0.34570312,-0.017578125,0.9248047,-0.53125,-1.5,0.21875,0.0,0.0,0.0,18
19,1695498185201,0.34960938,-0.0078125,0.9326172,-0.0625,-0.03125,0.15625,0.0,0.0,0.0,19
20,1695498185231,0.34375,-0.0234375,0.9111328,-0.125,-0.71875,0.4375,0.0,0.0,0.0,20
21,1695498185261,0.33984375,-0.0126953125,0.9111328,-0.125,0.03125,0.21875,0.0,0.0,0.0,21
22,1695498185322,0.34375,-0.017578125,0.91308594,-0.1875,-0.15625,0.28125,0.0,0.0,0.0,22
23,1695498185356,0.35253906,-0.0126953125,0.9277344,-0.1875,-0.40625,0.03125,0.0,0.0,0.0,23
24,1695498185384,0.34472656,-0.009765625,0.9199219,0.0625,0.21875,0.15625,0.0,0.0,0.0,24
25,1695498185440,0.34472656,-0.015625,0.91308594,-0.125,-0.40625,0.34375,0.0,0.0,0.0,25
26,1695498185470,0.34375,-0.013671875,0.9199219,-0.3125,-0.21875,0.15625,0.0,0.0,0.0,26
27,1695498185502,0.34179688,-0.016601562,0.9189453,-0.125,-0.40625,0.40625,0.3125,-2.5,12.6875,27
