,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695394299617,-0.9716797,-0.31640625,-0.18554688,20.0,-2.625,-1.4375,0.0,0.0,0.0,0
1,1695394299648,-1.0986328,-0.29296875,-0.060546875,24.1875,8.5,-3.9375,0.0,0.0,0.0,1
2,1695394299675,-1.0380859,-0.28222656,0.15429688,1.6875,3.0625,-12.5625,0.0,0.0,0.0,2
3,1695394299737,-1.1152344,-0.3876953,-0.14160156,-16.28125,-22.71875,-31.59375,0.0,0.0,0.0,3
4,1695394299768,-1.0205078,-0.3125,-0.048828125,-23.59375,-32.40625,-52.40625,0.0,0.0,0.0,4
5,1695394299798,-0.8730469,-0.34472656,-0.056640625,-36.09375,-63.84375,-63.15625,0.0,0.0,0.0,5
6,1695394299856,-0.8564453,-0.4140625,-0.072265625,-32.4375,-20.5625,-55.40625,-37.8125,-21.25,-14.1875,6
7,1695394299886,-0.79589844,-0.33984375,-0.013671875,-22.75,3.40625,-38.4375,0.0,0.0,0.0,7
8,1695394299916,-0.85253906,-0.4658203,-0.024414062,5.71875,17.34375,-11.9375,0.0,0.0,0.0,8
9,1695394299976,-0.8535156,-0.52734375,0.17871094,-8.21875,19.03125,-15.71875,0.0,0.0,0.0,9
10,1695394300006,-0.7363281,-0.4482422,0.041015625,1.625,32.09375,-2.25,0.0,0.0,0.0,10
11,1695394300036,-0.921875,-0.4091797,0.14941406,8.40625,28.875,16.375,0.0,0.0,0.0,11
12,1695394300097,-0.9111328,-0.51171875,0.041992188,9.6875,15.8125,19.96875,0.0,0.0,0.0,12
13,1695394300126,-0.9501953,-0.5449219,-0.07910156,3.4375,19.09375,24.4375,0.0,0.0,0.0,13
14,1695394300156,-1.1240234,-0.48046875,-0.14453125,-12.59375,38.8125,27.25,0.0,0.0,0.0,14
15,1695394300219,-1.5546875,-0.73535156,-0.2998047,-12.25,22.65625,16.0,0.0,0.0,0.0,15
16,1695394300246,-1.3632812,-0.35351562,0.12695312,38.375,-9.09375,31.21875,0.0,0.0,0.0,16
17,1695394300276,-1.4033203,-0.17675781,0.52246094,87.1875,-84.40625,50.1875,0.0,0.0,0.0,17
18,1695394300337,-1.4902344,-0.72558594,0.6269531,129.4375,-214.21875,30.59375,0.0,0.0,0.0,18
19,1695394300367,-1.7685547,-0.6582031,0.0126953125,-84.9375,-251.65625,21.375,-38.375,-15.6875,-6.8125,19
20,1695394300396,-1.2753906,0.0390625,-0.5830078,60.09375,-156.3125,-42.21875,0.0,0.0,0.0,20
21,1695394300457,-1.1347656,-0.28222656,0.734375,259.0,-188.09375,-15.5625,0.0,0.0,0.0,21
22,1695394300490,-0.71484375,-0.33007812,-0.16210938,144.625,-152.40625,-40.875,0.0,0.0,0.0,22
23,1695394300517,-0.18847656,0.0087890625,0.2998047,210.1875,-141.46875,23.8125,0.0,0.0,0.0,23
24,1695394300577,-0.24609375,-0.001953125,0.2763672,133.875,-80.3125,16.75,0.0,0.0,0.0,24
25,1695394300606,-0.16699219,0.20898438,0.18457031,70.84375,-47.125,11.125,0.0,0.0,0.0,25
26,1695394300636,-0.109375,0.20214844,0.53222656,4.5,-11.71875,-31.28125,0.0,0.0,0.0,26
27,1695394300697,-0.5361328,0.21191406,0.56640625,-72.0625,25.5625,-43.1875,0.0,0.0,0.0,27
28,1695394300727,-0.66015625,-0.41601562,0.9121094,-31.21875,58.28125,-41.1875,0.0,0.0,0.0,28
29,1695394300756,-0.41992188,0.44628906,0.50878906,-59.28125,86.90625,-1.8125,0.0,0.0,0.0,29
30,1695394300817,-1.5605469,-0.4951172,1.1845703,-71.125,93.625,9.84375,0.0,0.0,0.0,30
31,1695394300846,-1.4794922,-0.25976562,0.65625,-87.96875,95.46875,2.59375,-22.625,-3.4375,8.3125,31
32,1695394300876,-0.4375,-0.00390625,0.4033203,-107.28125,102.71875,-2.90625,0.0,0.0,0.0,32
33,1695394300935,-0.8300781,-0.053710938,0.2529297,-135.15625,108.15625,47.8125,0.0,0.0,0.0,33
34,1695394300970,-1.3798828,-0.203125,0.07714844,-104.21875,94.125,82.65625,0.0,0.0,0.0,34
35,1695394300998,-0.91503906,-0.46972656,0.23242188,-106.90625,75.125,38.46875,0.0,0.0,0.0,35
36,1695394301056,-0.9892578,-0.546875,0.15625,-20.125,76.125,-1.21875,0.0,0.0,0.0,36
37,1695394301087,-0.7050781,-0.32421875,0.16308594,-31.78125,106.9375,-59.3125,0.0,0.0,0.0,37
