,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695992952316,0.28808594,-0.18164062,0.0078125,-2.59375,58.15625,-147.0,0.0,0.0,0.0,0
1,1695992952370,0.26367188,-0.18066406,0.0,5.28125,10.3125,-59.1875,0.0,0.0,0.0,1
2,1695992952400,-0.06738281,-0.14550781,-0.06542969,-1.0625,-47.625,-1.25,-65.5625,-124.75,-274.375,2
3,1695992952433,-0.34179688,0.032226562,-0.13964844,8.03125,-69.28125,51.21875,0.0,0.0,0.0,3
4,1695992952492,-1.9980469,0.74316406,1.1640625,15.375,-206.0,98.71875,0.0,0.0,0.0,4
5,1695992952521,-1.9980469,1.1230469,0.25683594,-171.65625,98.0625,33.59375,0.0,0.0,0.0,5
6,1695992952559,-1.9980469,-0.026367188,0.49609375,91.15625,-7.09375,-12.875,0.0,0.0,0.0,6
7,1695992952610,-1.7294922,0.8183594,0.27441406,1.625,-1.78125,-21.59375,0.0,0.0,0.0,7
8,1695992952641,-0.6123047,0.45507812,0.10546875,13.0,19.8125,33.46875,0.0,0.0,0.0,8
9,1695992952675,0.07128906,-0.1328125,-0.01171875,-9.65625,33.6875,29.875,0.0,0.0,0.0,9
10,1695992952734,0.25390625,-0.20898438,-0.047851562,25.625,64.6875,-39.71875,0.0,0.0,0.0,10
11,1695992952763,0.33984375,-0.16015625,0.119140625,28.90625,-31.1875,-120.9375,0.0,0.0,0.0,11
12,1695992952792,0.29785156,-0.07714844,0.0625,-4.28125,-1.21875,-162.8125,0.0,0.0,0.0,12
13,1695992952851,0.35839844,-0.053710938,-0.026367188,-28.65625,30.375,-20.84375,0.0,0.0,0.0,13
14,1695992952882,0.005859375,-0.030273438,-0.072265625,-6.25,73.90625,55.75,0.0,0.0,0.0,14
15,1695992952911,-0.17578125,-0.028320312,-0.018554688,-8.5625,-50.1875,41.34375,-69.3125,-125.5,-276.9375,15
16,1695992953003,-1.9980469,0.24316406,-0.3125,4.0625,-239.9375,118.125,0.0,0.0,0.0,16
17,1695992953007,-1.9980469,0.51171875,0.7871094,58.875,238.875,-54.84375,0.0,0.0,0.0,17
18,1695992953031,-1.8828125,0.5595703,-0.06347656,100.09375,18.78125,26.8125,0.0,0.0,0.0,18
19,1695992953061,-0.78027344,0.5263672,0.32226562,-46.65625,3.59375,-22.5,0.0,0.0,0.0,19
20,1695992953124,-0.26367188,0.19628906,-0.12109375,7.375,-22.59375,11.4375,0.0,0.0,0.0,20
21,1695992953150,0.26757812,-0.18554688,-0.21386719,96.84375,50.71875,-54.25,0.0,0.0,0.0,21
22,1695992953187,0.42285156,-0.20507812,0.21582031,-29.875,-111.46875,-93.25,0.0,0.0,0.0,22
23,1695992953241,0.2548828,-0.060546875,0.041992188,-76.84375,8.53125,-127.90625,0.0,0.0,0.0,23
24,1695992953270,0.12988281,0.0546875,-0.005859375,11.03125,76.21875,0.25,0.0,0.0,0.0,24
25,1695992953302,-0.009765625,0.08691406,-0.049804688,17.625,26.46875,-7.96875,0.0,0.0,0.0,25
26,1695992953362,-0.203125,-0.0625,0.048828125,2.1875,-4.84375,-11.75,0.0,0.0,0.0,26
27,1695992953391,-0.9824219,0.0546875,0.34375,-81.5625,-204.125,29.5625,-75.0,-126.25,-275.0,27
28,1695992953420,-1.9980469,1.9306641,0.64941406,-275.40625,-32.71875,305.75,0.0,0.0,0.0,28
29,1695992953482,-1.9980469,-0.4951172,0.45214844,153.90625,-53.125,20.34375,0.0,0.0,0.0,29
30,1695992953512,-1.9980469,0.6328125,0.19140625,82.4375,4.03125,-28.4375,0.0,0.0,0.0,30
31,1695992953543,-1.0898438,0.7060547,0.28515625,86.84375,-2.6875,-3.875,0.0,0.0,0.0,31
32,1695992953602,-0.16796875,0.30859375,-0.115234375,31.96875,26.90625,5.5625,0.0,0.0,0.0,32
