,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695511102606,-0.20800781,-0.9785156,0.06640625,-0.4375,2.75,-3.25,0.0,0.0,0.0,0
1,1695511102633,-0.24414062,-0.99316406,0.11328125,-8.90625,8.25,0.84375,0.0,0.0,0.0,1
2,1695511102662,-0.2529297,-0.9423828,0.17578125,-15.9375,-13.0,1.5625,0.0,0.0,0.0,2
3,1695511102720,-0.35253906,-0.9892578,0.16699219,-11.0,-24.59375,6.09375,0.0,0.0,0.0,3
4,1695511102758,-0.20507812,-1.0380859,0.099609375,-0.375,-51.9375,2.5,0.0,0.0,0.0,4
5,1695511102783,-0.09472656,-0.8847656,0.14257812,2.6875,-34.90625,-14.125,0.0,0.0,0.0,5
6,1695511102842,-0.296875,-0.91308594,0.15625,15.0625,-9.15625,-14.65625,0.0,0.0,0.0,6
7,1695511102874,-0.5234375,-1.0146484,0.20898438,6.59375,-18.0,-16.0625,0.0,0.0,0.0,7
8,1695511102934,-0.39746094,-0.8886719,0.18945312,15.4375,-5.1875,-2.65625,0.0,0.0,0.0,8
9,1695511102961,-0.23144531,-1.0673828,0.22851562,12.3125,2.15625,7.90625,-91.9375,-1.9375,-27.8125,9
10,1695511102992,-0.31640625,-0.91015625,0.20996094,0.90625,-0.96875,-0.1875,0.0,0.0,0.0,10
11,1695511103021,-0.34179688,-0.9042969,0.1796875,-9.46875,-9.75,-7.65625,0.0,0.0,0.0,11
12,1695511103081,-0.30859375,-0.8378906,0.15332031,-29.625,-19.28125,0.65625,0.0,0.0,0.0,12
13,1695511103112,-0.2109375,-0.9082031,0.22070312,0.65625,36.3125,9.9375,0.0,0.0,0.0,13
14,1695511103140,-0.20019531,-0.921875,0.28125,4.4375,33.09375,1.3125,0.0,0.0,0.0,14
15,1695511103201,-0.38183594,-1.1816406,0.09472656,-17.71875,-1.46875,-7.84375,0.0,0.0,0.0,15
16,1695511103230,-0.49023438,-0.76660156,0.24511719,19.59375,44.0625,-3.0,0.0,0.0,0.0,16
