,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.3803711,-0.04937744,-0.899353,6.328125,7.890625,-0.296875
1,1697606005,0.36694336,-0.04547119,-0.8876343,8.65625,8.65625,0.609375
2,1697606045,0.37841797,-0.0335083,-1.007019,4.1875,4.96875,0.4375
3,1697606085,0.3725586,-0.047912598,-0.9789429,0.359375,0.171875,0.15625
4,1697606125,0.36645508,-0.047424316,-0.93963623,-0.8125,-1.734375,0.015625
5,1697606165,0.36669922,-0.039123535,-0.92645264,-0.515625,-0.984375,0.125
6,1697606205,0.37182617,-0.051086426,-0.93499756,0.984375,-1.015625,0.25
7,1697606245,0.37158203,-0.045959473,-0.9533081,1.15625,0.0,0.046875
8,1697606285,0.36401367,-0.04888916,-0.96014404,0.734375,-0.6875,0.09375
9,1697606325,0.36987305,-0.042785645,-0.93963623,0.671875,-1.578125,0.21875
10,1697606365,0.35375977,-0.027160645,-0.9232788,-2.125,-7.21875,-0.015625
11,1697606405,0.4038086,-0.069885254,-0.9852905,-9.53125,-13.640625,-0.265625
12,1697606445,0.38793945,-0.09185791,-0.88275146,-1.296875,-3.796875,0.296875
13,1697606485,0.39233398,-0.058410645,-0.89349365,2.515625,2.46875,-0.109375
14,1697606525,0.39697266,-0.05206299,-0.93304443,5.09375,5.75,0.140625
15,1697606565,0.37475586,-0.059387207,-0.8966675,6.765625,7.6875,0.375
16,1697606605,0.3815918,-0.038146973,-0.9970093,5.796875,7.21875,0.234375
17,1697606645,0.3713379,-0.04156494,-0.9743042,3.171875,5.328125,0.109375
18,1697606685,0.35131836,-0.037902832,-0.9364624,3.296875,3.75,0.078125
19,1697606725,0.3503418,-0.030334473,-0.9447632,2.328125,3.28125,-0.046875
20,1697606765,0.3503418,-0.034240723,-0.9533081,1.765625,2.71875,-0.125
21,1697606805,0.34692383,-0.026428223,-0.96258545,1.515625,1.75,0.09375
22,1697606845,0.3474121,-0.030578613,-0.99432373,0.6875,0.96875,-0.140625
23,1697606885,0.33911133,-0.026916504,-0.96014404,0.203125,-1.21875,0.171875
24,1697606925,0.3413086,-0.022766113,-0.9569702,-0.4375,-1.53125,-0.046875
25,1697606965,0.34301758,-0.027893066,-0.95599365,-0.328125,-2.0,0.125
26,1697607005,0.35107422,-0.027160645,-0.9581909,-1.40625,-4.4375,0.34375
27,1697607045,0.36035156,-0.0335083,-0.9594116,-0.40625,-3.375,0.34375
28,1697607085,0.3564453,-0.032043457,-0.9442749,0.328125,-1.9375,0.390625
29,1697607125,0.34838867,-0.03326416,-0.9352417,1.21875,-2.5625,0.421875
30,1697607165,0.33862305,-0.0134887695,-0.9100952,-2.125,-8.4375,0.546875
31,1697607205,0.42358398,-0.05987549,-1.0011597,-2.234375,-4.46875,1.328125
32,1697607245,0.3942871,-0.04864502,-0.9784546,1.46875,0.1875,0.140625
33,1697607285,0.36816406,-0.026184082,-0.9047241,2.421875,4.765625,-0.34375
34,1697607325,0.35961914,-0.026672363,-0.9086304,1.515625,6.359375,-0.40625
35,1697607365,0.36108398,-0.030090332,-0.9701538,2.78125,6.65625,-0.078125
36,1697607405,0.3557129,-0.03326416,-0.9821167,0.84375,4.1875,0.015625
37,1697607445,0.33789062,-0.028869629,-0.9713745,-1.3125,1.15625,-0.0625
38,1697607485,0.34204102,-0.04058838,-0.93548584,-0.5,1.96875,-0.421875
39,1697607525,0.34204102,-0.034973145,-0.9467163,-1.65625,3.015625,-0.890625
40,1697607565,0.32836914,-0.035217285,-0.93963623,-0.765625,5.828125,-0.9375
41,1697607605,0.3239746,-0.039123535,-0.95965576,0.296875,6.78125,-0.671875
42,1697607645,0.3149414,-0.044006348,-0.94744873,1.828125,7.484375,-0.5625
43,1697607685,0.29248047,-0.03717041,-0.9086304,1.984375,11.59375,-1.359375
44,1697607725,0.29492188,-0.042785645,-1.0609741,1.046875,6.21875,-0.65625
45,1697607765,0.27783203,-0.03668213,-0.9813843,1.140625,2.109375,-0.328125
46,1697607805,0.28100586,-0.039611816,-1.0150757,1.03125,-0.109375,-0.203125
47,1697607845,0.28198242,-0.039855957,-0.9706421,0.921875,-2.71875,0.203125
48,1697607885,0.2854004,-0.030578613,-0.9537964,0.65625,-4.4375,0.53125
49,1697607925,0.2998047,0.001159668,-1.0519409,-6.390625,-27.953125,2.546875
50,1697607965,0.36132812,-0.11065674,-0.961853,-3.453125,-14.640625,2.171875
51,1697608005,0.35180664,-0.04840088,-0.902771,-0.890625,-3.9375,0.25
52,1697608045,0.34057617,-0.049621582,-0.9215698,2.640625,3.109375,0.078125
53,1697608085,0.33496094,-0.04522705,-0.92401123,2.15625,5.953125,-0.375
54,1697608125,0.32910156,-0.03302002,-0.9918823,3.703125,5.484375,0.359375
55,1697608165,0.32788086,-0.035949707,-0.9935913,0.703125,1.421875,0.140625
56,1697608205,0.3269043,-0.04058838,-0.97650146,-1.484375,-1.0,0.171875
57,1697608245,0.3269043,-0.04034424,-0.95111084,-1.71875,-1.953125,0.203125
58,1697608285,0.32592773,-0.05255127,-0.9528198,-1.1875,-2.328125,0.03125
59,1697608325,0.3317871,-0.05718994,-0.9696655,-0.140625,-1.046875,0.046875
60,1697608365,0.33007812,-0.039123535,-0.9508667,0.8125,-3.671875,0.546875
61,1697608405,0.35620117,-0.035949707,-1.0560913,-6.546875,-21.828125,1.46875
62,1697608445,0.36523438,-0.09429932,-0.8461304,-1.453125,-10.078125,1.375
63,1697608485,0.37670898,-0.06744385,-0.88934326,0.671875,0.46875,-0.453125
64,1697608525,0.3581543,-0.046936035,-0.8969116,3.0625,5.609375,-0.21875
65,1697608565,0.36694336,-0.07183838,-0.92474365,5.15625,7.359375,0.125
66,1697608605,0.3544922,-0.034240723,-0.99920654,4.5,6.609375,0.109375
67,1697608645,0.34301758,-0.043029785,-0.98187256,-0.078125,1.4375,-0.03125
68,1697608685,0.3383789,-0.054748535,-0.9454956,-1.171875,-1.671875,0.125
69,1697608725,0.34985352,-0.05230713,-0.96258545,-0.984375,-1.78125,0.046875
70,1697608765,0.3479004,-0.051330566,-0.95306396,-0.5625,-1.828125,0.078125
71,1697608805,0.34521484,-0.051818848,-0.9562378,1.09375,-1.828125,0.328125
72,1697608845,0.34692383,-0.054260254,-0.94158936,1.625,-3.046875,0.34375
73,1697608885,0.3359375,-0.031066895,-1.0326538,-0.828125,-17.875,0.828125
74,1697608925,0.44091797,-0.09088135,-0.94573975,-6.921875,-14.484375,0.984375
75,1697608965,0.39794922,-0.054504395,-0.87298584,-1.5,-2.703125,-0.65625
76,1697609005,0.37695312,-0.050109863,-0.88031006,4.953125,6.671875,0.265625
77,1697609045,0.3791504,-0.054992676,-0.885437,9.1875,9.515625,1.0
78,1697609085,0.38745117,-0.047668457,-1.0253296,9.890625,11.421875,0.296875
79,1697609125,0.35107422,-0.027160645,-0.9911499,5.0625,7.34375,0.0625
80,1697609165,0.34448242,-0.021057129,-0.9689331,1.34375,2.96875,0.140625
81,1697609205,0.3425293,-0.031555176,-0.94744873,1.546875,2.484375,0.0
82,1697609245,0.34545898,-0.02935791,-0.9594116,2.125,3.1875,-0.203125
83,1697609285,0.3334961,-0.027893066,-0.9677124,2.875,3.578125,-0.078125
84,1697609325,0.3330078,-0.018127441,-0.9816284,1.375,1.953125,-0.234375
85,1697609365,0.33398438,-0.018859863,-0.9684448,-0.09375,1.09375,-0.21875
86,1697609405,0.32299805,-0.02130127,-0.9425659,0.21875,1.0625,-0.15625
87,1697609445,0.32714844,-0.019836426,-0.9567261,-0.484375,0.78125,-0.0625
88,1697609485,0.32641602,-0.022766113,-0.9723511,-1.265625,-0.09375,-0.015625
89,1697609525,0.32543945,-0.02911377,-0.9633179,-1.421875,-0.125,-0.046875
90,1697609565,0.31982422,-0.034240723,-0.9694214,-1.46875,-2.0,0.09375
91,1697609605,0.33081055,-0.04058838,-0.95965576,-2.0,-2.890625,0.1875
92,1697609645,0.33666992,-0.04498291,-0.9677124,-0.3125,-2.953125,0.1875
93,1697609685,0.3371582,-0.038879395,-0.95062256,0.953125,-2.6875,0.375
94,1697609725,0.34057617,-0.031311035,-0.97650146,0.28125,-2.203125,0.296875
95,1697609765,0.34155273,-0.034484863,-0.9491577,0.40625,-2.796875,0.34375
96,1697609805,0.34106445,-0.035217285,-0.9557495,0.34375,-2.21875,0.390625
97,1697609845,0.34570312,-0.039367676,-0.9586792,1.015625,-1.71875,0.390625
98,1697609885,0.3491211,-0.034240723,-0.96990967,0.78125,-0.828125,0.328125
99,1697609925,0.3503418,-0.03326416,-0.9528198,3.15625,-0.1875,0.46875
100,1697609965,0.3388672,0.0014038086,-1.032898,-4.359375,-14.890625,0.765625
101,1697610005,0.40722656,-0.049621582,-1.0465698,-7.265625,-20.328125,0.953125
102,1697610045,0.3918457,-0.05718994,-0.90448,-2.328125,-10.4375,0.828125
103,1697610085,0.37524414,-0.040100098,-0.81951904,4.109375,2.8125,0.234375
104,1697610125,0.3828125,-0.03375244,-0.88494873,4.03125,6.859375,-0.28125
105,1697610165,0.3815918,-0.027893066,-0.9371948,4.6875,11.03125,-0.375
106,1697610205,0.36865234,-0.036193848,-1.00531,3.9375,7.484375,0.15625
107,1697610245,0.37231445,-0.016906738,-0.9923706,1.265625,2.46875,-0.140625
108,1697610285,0.35668945,-0.022277832,-0.9640503,0.328125,-0.109375,0.234375
