,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695837548505,-0.021484375,0.99121094,0.005859375,0.09375,-0.4375,-0.3125,0.0,0.0,0.0,76
1,1695837548545,-0.026367188,1.0029297,0.0029296875,-0.09375,-0.375,-0.1875,0.0,0.0,0.0,77
2,1695837548585,-0.03125,0.9970703,0.0126953125,0.03125,-0.5625,-0.46875,0.0,0.0,0.0,78
3,1695837548625,-0.03125,0.9951172,0.0126953125,0.15625,-0.25,-0.4375,0.0,0.0,0.0,79
4,1695837548665,-0.01953125,0.99316406,0.0009765625,0.15625,-0.625,-0.46875,0.0,0.0,0.0,80
5,1695837548705,-0.029296875,0.9980469,-0.0029296875,0.21875,0.0,-0.375,0.0,0.0,0.0,81
6,1695837548745,-0.02734375,1.0009766,0.013671875,0.09375,-0.1875,-0.4375,0.0,0.0,0.0,82
7,1695837548785,-0.028320312,0.9921875,0.0048828125,0.09375,-0.375,-0.71875,0.0,0.0,0.0,83
8,1695837548825,-0.02734375,0.9921875,0.0,0.03125,-0.5,-0.78125,0.0,0.0,0.0,84
9,1695837548865,-0.02734375,0.9941406,0.0068359375,-0.34375,-0.71875,-0.90625,0.0,0.0,0.0,85
10,1695837548905,-0.03125,1.0009766,0.0068359375,-0.15625,-0.71875,-0.65625,0.0,0.0,0.0,86
11,1695837548945,-0.036132812,0.9951172,0.0068359375,0.03125,-0.375,-0.65625,11.875,47.125,-41.3125,87
12,1695837548985,-0.033203125,0.9941406,0.00390625,0.15625,-0.1875,-0.53125,0.0,0.0,0.0,88
13,1695837549025,-0.037109375,0.99316406,0.0146484375,-0.09375,0.0625,-0.84375,0.0,0.0,0.0,89
14,1695837549065,-0.032226562,1.0009766,0.0068359375,-0.40625,0.625,-0.78125,0.0,0.0,0.0,90
15,1695837549105,-0.030273438,0.9921875,0.0126953125,-0.46875,0.375,-0.65625,0.0,0.0,0.0,91
16,1695837549145,-0.03125,0.9970703,-0.0048828125,-0.78125,0.3125,-0.65625,0.0,0.0,0.0,92
17,1695837549185,-0.037109375,1.0029297,0.0048828125,-0.59375,-0.1875,-0.78125,0.0,0.0,0.0,93
18,1695837549225,-0.029296875,1.0039062,0.0,-0.46875,-0.5625,-0.53125,0.0,0.0,0.0,94
19,1695837549265,-0.033203125,0.99902344,0.00390625,0.03125,0.0625,-0.46875,0.0,0.0,0.0,95
20,1695837549305,-0.036132812,0.99902344,0.01171875,0.21875,0.25,-0.375,0.0,0.0,0.0,96
21,1695837549345,-0.038085938,0.9970703,0.005859375,0.25,-0.4375,-0.375,0.0,0.0,0.0,97
22,1695837549385,-0.026367188,0.9951172,0.013671875,0.15625,-0.4375,-0.4375,0.0,0.0,0.0,98
23,1695837549425,-0.032226562,1.0009766,0.0146484375,0.03125,-0.5625,-0.4375,0.0,0.0,0.0,99
24,1695837549465,-0.03515625,0.99609375,0.0234375,0.15625,-0.65625,-0.25,10.9375,48.0625,-41.75,100
25,1695837549505,-0.0390625,1.0009766,0.013671875,0.25,-0.625,-0.25,0.0,0.0,0.0,101
26,1695837549545,-0.03125,1.0009766,0.021484375,0.25,-0.375,-0.1875,0.0,0.0,0.0,102
27,1695837549585,-0.03125,0.99121094,0.0068359375,0.15625,-0.375,0.0,0.0,0.0,0.0,103
28,1695837549625,-0.03515625,1.0009766,0.0107421875,0.15625,-0.5625,-0.375,0.0,0.0,0.0,104
29,1695837549665,-0.033203125,0.99902344,0.0029296875,0.3125,-0.375,-0.0625,0.0,0.0,0.0,105
30,1695837549705,-0.032226562,1.0009766,0.017578125,0.21875,-0.4375,-0.1875,0.0,0.0,0.0,106
31,1695837549745,-0.03515625,0.9941406,0.00390625,0.21875,-0.375,-0.125,0.0,0.0,0.0,107
32,1695837549785,-0.025390625,0.99121094,-0.0087890625,0.25,-0.90625,0.0,0.0,0.0,0.0,108
33,1695837549825,-0.032226562,0.9863281,0.0087890625,0.3125,-0.65625,0.125,0.0,0.0,0.0,109
34,1695837549865,-0.032226562,0.99609375,0.0048828125,0.3125,-0.625,0.0,0.0,0.0,0.0,110
35,1695837549905,-0.040039062,0.99609375,0.00390625,0.25,-0.78125,0.0625,0.0,0.0,0.0,111
36,1695837549945,-0.033203125,1.0009766,0.0068359375,0.25,-0.90625,0.1875,10.0625,47.125,-41.0,112
37,1695837549985,-0.036132812,0.99316406,0.005859375,0.25,-0.78125,0.1875,0.0,0.0,0.0,113
38,1695837550025,-0.034179688,0.9921875,0.0107421875,0.5625,-0.5625,0.125,0.0,0.0,0.0,114
39,1695837550065,-0.029296875,0.99902344,0.013671875,0.375,-0.71875,0.1875,0.0,0.0,0.0,115
40,1695837550105,-0.026367188,0.9970703,0.009765625,0.375,-0.65625,0.125,0.0,0.0,0.0,116
41,1695837550145,-0.03515625,0.9941406,0.0,0.4375,-1.21875,0.1875,0.0,0.0,0.0,117
42,1695837550185,-0.040039062,0.99902344,0.009765625,0.4375,-0.96875,0.4375,0.0,0.0,0.0,118
43,1695837550225,-0.030273438,0.99902344,0.0009765625,0.6875,-0.96875,0.25,0.0,0.0,0.0,119
44,1695837550265,-0.0234375,0.9921875,0.0107421875,0.75,-0.625,0.25,0.0,0.0,0.0,120
45,1695837550305,-0.02734375,1.0,0.016601562,0.625,-0.4375,0.0625,0.0,0.0,0.0,121
46,1695837550345,-0.028320312,0.9980469,0.024414062,0.375,-0.84375,0.0,0.0,0.0,0.0,122
47,1695837550385,-0.024414062,0.99902344,-0.0078125,0.25,-1.09375,0.0625,0.0,0.0,0.0,123
48,1695837550425,-0.032226562,0.99902344,0.001953125,0.09375,-1.28125,-0.25,0.0,0.0,0.0,124
49,1695837550465,-0.036132812,0.98535156,-0.005859375,0.375,-0.78125,-0.0625,10.1875,46.5625,-40.4375,125
50,1695837550505,-0.029296875,0.9980469,0.0009765625,0.15625,-0.625,-0.25,0.0,0.0,0.0,126
51,1695837550545,-0.02734375,0.99609375,0.005859375,0.15625,-0.5,-0.125,0.0,0.0,0.0,127
52,1695837550585,-0.030273438,0.99609375,0.0029296875,0.21875,-0.71875,0.0625,0.0,0.0,0.0,128
53,1695837550625,-0.026367188,0.9902344,-0.0087890625,-0.09375,-0.375,-0.0625,0.0,0.0,0.0,129
54,1695837550665,-0.025390625,0.9902344,0.0,-0.03125,-0.0625,0.0,0.0,0.0,0.0,130
55,1695837550705,-0.0234375,0.9902344,0.0078125,-0.84375,-0.90625,0.0625,0.0,0.0,0.0,131
56,1695837550745,-0.021484375,0.9941406,0.0009765625,-0.96875,-1.71875,-0.0625,0.0,0.0,0.0,132
57,1695837550785,-0.028320312,0.9951172,0.0087890625,-0.96875,-1.59375,0.0,0.0,0.0,0.0,133
58,1695837550825,-0.03515625,0.99902344,0.009765625,-0.90625,-1.71875,0.0625,0.0,0.0,0.0,134
59,1695837550865,-0.0107421875,0.9970703,0.01171875,0.03125,0.96875,-0.53125,0.0,0.0,0.0,256
60,1695837550905,0.0068359375,1.0009766,0.016601562,-0.65625,-0.3125,-0.65625,0.0,0.0,0.0,257
61,1695837550945,-0.0068359375,0.9951172,0.032226562,-1.125,-1.71875,-0.59375,0.0,0.0,0.0,258
62,1695837550985,-0.016601562,0.99609375,0.00390625,-0.65625,-1.78125,-0.53125,0.0,0.0,0.0,259
63,1695837551025,-0.0107421875,0.99902344,0.0107421875,0.25,-0.96875,-0.71875,0.0,0.0,0.0,260
64,1695837551065,-0.009765625,0.9941406,0.021484375,0.4375,0.25,-0.1875,0.0,0.0,0.0,261
65,1695837551105,-0.005859375,0.99902344,0.01953125,0.03125,-0.625,-0.65625,11.125,46.6875,-42.6875,262
66,1695837551145,-0.005859375,0.99316406,0.022460938,-0.34375,-0.25,-0.59375,0.0,0.0,0.0,263
67,1695837551185,-0.00390625,0.99609375,0.017578125,-0.34375,-0.78125,-0.96875,0.0,0.0,0.0,264
68,1695837551225,-0.0078125,1.0058594,0.034179688,-0.21875,-0.90625,-0.78125,0.0,0.0,0.0,265
69,1695837551265,-0.009765625,0.98535156,0.009765625,-0.15625,-0.3125,-0.59375,0.0,0.0,0.0,266
70,1695837551305,-0.018554688,0.99609375,0.013671875,-0.34375,-0.1875,-0.65625,0.0,0.0,0.0,267
71,1695837551345,-0.0107421875,0.9970703,0.01171875,-0.28125,-0.25,-0.71875,0.0,0.0,0.0,268
72,1695837551385,-0.022460938,1.0019531,0.030273438,-0.28125,0.0,-0.71875,0.0,0.0,0.0,269
73,1695837551425,-0.0087890625,0.9980469,0.017578125,-0.15625,-0.25,-0.84375,0.0,0.0,0.0,270
74,1695837551465,-0.0126953125,0.99121094,0.022460938,0.25,-0.1875,-0.78125,0.0,0.0,0.0,271
75,1695837551505,-0.01953125,0.99316406,0.025390625,0.25,-0.375,-0.53125,0.0,0.0,0.0,272
76,1695837551545,-0.01953125,0.9980469,0.009765625,0.09375,-0.375,-0.53125,0.0,0.0,0.0,273
77,1695837551585,-0.021484375,0.9970703,0.01953125,-0.09375,-0.5625,-0.59375,0.0,0.0,0.0,274
78,1695837551625,-0.015625,0.9951172,0.018554688,0.21875,0.0625,-0.65625,12.3125,48.0625,-39.8125,275
79,1695837551665,-0.0146484375,0.99316406,0.013671875,0.21875,-0.3125,-0.71875,0.0,0.0,0.0,276
80,1695837551705,-0.015625,0.9951172,0.024414062,0.25,-0.625,-0.53125,0.0,0.0,0.0,277
81,1695837551745,-0.009765625,0.9970703,0.01171875,0.3125,-0.125,-0.375,0.0,0.0,0.0,278
82,1695837551785,-0.028320312,0.99609375,0.0107421875,0.3125,-0.5,-0.4375,0.0,0.0,0.0,279
83,1695837551825,-0.0107421875,0.9892578,0.01953125,0.15625,-1.03125,-0.375,0.0,0.0,0.0,280
84,1695837551865,-0.015625,1.0058594,0.0107421875,0.25,-0.78125,-0.0625,0.0,0.0,0.0,281
85,1695837551905,-0.0234375,1.0,0.015625,0.3125,-1.09375,-0.1875,0.0,0.0,0.0,282
86,1695837551945,-0.021484375,0.9980469,0.01171875,0.375,-0.625,-0.1875,0.0,0.0,0.0,283
