,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695905042691,-0.98535156,0.040039062,0.203125,-1.0,-0.1875,-0.25,0.0,0.0,0.0
1,1695905042726,-0.9863281,0.0390625,0.18652344,-1.125,-0.0625,-0.1875,0.0,0.0,0.0
2,1695905042750,-0.9794922,0.05078125,0.19238281,-0.625,0.28125,0.0,0.0,0.0,0.0
3,1695905042812,-0.984375,0.049804688,0.18847656,-0.625,0.34375,0.0,0.0,0.0,0.0
4,1695905042840,-0.9863281,0.048828125,0.19824219,-0.4375,0.15625,0.21875,0.0,0.0,0.0
5,1695905042872,-0.98828125,0.045898438,0.18359375,-1.40625,-0.0625,-0.25,0.0,0.0,0.0
6,1695905042932,-0.98828125,0.043945312,0.18945312,0.0,0.03125,0.21875,0.0,0.0,0.0
7,1695905042963,-0.9824219,0.05078125,0.19824219,0.21875,0.53125,0.28125,0.0,0.0,0.0
8,1695905042991,-0.984375,0.0546875,0.18066406,-0.125,0.59375,0.03125,0.0,0.0,0.0
9,1695905043052,-0.9921875,0.044921875,0.1953125,0.0,0.21875,0.0,-71.125,-139.75,-234.0625
10,1695905043084,-0.9863281,0.05078125,0.17285156,-0.6875,0.21875,0.15625,0.0,0.0,0.0
11,1695905043115,-0.98828125,0.044921875,0.19726562,-0.4375,0.28125,0.28125,0.0,0.0,0.0
12,1695905043171,-0.9892578,0.041992188,0.19628906,-0.75,0.65625,0.15625,0.0,0.0,0.0
13,1695905043203,-0.99121094,0.04296875,0.19433594,-0.4375,-0.0625,0.21875,0.0,0.0,0.0
14,1695905043234,-0.9902344,0.036132812,0.1875,-1.25,-0.3125,-0.125,0.0,0.0,0.0
15,1695905043292,-0.9892578,0.038085938,0.18945312,0.28125,0.34375,0.15625,0.0,0.0,0.0
16,1695905043322,-0.9873047,0.041992188,0.18359375,0.34375,0.15625,0.0,0.0,0.0,0.0
17,1695905043355,-0.984375,0.045898438,0.18457031,-0.4375,0.09375,0.0,0.0,0.0,0.0
