,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,0,-0.9199219,-0.3564453,-0.0390625,6.78125,-1.09375,-0.0625,0.0,0.0,0.0,0
1,40,-0.9111328,-0.31640625,0.044921875,26.65625,-0.3125,1.5625,0.0,0.0,0.0,1
2,80,-0.9746094,-0.22851562,0.044921875,39.96875,0.46875,-0.8125,0.0,0.0,0.0,2
3,120,-0.9736328,-0.11035156,0.029296875,17.3125,-12.21875,-0.5,0.0,0.0,0.0,3
4,160,-1.0703125,-0.052734375,-0.0048828125,-1.59375,-5.0,-5.125,0.0,0.0,0.0,4
5,200,-1.0673828,-0.08691406,-0.032226562,3.34375,-4.59375,0.1875,-11.125,59.3125,-29.0,5
6,240,-1.0302734,-0.18652344,-0.040039062,-29.59375,-2.5625,-7.15625,0.0,0.0,0.0,6
7,280,-1.0175781,-0.19726562,0.08984375,-57.0,2.25,-11.125,0.0,0.0,0.0,7
8,320,-0.9296875,-0.3720703,0.09472656,-33.46875,1.65625,6.875,0.0,0.0,0.0,8
9,360,-0.9355469,-0.52246094,0.05859375,-12.75,-3.71875,2.75,0.0,0.0,0.0,9
10,400,-1.0126953,-0.4951172,0.091796875,14.03125,2.3125,-1.28125,0.0,0.0,0.0,10
11,440,-0.8496094,-0.4404297,-0.03515625,45.78125,-3.125,10.0,0.0,0.0,0.0,11
12,480,-0.9277344,-0.26757812,0.04296875,50.09375,31.5625,-3.71875,0.0,0.0,0.0,12
13,520,-0.95410156,-0.25390625,0.059570312,-5.875,-2.75,-2.28125,0.0,0.0,0.0,13
14,560,-0.83984375,-0.24121094,-0.020507812,29.21875,-4.9375,10.0625,0.0,0.0,0.0,14
15,600,-0.7636719,-0.3046875,0.051757812,-16.3125,-5.9375,-1.84375,0.0,0.0,0.0,15
16,640,-0.8769531,-0.2578125,-0.072265625,-9.15625,-8.0625,1.46875,0.0,0.0,0.0,16
17,680,-1.4443359,-0.171875,0.13964844,5.0,9.21875,2.8125,-9.625,60.0625,-25.875,17
18,720,-0.98828125,-0.09765625,-0.047851562,-24.0,-39.625,-4.28125,0.0,0.0,0.0,18
19,760,-0.8027344,-0.19335938,-0.16992188,-20.6875,6.15625,2.0,0.0,0.0,0.0,19
20,800,-1.1591797,-0.44921875,0.025390625,-39.96875,17.9375,2.5625,0.0,0.0,0.0,20
21,840,-1.0087891,-0.19726562,0.13476562,-33.9375,6.96875,-14.84375,0.0,0.0,0.0,21
22,880,-0.9121094,-0.140625,0.13085938,-31.3125,-3.78125,-14.65625,0.0,0.0,0.0,22
23,920,-1.1015625,-0.4375,0.0234375,-6.125,-11.46875,-4.96875,0.0,0.0,0.0,23
24,960,-0.95703125,-0.48242188,-0.091796875,32.09375,-22.09375,8.21875,0.0,0.0,0.0,24
