,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,-0.26733398,-0.92388916,0.37664795,-0.125,3.296875,5.21875
1,1697606005,-0.26123047,-0.91851807,0.38201904,-1.5625,2.46875,5.609375
2,1697606045,-0.25634766,-0.92974854,0.41619873,-2.953125,2.171875,4.125
3,1697606085,-0.26489258,-0.91973877,0.41156006,-3.921875,2.0625,3.71875
4,1697606125,-0.25830078,-0.9072876,0.42303467,-0.890625,0.03125,2.796875
5,1697606165,-0.26049805,-0.9204712,0.4315796,-2.875,0.234375,2.6875
6,1697606205,-0.25219727,-0.91363525,0.4364624,-3.34375,0.234375,2.0625
7,1697606245,-0.25,-0.90802,0.43743896,-2.75,0.375,2.0625
8,1697606285,-0.24267578,-0.9092407,0.44110107,-1.4375,0.59375,1.53125
9,1697606325,-0.24243164,-0.89971924,0.44500732,-0.21875,-0.09375,1.96875
10,1697606365,-0.24853516,-0.9109497,0.44647217,1.09375,-0.265625,1.359375
11,1697606405,-0.24902344,-0.9168091,0.4381714,0.140625,-0.203125,0.421875
12,1697606445,-0.2607422,-0.9019165,0.43255615,3.15625,-0.28125,0.875
13,1697606485,-0.25708008,-0.91900635,0.43450928,1.046875,-0.015625,0.546875
14,1697606525,-0.2529297,-0.9121704,0.42108154,0.453125,-0.171875,0.3125
15,1697606565,-0.24560547,-0.9221802,0.42425537,-2.0625,-0.828125,-0.015625
16,1697606605,-0.25195312,-0.92022705,0.42938232,-3.0625,-1.625,-0.734375
17,1697606645,-0.26416016,-0.90704346,0.43621826,-2.453125,-1.125,-0.578125
18,1697606685,-0.27612305,-0.89508057,0.45526123,-0.28125,-0.953125,0.0
19,1697606725,-0.27490234,-0.9109497,0.45184326,1.25,-0.9375,0.59375
20,1697606765,-0.2722168,-0.895813,0.43206787,0.578125,-0.546875,0.71875
21,1697606805,-0.26904297,-0.90093994,0.44378662,0.328125,-0.25,0.953125
22,1697606845,-0.2529297,-0.89312744,0.44403076,0.234375,-0.890625,0.6875
23,1697606885,-0.2668457,-0.8982544,0.4401245,0.375,-1.796875,1.1875
24,1697606925,-0.26757812,-0.92559814,0.4430542,-1.203125,-1.609375,0.328125
25,1697606965,-0.27148438,-0.897522,0.4406128,-0.453125,-0.609375,0.5
26,1697607005,-0.27563477,-0.89727783,0.44476318,0.921875,-0.53125,1.46875
27,1697607045,-0.27392578,-0.9116821,0.449646,0.71875,-0.578125,0.96875
