# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Hyperventilating
# Subject id: s1919579
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695500425615,-0.2619629,-0.7852173,0.67889404,3.875,1.3125,1.15625
1695500425662,-0.24316406,-0.7749634,0.68182373,5.359375,4.5,0.484375
1695500425691,-0.2644043,-0.7920532,0.6937866,10.0625,7.0,2.515625
1695500425737,-0.25195312,-0.8010864,0.6622925,9.71875,3.90625,3.375
1695500425781,-0.22045898,-0.8045044,0.6246948,7.625,1.359375,3.359375
1695500425812,-0.22485352,-0.8201294,0.6329956,8.390625,3.578125,2.90625
1695500425857,-0.22705078,-0.82891846,0.62713623,8.78125,4.390625,3.390625
1695500425886,-0.20922852,-0.8279419,0.60931396,9.921875,3.046875,3.625
1695500425933,-0.19921875,-0.8467407,0.5910034,10.59375,2.0625,3.71875
1695500425977,-0.20239258,-0.847229,0.59246826,9.78125,2.171875,2.765625
1695500426007,-0.20385742,-0.848938,0.5817261,8.5625,2.40625,3.140625
1695500426052,-0.19604492,-0.87164307,0.5770874,7.25,1.203125,2.34375
1695500426127,-0.19018555,-0.8814087,0.55462646,4.28125,1.125,2.59375
1695500426132,-0.18945312,-0.8587036,0.5648804,4.03125,0.1875,2.296875
1695500426172,-0.18481445,-0.87823486,0.5529175,2.671875,-1.203125,2.8125
1695500426202,-0.18164062,-0.8838501,0.5270386,-2.203125,-5.140625,2.59375
1695500426248,-0.18139648,-0.87384033,0.5477905,-9.890625,-7.34375,0.78125
1695500426292,-0.19580078,-0.8616333,0.55096436,-16.5625,-13.625,1.34375
1695500426321,-0.1821289,-0.8792114,0.5973511,-19.140625,-12.640625,-4.03125
1695500426368,-0.20581055,-0.8435669,0.5927124,-22.4375,-4.25,-7.25
1695500426397,-0.21557617,-0.8064575,0.633728,-19.875,-4.890625,-6.4375
1695500426442,-0.24243164,-0.78863525,0.66082764,-12.625,-3.828125,-5.578125
1695500426487,-0.25927734,-0.770813,0.6871948,-12.5,-2.984375,-5.859375
1695500426517,-0.26489258,-0.7608032,0.68084717,-11.4375,-0.796875,-4.453125
1695500426562,-0.27490234,-0.74102783,0.6918335,-6.390625,-0.03125,-2.40625
1695500426608,-0.27734375,-0.73516846,0.6937866,-4.828125,0.5625,-1.90625
1695500426638,-0.28710938,-0.75909424,0.7037964,-2.265625,0.921875,-0.984375
1695500426683,-0.28564453,-0.7398071,0.7057495,-1.53125,0.609375,-0.921875
1695500426713,-0.28344727,-0.7468872,0.7147827,1.3125,0.84375,0.234375
1695500426758,-0.26733398,-0.7415161,0.71209717,1.25,1.734375,0.703125
1695500426802,-0.27539062,-0.7493286,0.7157593,3.546875,2.75,1.921875
1695500426833,-0.2668457,-0.739563,0.7304077,9.375,8.171875,2.203125
1695500426876,-0.27075195,-0.75201416,0.6989136,16.125,9.46875,5.59375
1695500426923,-0.24047852,-0.79644775,0.6884155,18.390625,8.109375,6.921875
1695500426952,-0.23046875,-0.7971802,0.6613159,13.53125,4.296875,5.6875
1695500426997,-0.23022461,-0.8023071,0.6676636,12.359375,4.4375,3.6875
1695500427027,-0.2199707,-0.8284302,0.635437,8.734375,4.328125,4.1875
1695500427073,-0.19189453,-0.82232666,0.6286011,11.71875,4.3125,4.328125
1695500427117,-0.19824219,-0.8399048,0.60687256,11.515625,3.65625,4.796875
1695500427147,-0.17871094,-0.8526001,0.59906006,9.328125,2.765625,3.53125
1695500427193,-0.18432617,-0.85406494,0.59051514,10.0,2.3125,3.734375
1695500427237,-0.18603516,-0.8496704,0.5939331,7.640625,0.828125,2.78125
1695500427267,-0.17626953,-0.8740845,0.5519409,5.59375,1.125,2.4375
1695500427313,-0.18115234,-0.8533325,0.57318115,6.375,0.640625,2.609375
1695500427343,-0.16748047,-0.89630127,0.5475464,3.8125,-1.1875,3.8125
1695500427388,-0.15795898,-0.86383057,0.5265503,-1.6875,-5.5625,3.109375
1695500427433,-0.15063477,-0.88775635,0.52020264,-0.90625,-4.515625,4.328125
1695500427463,-0.1616211,-0.84332275,0.54681396,3.390625,-10.859375,2.578125
1695500427508,-0.14257812,-0.91607666,0.56903076,3.140625,-5.328125,1.5
1695500427537,-0.18920898,-0.8674927,0.5524292,-8.03125,-2.03125,-1.859375
1695500427582,-0.18823242,-0.8584595,0.572937,-10.609375,-1.328125,-2.890625
1695500427628,-0.19189453,-0.85040283,0.57806396,-16.0,-2.15625,-2.796875
1695500427658,-0.20532227,-0.829895,0.61468506,-17.921875,-0.640625,-2.796875
1695500427703,-0.20654297,-0.82696533,0.6359253,-14.625,-1.234375,-2.5625
1695500427748,-0.20825195,-0.81866455,0.6334839,-13.765625,-1.90625,-3.5625
1695500427778,-0.20654297,-0.8008423,0.6481323,-11.640625,-0.3125,-4.0625
1695500427821,-0.2199707,-0.79351807,0.668396,-8.125,-0.578125,-2.59375
1695500427853,-0.2199707,-0.76763916,0.6847534,-7.78125,-0.984375,-2.25
1695500427897,-0.2199707,-0.7876587,0.6869507,-5.34375,-0.53125,-1.796875
1695500427942,-0.23510742,-0.76226807,0.6876831,-2.25,0.4375,-1.296875
1695500427972,-0.24682617,-0.7608032,0.71698,3.28125,1.796875,-0.828125
1695500428016,-0.23950195,-0.755188,0.71624756,5.484375,3.765625,0.65625
1695500428061,-0.23388672,-0.78302,0.69940186,6.21875,2.890625,1.96875
1695500428091,-0.22216797,-0.7776489,0.67596436,4.78125,1.546875,2.21875
1695500428137,-0.21582031,-0.7913208,0.66986084,5.40625,1.484375,2.5
1695500428167,-0.2121582,-0.8164673,0.66741943,4.484375,1.140625,2.65625
1695500428211,-0.20947266,-0.8062134,0.6593628,5.921875,0.828125,1.90625
1695500428256,-0.19482422,-0.80670166,0.6547241,7.875,2.796875,2.484375
1695500428286,-0.19384766,-0.82110596,0.6383667,8.90625,3.21875,3.328125
1695500428333,-0.1899414,-0.83062744,0.6310425,8.140625,3.078125,3.3125
1695500428361,-0.18530273,-0.82818604,0.6124878,7.28125,2.484375,2.5
1695500428407,-0.19018555,-0.8284302,0.61468506,7.703125,2.265625,2.65625
1695500428452,-0.18334961,-0.85723877,0.5975952,5.796875,0.671875,2.671875
